電力受渡日,商品コード,入札価格(円/kWh),売入札量累積(MW),買入札量累積(MW),分断エリア連番
20230201,1,0.00,0.0,47360.7,
20230201,1,0.00,13904.6,47360.7,
20230201,1,0.01,39518.1,47360.7,
20230201,1,0.02,40290.2,47353.6,
20230201,1,0.03,40290.2,47344.9,
20230201,1,0.04,40314.2,47336.9,
20230201,1,0.06,40314.2,47336.9,
20230201,1,0.20,40314.4,47332.9,
20230201,1,0.60,40317.4,47332.9,
20230201,1,0.70,40318.4,47332.9,
20230201,1,0.80,40319.4,47332.9,
20230201,1,0.90,40320.4,47332.9,
20230201,1,1.00,40704.7,47332.9,
20230201,1,1.11,40937.5,47233.5,
20230201,1,1.76,40947.9,47233.5,
20230201,1,2.00,41010.8,47233.5,
20230201,1,2.50,41010.8,47229.5,
20230201,1,3.00,41109.3,47213.5,
20230201,1,3.36,41114.3,47172.0,
20230201,1,3.52,41150.1,47172.0,
20230201,1,3.98,41151.3,47172.0,
20230201,1,4.65,41189.4,47172.0,
20230201,1,5.00,41276.1,47172.0,
20230201,1,5.01,41306.1,47055.9,
20230201,1,5.27,41316.5,47055.9,
20230201,1,5.61,41321.5,47055.9,
20230201,1,6.00,41321.8,47055.9,
20230201,1,6.25,41321.8,47054.9,
20230201,1,6.29,41321.9,46554.9,
20230201,1,7.02,41347.3,46554.9,
20230201,1,7.03,41357.8,46554.9,
20230201,1,7.86,41363.2,46554.9,
20230201,1,7.94,41364.5,46554.9,
20230201,1,8.00,41367.6,46554.9,
20230201,1,8.15,41367.6,46554.9,
20230201,1,8.54,41368.6,46554.8,
20230201,1,8.78,41379.0,46554.8,
20230201,1,9.01,41379.0,46554.8,
20230201,1,9.66,41385.9,46524.8,
20230201,1,10.00,41608.4,46524.8,
20230201,1,10.05,41668.4,46499.3,
20230201,1,10.11,41674.8,46499.3,
20230201,1,10.50,41686.8,46499.3,
20230201,1,10.53,41719.2,46499.3,
20230201,1,10.79,41720.2,46499.3,
20230201,1,10.96,41720.2,46499.3,
20230201,1,11.00,41720.2,45925.3,
20230201,1,11.35,41720.2,45907.0,
20230201,1,11.41,41727.1,45715.8,
20230201,1,11.91,41728.3,45715.8,
20230201,1,11.95,41728.3,45715.8,
20230201,1,11.96,41731.3,45714.4,
20230201,1,12.00,41733.0,45714.4,
20230201,1,12.28,41740.0,45464.2,
20230201,1,12.36,41747.0,45464.2,
20230201,1,13.16,41753.8,45464.2,
20230201,1,13.60,41755.3,45464.2,
