電力受渡日,商品コード,入札価格(円/kWh),売入札量累積(MW),買入札量累積(MW),分断エリア連番
20230402,1,0.00,0.0,31001.2,
20230402,1,0.00,8222.4,31001.2,
20230402,1,0.01,22168.3,31001.2,
20230402,1,0.02,22472.3,31001.2,
20230402,1,0.03,22481.5,30998.8,
20230402,1,0.04,22507.0,30990.8,
20230402,1,0.05,22507.0,30990.8,
20230402,1,0.06,22507.0,30989.8,
20230402,1,0.20,22507.0,30985.8,
20230402,1,0.50,22507.0,30945.8,
20230402,1,0.51,22507.0,30893.0,
20230402,1,0.70,22507.4,30853.0,
20230402,1,0.77,22543.5,30853.0,
20230402,1,1.00,22973.6,30853.0,
20230402,1,1.01,22983.9,30773.5,
20230402,1,1.24,23138.7,30733.5,
20230402,1,1.50,23138.8,30733.5,
20230402,1,2.00,23178.2,30633.5,
20230402,1,2.01,23178.2,30629.5,
20230402,1,2.02,23188.6,30589.5,
20230402,1,2.05,23189.6,30589.5,
20230402,1,2.12,23192.6,30589.5,
20230402,1,2.50,23192.6,30589.5,
20230402,1,2.59,23197.6,30573.5,
20230402,1,2.61,23198.7,30573.5,
20230402,1,3.00,23351.4,30573.5,
20230402,1,3.01,23351.4,30529.9,
20230402,1,3.02,23361.7,30489.9,
20230402,1,3.40,23362.7,30489.9,
20230402,1,3.47,23365.7,30489.9,
20230402,1,3.94,23370.7,30489.9,
20230402,1,4.03,23381.0,30489.9,
20230402,1,4.65,23469.9,30489.9,
20230402,1,4.75,23470.9,30489.9,
20230402,1,4.82,23473.9,30489.9,
20230402,1,5.00,23626.1,30489.9,
20230402,1,5.01,23626.1,30381.6,
20230402,1,5.03,23636.5,30341.6,
20230402,1,5.19,23636.5,30341.6,
20230402,1,5.21,23637.7,30339.7,
20230402,1,5.29,23642.7,30339.7,
20230402,1,5.33,23642.7,30339.7,
20230402,1,5.44,23642.7,30334.7,
20230402,1,5.50,23652.7,30324.7,
20230402,1,5.53,23656.1,30324.7,
20230402,1,5.60,23657.5,30324.7,
20230402,1,5.84,23657.5,30324.7,
20230402,1,6.00,23724.5,29624.7,
20230402,1,6.01,23726.7,29525.4,
20230402,1,6.03,23730.2,29525.4,
20230402,1,6.17,23733.2,29525.4,
20230402,1,6.26,23733.2,29525.4,
20230402,1,6.27,23733.2,29519.4,
20230402,1,6.28,24126.5,29463.5,
20230402,1,6.54,24129.9,29463.5,
20230402,1,6.64,24134.9,29463.5,
20230402,1,7.00,24179.9,29463.5,
20230402,1,7.02,24182.2,29463.4,
20230402,1,7.04,24185.6,29463.4,
20230402,1,7.30,24185.6,29463.4,
20230402,1,7.33,24185.6,29363.3,
20230402,1,7.44,24185.6,29358.3,
20230402,1,7.45,24185.6,29348.3,
20230402,1,7.52,24188.6,29348.2,
20230402,1,7.54,24191.9,29348.2,
20230402,1,7.72,24191.9,29334.8,
20230402,1,7.80,24193.0,29192.4,
20230402,1,7.98,24193.0,29192.4,
20230402,1,7.99,24198.0,29142.4,
20230402,1,8.00,24198.0,29142.4,
20230402,1,8.02,24198.0,28989.7,
20230402,1,8.38,24198.0,28939.7,
20230402,1,8.50,24198.0,28926.2,
20230402,1,8.54,24198.0,28886.2,
20230402,1,8.80,24198.0,28739.2,
20230402,1,8.82,24198.0,28738.2,
20230402,1,8.87,24201.0,28591.2,
20230402,1,8.92,24201.0,28591.2,
20230402,1,8.96,24201.0,28444.2,
20230402,1,8.98,24201.0,28296.2,
20230402,1,9.00,24204.0,28148.2,
20230402,1,9.05,24204.0,28146.9,
20230402,1,9.20,24204.0,28144.8,
20230402,1,9.21,24204.0,28099.3,
20230402,1,9.22,24204.0,28035.7,
20230402,1,9.23,24204.0,27985.7,
20230402,1,9.24,24204.0,27935.7,
20230402,1,9.25,24204.0,27885.7,
20230402,1,9.26,24204.0,27835.7,
20230402,1,9.33,24204.0,27785.7,
20230402,1,9.40,24314.0,27780.7,
20230402,1,9.44,24314.0,27780.7,
20230402,1,9.76,24314.0,27770.7,
20230402,1,9.78,24314.0,27722.7,
20230402,1,9.80,24314.0,27672.7,
20230402,1,9.81,24314.0,27665.3,
20230402,1,9.87,24314.0,27615.3,
20230402,1,9.93,24314.0,27565.3,
20230402,1,10.00,24616.4,27415.3,
20230402,1,10.01,24616.4,27401.9,
20230402,1,10.03,24616.4,27251.9,
20230402,1,10.05,24656.4,26955.9,
20230402,1,10.09,24656.4,26928.9,
20230402,1,10.13,24656.4,26778.9,
20230402,1,10.15,24656.4,26655.6,
20230402,1,10.16,24656.4,26655.5,
20230402,1,10.17,24656.4,26542.3,
20230402,1,10.22,24659.4,26268.3,
20230402,1,10.28,24659.4,26268.3,
20230402,1,10.40,24660.6,26118.3,
20230402,1,10.43,24660.6,25968.3,
20230402,1,10.44,24660.6,25958.2,
20230402,1,10.45,24660.6,25948.1,
20230402,1,10.48,24660.6,25938.0,
20230402,1,10.50,24660.6,25788.0,
20230402,1,10.51,24698.6,25638.0,
20230402,1,10.55,24698.6,25638.0,
20230402,1,10.56,24698.6,25488.0,
20230402,1,10.60,24698.6,25460.9,
20230402,1,10.64,24698.6,25460.6,
20230402,1,10.66,24698.6,25309.6,
20230402,1,10.69,24698.6,25159.6,
20230402,1,10.77,24698.6,25159.1,
20230402,1,10.80,24698.6,25009.1,
20230402,1,10.81,24698.6,24994.5,
20230402,1,10.82,24698.6,24970.9,
20230402,1,10.83,24698.6,24931.3,
20230402,1,10.84,24698.6,24891.7,
20230402,1,10.91,24698.6,24852.1,
20230402,1,10.97,24698.6,24828.2,
20230402,1,11.00,24698.6,24821.3,
20230402,1,11.01,24698.6,24819.1,
20230402,1,11.02,24711.0,24818.2,
20230402,1,11.06,24761.0,24818.2,
20230402,1,11.09,24811.0,24818.2,
20230402,1,11.32,24822.0,24818.2,
20230402,1,11.47,25041.0,24818.2,
20230402,1,11.55,25041.0,24818.2,
20230402,1,11.73,25044.5,24817.7,
20230402,1,12.00,25047.4,24817.7,
20230402,1,12.04,25047.4,24813.1,
20230402,1,12.25,25049.7,24809.5,
20230402,1,12.60,25049.7,24809.5,
20230402,1,12.92,25049.7,24809.1,
20230402,1,13.00,25160.8,24808.8,
20230402,1,13.01,25180.8,24782.1,
20230402,1,13.02,25195.5,24780.5,
20230402,1,13.07,25242.5,24780.5,
20230402,1,13.13,25292.5,24780.5,
20230402,1,13.14,25344.5,24780.5,
20230402,1,13.15,25408.5,24780.5,
20230402,1,13.26,25463.5,24780.5,
20230402,1,13.28,25525.5,24780.5,
20230402,1,13.39,25525.5,24780.5,
20230402,1,13.42,25610.5,24778.5,
20230402,1,13.50,25610.5,24778.5,
20230402,1,13.60,25610.5,24772.9,
20230402,1,13.62,25610.5,24737.5,
20230402,1,13.65,25610.5,24736.6,
20230402,1,13.74,25668.1,24735.3,
20230402,1,13.78,25668.5,24735.3,
20230402,1,13.88,25817.5,24735.3,
20230402,1,14.00,25827.5,24735.3,
20230402,1,14.05,26045.5,24733.5,
20230402,1,14.22,26264.5,24733.5,
20230402,1,14.27,26264.5,24733.5,
20230402,1,14.29,26264.5,24730.5,
20230402,1,14.31,26264.5,24710.3,
20230402,1,14.55,26264.9,24694.0,
20230402,1,14.57,26264.9,24694.0,
20230402,1,14.65,26417.7,24627.0,
20230402,1,14.70,26417.7,24627.0,
20230402,1,14.71,26417.7,24581.1,
20230402,1,14.72,26425.6,24581.0,
20230402,1,14.74,26425.6,24581.0,
20230402,1,14.76,26459.8,24580.0,
20230402,1,14.85,26459.8,24580.0,
20230402,1,15.00,26479.8,24579.2,
20230402,1,15.24,26556.5,24411.7,
20230402,1,15.33,26556.9,24411.7,
20230402,1,15.36,26556.9,24180.7,
20230402,1,15.46,26556.9,24140.7,
20230402,1,15.50,26556.9,24134.2,
20230402,1,15.62,26556.9,24038.2,
20230402,1,15.66,26556.9,24035.9,
20230402,1,15.70,26556.9,23975.9,
20230402,1,15.74,26556.9,23975.8,
20230402,1,15.77,26556.9,23769.8,
20230402,1,15.83,26556.9,23679.8,
20230402,1,15.94,26556.9,23679.5,
20230402,1,16.00,26556.9,23657.5,
20230402,1,16.09,26556.9,23612.1,
20230402,1,16.10,26557.3,23611.3,
20230402,1,16.26,26557.3,23611.3,
20230402,1,16.40,26557.3,23581.3,
20230402,1,16.48,26557.3,23580.6,
20230402,1,16.53,26557.3,23550.6,
20230402,1,16.55,26557.3,23468.6,
20230402,1,16.61,26557.3,23468.4,
20230402,1,16.71,26557.3,23439.2,
20230402,1,16.88,26557.6,23409.2,
20230402,1,16.93,26557.6,23409.2,
20230402,1,16.97,26557.6,23379.2,
20230402,1,17.00,26557.6,23378.0,
20230402,1,17.10,26557.6,23376.2,
20230402,1,17.16,26557.6,23374.5,
20230402,1,17.38,26557.6,23344.5,
20230402,1,17.44,26557.6,23314.5,
20230402,1,17.60,26557.6,23262.5,
20230402,1,17.61,26557.6,22306.5,
20230402,1,17.80,26557.6,22276.5,
20230402,1,17.89,26557.6,22273.5,
20230402,1,18.03,26557.6,22257.3,
20230402,1,18.15,26557.6,22257.2,
20230402,1,18.35,26557.6,21797.2,
20230402,1,18.40,26557.6,21797.0,
20230402,1,18.50,26557.6,21651.0,
20230402,1,18.81,26557.6,21650.8,
20230402,1,18.94,26557.6,21469.4,
20230402,1,19.08,26557.6,21456.0,
20230402,1,19.10,26557.6,21444.2,
20230402,1,19.21,26557.6,21443.9,
20230402,1,19.22,26557.6,21391.9,
20230402,1,19.23,26557.6,21342.9,
20230402,1,19.24,26557.6,21178.9,
20230402,1,19.28,26750.6,21173.3,
20230402,1,19.32,26750.6,21173.3,
20230402,1,19.43,26845.6,20973.3,
20230402,1,19.70,26847.4,20973.3,
20230402,1,19.71,26847.4,20973.3,
20230402,1,19.72,26847.4,20972.7,
20230402,1,19.74,26847.4,20920.7,
20230402,1,19.85,26847.4,20860.7,
20230402,1,19.93,26847.4,20852.6,
20230402,1,19.97,26847.4,20852.5,
20230402,1,19.99,26920.3,20821.4,
20230402,1,20.00,26932.3,20821.4,
20230402,1,20.30,26932.3,20779.0,
20230402,1,20.62,26932.3,20778.7,
20230402,1,20.70,26932.3,20772.4,
20230402,1,20.90,26932.3,20770.6,
20230402,1,21.00,26932.3,20770.2,
20230402,1,21.07,26932.3,20768.8,
20230402,1,21.10,26932.3,20740.2,
20230402,1,21.24,26932.3,20740.1,
20230402,1,21.40,26932.3,20740.0,
20230402,1,21.49,26932.3,20733.2,
20230402,1,21.55,26932.3,20732.8,
20230402,1,21.79,26932.3,20730.5,
20230402,1,21.80,26932.3,20730.2,
20230402,1,21.90,26932.3,20730.1,
20230402,1,22.00,26932.3,20723.9,
20230402,1,22.10,26932.3,20723.7,
20230402,1,22.13,26932.3,20723.6,
20230402,1,22.20,26932.3,20712.5,
20230402,1,22.30,26932.3,20712.3,
20230402,1,22.96,26932.3,20712.2,
20230402,1,23.00,26932.3,20707.9,
20230402,1,23.01,26932.3,20707.4,
20230402,1,23.03,26932.3,20707.2,
20230402,1,23.16,26932.3,20707.1,
20230402,1,23.40,26932.3,20707.0,
20230402,1,23.48,26932.3,20706.9,
20230402,1,23.57,26932.3,20706.8,
20230402,1,23.84,26932.3,20697.0,
20230402,1,24.00,26932.3,19487.0,
20230402,1,24.09,26932.3,19485.6,
20230402,1,24.10,26932.3,19245.6,
20230402,1,24.35,26932.3,19245.5,
20230402,1,24.50,26932.3,19245.4,
20230402,1,24.55,26932.3,19245.3,
20230402,1,24.98,26932.3,19245.2,
20230402,1,25.00,26932.3,19239.6,
20230402,1,25.10,26932.3,19127.7,
20230402,1,25.63,26952.3,19127.2,
20230402,1,26.31,26967.0,19127.2,
20230402,1,27.00,26967.0,19127.2,
20230402,1,28.00,26967.0,19124.7,
20230402,1,28.75,27186.0,19117.1,
20230402,1,28.81,27186.0,19117.1,
20230402,1,29.60,27191.0,19111.4,
20230402,1,30.00,27191.0,19111.4,
20230402,1,30.40,27191.0,19030.8,
20230402,1,30.72,27191.0,19025.4,
20230402,1,31.10,27202.0,19012.2,
20230402,1,32.00,27202.0,19012.2,
20230402,1,32.41,27202.0,18911.9,
20230402,1,33.03,27202.0,18883.2,
20230402,1,34.00,27202.0,18883.0,
20230402,1,34.80,27202.0,18872.8,
20230402,1,35.00,27202.0,18872.5,
20230402,1,35.50,27202.0,18848.8,
20230402,1,36.00,27202.0,18844.3,
20230402,1,39.50,27202.0,18820.8,
20230402,1,39.75,27202.0,18820.7,
20230402,1,40.00,27202.0,18816.9,
20230402,1,40.01,27202.0,18591.3,
20230402,1,40.12,27202.0,18591.2,
20230402,1,41.96,27202.0,18584.1,
20230402,1,43.50,27202.0,18565.2,
20230402,1,45.00,27202.0,18565.1,
20230402,1,45.01,27202.0,18528.1,
20230402,1,46.00,27202.0,18512.7,
20230402,1,48.23,27202.0,18512.2,
20230402,1,50.00,27202.0,18509.6,
20230402,1,50.90,27202.0,18449.2,
20230402,1,60.00,27202.0,18448.5,
20230402,1,63.00,27202.0,18407.1,
20230402,1,70.00,27202.0,18407.0,
20230402,1,77.80,27202.0,18268.0,
20230402,1,79.90,27202.0,18199.5,
20230402,1,79.99,27202.0,18198.8,
20230402,1,80.00,27202.0,18127.7,
20230402,1,80.01,27202.0,17867.2,
20230402,1,80.05,27202.0,17759.1,
20230402,1,80.10,27202.0,17739.0,
20230402,1,80.20,27202.0,17731.7,
20230402,1,81.00,27202.0,17723.7,
20230402,1,82.01,27202.0,17702.0,
20230402,1,85.00,27202.0,17638.3,
20230402,1,90.00,27202.0,17620.8,
20230402,1,99.90,27202.0,17602.0,
20230402,1,100.00,27202.0,17601.7,
20230402,1,100.01,27202.8,17447.3,
20230402,1,100.85,27202.8,17447.3,
20230402,1,102.00,27202.8,17446.1,
20230402,1,105.00,27202.8,17406.7,
20230402,1,120.10,27202.8,17406.6,
20230402,1,130.00,27202.8,17387.3,
20230402,1,138.00,27202.8,17375.3,
20230402,1,200.00,27202.8,17115.7,
20230402,1,200.01,27202.8,15705.4,
20230402,1,200.10,27202.8,14559.8,
20230402,1,200.50,27202.8,14510.3,
20230402,1,200.98,27202.8,14498.3,
20230402,1,200.99,27202.8,14498.2,
20230402,1,201.00,27202.8,14498.1,
20230402,1,210.00,27202.8,14388.6,
20230402,1,250.00,27202.8,14284.2,
20230402,1,300.00,27202.8,14144.9,
20230402,1,500.00,27202.8,14004.4,
20230402,1,548.66,27202.8,14002.4,
20230402,1,550.02,27202.8,13970.3,
20230402,1,999.00,27203.8,13766.9,
20230402,1,999.99,27203.8,0.0,
20230402,2,0.00,0.0,30915.2,
20230402,2,0.00,8217.6,30915.2,
20230402,2,0.01,22372.4,30915.2,
20230402,2,0.02,22703.5,30915.2,
20230402,2,0.03,22713.3,30912.8,
20230402,2,0.04,22739.1,30904.8,
20230402,2,0.05,22739.1,30904.8,
20230402,2,0.06,22739.1,30903.8,
20230402,2,0.20,22739.1,30899.8,
20230402,2,0.50,22739.1,30859.8,
20230402,2,0.51,22739.1,30810.8,
20230402,2,0.60,22783.4,30770.8,
20230402,2,1.00,23207.6,30770.8,
20230402,2,1.01,23207.6,30693.7,
20230402,2,1.25,23208.1,30653.7,
20230402,2,1.37,23366.9,30653.7,
20230402,2,1.50,23367.0,30653.7,
20230402,2,1.91,23374.6,30553.7,
20230402,2,1.95,23377.6,30553.7,
20230402,2,2.00,23416.9,30553.7,
20230402,2,2.01,23416.9,30549.7,
20230402,2,2.37,23420.7,30509.7,
20230402,2,2.50,23420.7,30509.7,
20230402,2,2.60,23421.7,30493.7,
20230402,2,2.72,23426.7,30493.7,
20230402,2,3.00,23583.0,30493.7,
20230402,2,3.01,23583.0,30330.4,
20230402,2,3.30,23586.0,30290.4,
20230402,2,3.81,23593.7,30290.4,
20230402,2,3.95,23594.7,30290.4,
20230402,2,4.07,23599.7,30290.4,
20230402,2,4.65,23691.4,30290.4,
20230402,2,4.72,23695.3,30290.4,
20230402,2,5.00,23852.3,30290.4,
20230402,2,5.01,23852.3,30183.7,
20230402,2,5.19,23852.3,30143.7,
20230402,2,5.30,23853.3,30141.9,
20230402,2,5.42,23858.3,30141.9,
20230402,2,5.50,23868.4,30141.9,
20230402,2,5.60,23870.0,30141.9,
20230402,2,5.70,23877.6,30141.9,
20230402,2,5.84,23877.6,30141.9,
20230402,2,5.88,23877.6,29441.9,
20230402,2,6.00,23947.6,29436.9,
20230402,2,6.01,23949.8,29341.1,
20230402,2,6.26,23949.8,29341.1,
20230402,2,6.27,23949.8,29335.1,
20230402,2,6.28,24345.1,29281.2,
20230402,2,6.76,24345.1,29281.2,
20230402,2,6.77,24350.1,29271.2,
20230402,2,7.00,24395.1,29271.2,
20230402,2,7.02,24397.3,29271.1,
20230402,2,7.08,24401.1,29271.1,
20230402,2,7.30,24401.1,29271.1,
20230402,2,7.35,24404.1,29171.0,
20230402,2,7.60,24411.7,29171.0,
20230402,2,7.72,24411.7,29171.0,
20230402,2,7.88,24411.7,29029.9,
20230402,2,7.95,24413.0,29024.9,
20230402,2,8.00,24413.0,29024.9,
20230402,2,8.12,24418.0,28993.1,
20230402,2,8.50,24418.0,28993.1,
20230402,2,8.54,24418.0,28953.1,
20230402,2,8.70,24421.0,28805.1,
20230402,2,8.76,24421.0,28805.1,
20230402,2,8.82,24421.0,28795.1,
20230402,2,8.92,24421.0,28648.1,
20230402,2,8.96,24421.0,28501.1,
20230402,2,8.98,24421.0,28353.1,
20230402,2,9.00,24424.0,28206.1,
20230402,2,9.13,24424.0,28204.9,
20230402,2,9.20,24424.0,28202.8,
20230402,2,9.21,24424.0,28156.8,
20230402,2,9.22,24424.0,28106.8,
20230402,2,9.23,24424.0,28056.8,
