年月日,時刻コード,始値(円/kWh),高値(円/kWh),安値(円/kWh),終値(円/kWh),平均(円/kWh),約定量合計(kWh),約定件数
2022/06/10,5,17.69,20.69,11.00,17.43,18.83,94950,45
2022/06/10,6,17.98,20.82,11.00,19.12,18.68,130900,59
2022/06/10,7,17.33,20.92,15.07,19.12,18.66,116600,49
2022/06/10,8,18.11,20.10,15.14,19.12,18.87,102400,48
2022/06/10,9,18.37,20.57,17.99,19.12,19.33,129700,54
2022/06/10,10,18.48,20.37,15.38,19.12,19.20,155250,61
2022/06/10,11,17.53,20.74,17.23,17.23,18.43,181550,84
2022/06/10,12,15.52,19.44,12.78,14.90,17.91,141050,93
2022/06/10,13,15.10,19.41,11.75,15.10,16.75,124150,88
2022/06/10,14,14.98,20.00,11.90,11.90,15.55,186000,93
2022/06/10,15,14.85,18.82,14.00,14.00,16.77,97800,67
2022/06/10,16,14.35,19.89,14.00,19.89,17.37,99850,55
2022/06/10,17,14.60,21.32,14.08,21.32,17.84,174700,73
2022/06/10,18,14.77,21.62,12.80,21.62,18.11,165150,104
2022/06/10,19,14.51,23.53,12.51,23.53,19.06,160250,109
2022/06/10,20,13.08,23.56,13.08,23.56,18.38,149550,93
2022/06/10,21,14.77,28.47,14.00,14.66,19.56,109950,89
2022/06/10,22,14.99,24.45,14.88,14.88,19.46,141400,96
2022/06/10,23,14.99,32.89,14.89,20.25,18.72,137200,99
2022/06/10,24,14.77,38.09,14.00,14.88,20.26,136650,129
2022/06/10,25,8.30,38.09,8.30,18.98,18.35,175050,130
2022/06/10,26,8.00,35.00,8.00,14.04,18.45,234050,135
2022/06/10,27,14.67,35.00,14.00,14.78,19.87,150700,126
2022/06/10,28,15.14,29.38,14.90,15.03,17.17,252500,146
2022/06/10,29,14.77,35.00,14.67,14.84,19.84,93000,99
2022/06/10,30,15.14,23.95,15.04,19.49,19.51,74950,93
2022/06/10,31,15.14,26.27,14.90,17.43,20.09,189500,119
2022/06/10,32,17.23,22.42,16.00,20.42,20.15,66100,95
2022/06/10,33,18.81,28.73,18.81,24.85,22.96,62550,99
2022/06/10,34,25.81,29.82,15.83,15.83,25.87,184700,189
2022/06/10,35,25.81,27.82,21.96,24.44,25.40,196700,183
2022/06/10,36,25.81,27.80,21.98,24.43,25.27,162350,170
2022/06/10,37,25.75,27.82,22.10,25.32,25.33,193500,160
2022/06/10,38,24.65,29.82,18.17,24.55,23.69,134250,160
2022/06/10,39,25.10,28.82,18.79,24.90,23.45,139500,145
2022/06/10,40,23.89,28.82,20.89,25.72,25.39,72250,110
2022/06/10,41,25.75,28.82,19.68,25.86,25.12,164600,140
2022/06/10,42,24.58,27.68,19.67,21.75,24.37,63850,114
2022/06/10,43,23.26,26.27,18.86,21.86,24.15,73200,118
2022/06/10,44,19.42,24.87,17.94,18.73,20.88,246300,152
2022/06/10,45,20.20,25.02,17.00,22.21,22.63,217050,147
2022/06/10,46,20.09,24.91,15.79,22.09,22.38,171050,109
2022/06/10,47,18.01,24.95,16.47,20.01,20.91,198750,130
2022/06/10,48,16.37,26.37,15.00,18.37,18.35,168700,106
2022/06/11,1,17.71,24.35,11.00,17.61,19.49,104000,52
2022/06/11,2,15.00,24.38,12.98,18.18,18.43,125200,52
2022/06/11,3,13.34,21.01,11.00,11.00,17.90,99200,50
2022/06/11,4,18.28,21.18,11.00,11.00,19.83,66500,37
2022/06/11,5,15.00,20.61,11.00,18.60,19.00,51000,33
2022/06/11,6,19.98,21.08,11.00,19.00,18.67,68400,49
2022/06/11,7,18.78,25.26,12.00,15.10,19.11,425750,59
2022/06/11,8,18.78,25.74,12.00,17.35,19.11,456750,60
2022/06/11,9,16.39,27.00,13.38,17.51,19.58,435150,55
2022/06/11,10,18.98,27.00,12.00,18.20,19.26,441400,78
2022/06/11,11,17.88,20.36,11.00,17.25,18.34,58550,63
2022/06/11,12,17.28,20.53,11.00,20.53,19.36,72200,47
2022/06/11,13,18.64,21.00,11.00,18.00,18.22,189500,100
2022/06/11,14,15.68,21.00,12.43,19.99,18.99,259400,83
2022/06/11,15,19.29,19.29,12.04,15.84,15.97,105150,43
2022/06/11,16,1.11,19.70,1.11,15.81,17.39,143900,57
2022/06/11,17,19.56,24.93,9.13,19.02,20.14,283650,104
2022/06/11,18,19.57,23.46,16.00,16.98,20.36,230650,114
2022/06/11,19,19.57,24.92,16.98,17.98,19.94,178300,99
2022/06/11,20,17.38,24.92,16.99,17.09,19.73,222550,120
2022/06/11,21,17.48,24.82,17.04,22.01,19.55,237900,109
2022/06/11,22,17.48,24.91,17.04,17.89,19.70,195900,107
2022/06/11,23,17.48,24.79,16.98,17.83,19.73,204650,120
2022/06/11,24,16.38,24.74,15.89,15.99,19.43,239950,136
2022/06/11,25,15.12,23.77,14.99,17.51,18.91,346250,160
2022/06/11,26,15.12,23.82,14.99,23.82,18.73,347550,165
2022/06/11,27,16.38,24.92,15.99,15.99,18.76,369100,166
2022/06/11,28,16.37,24.92,14.90,17.83,17.77,440950,152
2022/06/11,29,12.46,26.67,12.00,18.50,17.87,346900,129
2022/06/11,30,14.99,35.00,13.00,18.49,17.18,523300,188
2022/06/11,31,14.99,25.13,13.32,13.32,17.15,445700,208
2022/06/11,32,17.61,24.79,13.34,13.34,17.09,355650,169
2022/06/11,33,25.40,25.40,14.00,16.79,16.56,245350,140
2022/06/11,34,15.49,25.45,14.90,25.34,19.76,126950,119
2022/06/11,35,15.40,25.50,14.90,15.60,19.63,126450,152
2022/06/11,36,15.53,25.53,14.90,15.64,18.92,139400,147
2022/06/11,37,17.04,25.60,15.04,18.48,20.91,131900,159
2022/06/11,38,17.51,25.88,15.29,18.27,20.70,142500,152
2022/06/11,39,18.43,25.59,15.50,18.23,21.66,145750,169
2022/06/11,40,17.51,25.52,14.90,15.67,21.09,131700,148
2022/06/11,41,25.52,25.52,18.69,18.69,22.40,126500,134
2022/06/11,42,25.52,25.52,16.53,18.42,22.36,120000,127
2022/06/11,43,25.45,25.45,16.31,18.21,21.86,124750,149
2022/06/11,44,17.25,23.28,15.25,17.15,20.79,213000,142
2022/06/11,45,17.04,22.80,8.78,15.53,19.66,239550,152
2022/06/11,46,19.21,21.38,8.78,15.59,19.64,260400,159
2022/06/11,47,17.99,20.67,8.78,19.36,18.46,107000,73
2022/06/11,48,12.00,20.68,12.00,16.59,15.69,203300,166
2022/06/12,1,16.00,23.19,11.63,20.74,17.45,78350,73
2022/06/12,2,15.00,23.19,15.00,15.10,17.31,86300,60
2022/06/12,3,15.00,21.90,10.00,15.09,17.75,74750,48
2022/06/12,4,17.08,22.80,10.00,15.09,19.87,70500,49
2022/06/12,5,17.35,20.11,15.00,19.76,18.86,28150,27
2022/06/12,6,17.35,20.64,11.92,19.20,18.04,31350,38
2022/06/12,7,17.36,20.31,12.00,20.11,19.32,56100,44
2022/06/12,8,17.36,20.11,15.00,15.68,17.38,62000,52
2022/06/12,9,17.35,20.28,15.00,15.21,18.54,90500,61
2022/06/12,10,17.35,20.14,15.00,15.24,18.02,56950,52
2022/06/12,11,15.13,23.13,11.83,17.50,19.18,160400,110
2022/06/12,12,17.35,20.65,11.75,17.24,19.23,164750,102
2022/06/12,13,15.02,20.76,6.13,18.19,13.51,198650,81
2022/06/12,14,14.82,20.48,6.13,17.93,15.84,21700,49
2022/06/12,15,10.07,19.20,8.00,9.73,10.63,71500,30
2022/06/12,16,15.00,19.53,2.53,14.92,10.73,46450,35
2022/06/12,17,0.01,18.00,0.01,8.16,7.28,71200,64
2022/06/12,18,0.01,17.96,0.01,16.89,3.07,100350,121
2022/06/12,19,0.01,17.00,0.01,4.60,1.21,148300,140
2022/06/12,20,0.01,18.08,0.01,18.08,0.99,199300,139
2022/06/12,21,0.01,17.99,0.01,17.10,1.55,330700,163
2022/06/12,22,0.01,17.99,0.01,5.00,1.53,282450,145
2022/06/12,23,0.01,17.46,0.01,16.99,1.36,289700,140
2022/06/12,24,0.01,17.46,0.01,17.09,2.00,262800,115
2022/06/12,25,0.01,20.48,0.01,20.48,1.97,242250,137
2022/06/12,26,0.01,20.48,0.01,20.48,2.76,174350,144
2022/06/12,27,0.01,20.47,0.01,0.01,3.34,169450,174
2022/06/12,28,0.01,20.47,0.01,17.93,3.51,158950,175
2022/06/12,29,0.01,20.77,0.01,5.00,4.46,202550,179
2022/06/12,30,0.01,21.47,0.01,17.08,7.40,169100,186
2022/06/12,31,0.01,26.03,0.01,2.20,11.44,129900,116
2022/06/12,32,0.01,23.62,0.01,1.05,6.43,405950,279
2022/06/12,33,0.51,23.84,0.01,2.01,7.33,242650,162
2022/06/12,34,0.01,24.26,0.01,8.00,11.48,336350,239
2022/06/12,35,14.82,24.48,7.00,12.00,16.47,278800,159
2022/06/12,36,20.83,24.08,14.90,15.02,16.55,57150,69
2022/06/12,37,17.25,27.46,14.90,14.90,18.68,101150,107
2022/06/12,38,18.70,27.92,15.37,25.81,20.92,95350,110
2022/06/12,39,19.66,27.81,18.00,25.70,21.14,102000,106
2022/06/12,40,19.86,27.60,17.86,25.49,21.03,98700,119
2022/06/12,41,19.07,27.47,17.07,18.47,20.74,97850,102
2022/06/12,42,18.53,27.45,15.00,25.34,19.68,97700,91
2022/06/12,43,25.44,27.44,15.37,23.00,18.63,107850,94
2022/06/12,44,18.18,23.68,15.62,20.18,18.33,182550,120
2022/06/12,45,18.18,23.97,15.37,20.18,20.49,256300,127
2022/06/12,46,33.92,33.92,15.16,19.36,20.70,137800,99
2022/06/12,47,17.35,24.00,14.90,19.35,19.75,118000,122
2022/06/12,48,16.00,20.45,14.72,16.82,18.28,248950,149
2022/06/13,1,15.39,20.36,12.67,15.49,17.50,140000,64
2022/06/13,2,15.00,20.14,12.52,15.10,19.12,124650,59
2022/06/13,3,15.00,17.46,11.56,17.25,16.08,26150,32
2022/06/13,4,15.00,18.10,11.56,15.51,15.66,21150,32
2022/06/13,5,15.00,17.51,11.56,17.42,15.86,22050,30
2022/06/13,6,15.00,17.46,14.63,14.90,15.29,65450,27
2022/06/13,7,15.00,20.11,12.17,12.17,18.45,100250,55
2022/06/13,8,15.00,20.11,15.00,17.50,18.62,100800,63
2022/06/13,9,15.00,20.28,15.00,20.28,19.08,155700,71
2022/06/13,10,15.13,20.32,15.00,17.50,19.48,140550,60
2022/06/13,11,17.36,17.46,14.90,14.90,16.04,22200,33
2022/06/13,12,14.90,16.25,14.00,14.90,14.88,153750,44
2022/06/13,13,15.02,18.02,14.90,16.09,16.37,93200,72
2022/06/13,14,15.39,18.39,14.69,15.39,15.94,300750,85
2022/06/13,15,12.63,15.73,12.63,13.32,14.83,296950,77
2022/06/13,16,11.97,18.32,11.97,11.98,14.05,201600,78
2022/06/13,17,16.48,17.62,14.90,15.02,16.03,319250,66
2022/06/13,18,12.55,15.44,12.55,15.44,14.78,181450,48
2022/06/13,19,15.00,17.99,14.00,17.99,15.54,111150,68
2022/06/13,20,15.39,18.60,11.72,13.61,15.27,172700,74
2022/06/13,21,1.00,19.89,0.12,2.02,14.91,218750,83
2022/06/13,22,15.13,20.26,0.01,17.36,14.25,227900,105
2022/06/13,23,0.01,20.36,0.01,14.90,14.55,183200,94
2022/06/13,24,0.01,20.36,0.01,12.00,14.49,231850,102
2022/06/13,25,0.01,19.03,0.01,12.35,10.97,124200,126
2022/06/13,26,0.01,20.36,0.01,1.05,11.00,152950,145
2022/06/13,27,0.01,20.22,0.01,14.90,13.76,184700,136
2022/06/13,28,0.01,20.11,0.01,17.11,14.75,142050,146
2022/06/13,29,16.49,20.23,1.05,15.09,15.92,127800,115
2022/06/13,30,17.42,20.88,11.47,16.29,18.85,107200,125
2022/06/13,31,17.36,20.39,16.26,16.26,18.22,174550,158
2022/06/13,32,20.99,22.80,15.47,16.03,21.09,117650,154
2022/06/13,33,20.99,24.24,17.48,18.98,21.78,214600,196
2022/06/13,34,25.41,27.90,25.41,25.41,26.05,204050,172
2022/06/13,35,25.14,27.14,15.66,25.14,25.45,173400,146
2022/06/13,36,25.42,27.42,17.37,25.42,25.83,189250,148
2022/06/13,37,25.49,27.49,22.84,22.84,25.94,194600,149
2022/06/13,38,26.48,28.48,21.42,21.42,26.63,185050,151
2022/06/13,39,25.66,27.66,25.66,25.66,26.22,115800,115
2022/06/13,40,25.46,28.46,25.46,25.47,25.76,113500,122
2022/06/13,41,25.14,26.50,24.50,24.50,25.44,79600,110
2022/06/13,42,19.94,26.06,17.82,17.93,24.58,142700,114
2022/06/13,43,20.76,21.66,19.16,19.66,20.06,114950,103
2022/06/13,44,19.38,21.25,18.26,18.26,19.39,157450,150
2022/06/13,45,21.12,22.70,16.06,21.22,19.00,63700,110
2022/06/13,46,17.36,21.93,15.25,19.79,18.21,225750,147
2022/06/13,47,17.36,20.80,17.12,17.47,18.32,170700,114
2022/06/13,48,15.39,20.75,15.39,15.51,17.00,158200,208
2022/06/14,1,18.50,19.20,15.93,15.93,16.14,75100,40
2022/06/14,2,13.55,19.24,13.55,17.36,16.62,91850,51
2022/06/14,3,13.64,20.67,13.64,20.67,17.02,91850,49
2022/06/14,4,15.00,20.36,15.00,15.10,17.42,78350,41
2022/06/14,5,15.00,20.11,13.00,17.36,16.79,85950,42
2022/06/14,6,15.00,20.76,15.00,15.00,16.40,71900,30
2022/06/14,7,15.00,20.47,15.00,15.00,16.48,73950,34
2022/06/14,8,15.00,18.89,15.00,15.10,16.62,70650,34
2022/06/14,9,15.40,20.11,15.00,17.72,17.33,92500,47
2022/06/14,10,15.47,20.11,15.00,17.60,17.11,71000,37
2022/06/14,11,18.23,20.35,17.25,18.34,17.90,80200,37
2022/06/14,12,15.99,18.34,14.70,14.81,15.00,128600,51
2022/06/14,13,13.58,15.00,13.48,14.48,13.91,76450,43
2022/06/14,14,14.99,14.99,13.49,14.48,14.01,80900,44
2022/06/14,15,14.99,14.99,13.45,13.95,13.85,84450,47
2022/06/14,16,18.02,20.78,15.78,15.78,15.80,97450,38
2022/06/14,17,20.47,20.47,15.47,15.58,15.55,115150,48
2022/06/14,18,24.61,24.61,6.00,19.50,17.98,106800,55
2022/06/14,19,25.46,25.46,4.65,20.46,18.53,151300,69
2022/06/14,20,28.11,28.11,4.65,19.82,18.91,227400,94
2022/06/14,21,1.00,25.27,0.12,18.27,17.04,187650,88
2022/06/14,22,1.00,25.27,0.11,18.27,16.08,191100,99
2022/06/14,23,1.00,25.27,0.11,20.16,15.78,69950,100
2022/06/14,24,0.11,25.03,0.11,20.03,14.63,83400,115
2022/06/14,25,0.11,22.49,0.03,14.63,11.54,169100,112
2022/06/14,26,0.11,22.36,0.03,17.36,10.52,106150,101
2022/06/14,27,23.70,23.70,1.05,18.70,15.81,136600,106
2022/06/14,28,30.09,30.09,5.00,5.00,21.89,159300,128
2022/06/14,29,30.34,30.34,4.65,22.27,20.45,172850,135
2022/06/14,30,25.09,30.34,19.14,20.34,24.78,76900,102
2022/06/14,31,19.10,24.11,19.10,19.11,19.39,128300,83
2022/06/14,32,25.42,30.43,20.20,20.20,25.79,210400,147
2022/06/14,33,25.42,28.42,17.51,20.10,26.19,229150,143
2022/06/14,34,25.41,30.41,23.50,23.50,25.27,132800,113
2022/06/14,35,25.34,28.34,22.63,24.29,25.30,240600,152
2022/06/14,36,25.34,27.00,19.14,19.24,24.42,183050,150
2022/06/14,37,25.43,26.26,18.87,19.45,23.08,209550,150
2022/06/14,38,25.45,26.25,17.74,19.09,23.19,156350,132
2022/06/14,39,25.46,27.00,18.60,18.81,23.77,115750,119
2022/06/14,40,25.38,28.38,16.38,19.66,22.81,97750,129
2022/06/14,41,25.44,27.00,17.84,19.00,22.74,101800,123
2022/06/14,42,19.48,24.32,15.89,15.99,20.34,208050,162
2022/06/14,43,15.89,24.48,15.89,17.72,19.12,247400,171
2022/06/14,44,15.00,24.62,14.10,17.47,18.91,288650,176
2022/06/14,45,15.78,23.09,13.68,20.67,20.73,136950,117
2022/06/14,46,15.00,22.53,13.38,13.59,19.20,219150,150
2022/06/14,47,13.00,24.84,13.00,13.00,18.98,291900,168
2022/06/14,48,6.49,24.65,4.65,13.00,15.51,633900,240
2022/06/15,1,16.00,17.60,15.00,16.49,16.19,104850,72
2022/06/15,2,15.49,19.34,14.00,14.00,16.26,80950,60
2022/06/15,3,15.23,21.26,10.00,16.51,16.20,56400,45
2022/06/15,4,15.12,18.73,5.53,11.56,16.75,66550,63
2022/06/15,5,15.12,19.00,10.00,11.56,17.28,66600,44
2022/06/15,6,15.23,18.35,14.00,17.36,16.89,73200,39
2022/06/15,7,15.12,19.00,14.00,17.36,16.63,89750,57
2022/06/15,8,15.49,19.43,14.00,19.00,17.09,88600,54
2022/06/15,9,15.49,19.28,14.51,19.00,17.10,103250,56
2022/06/15,10,15.49,19.30,14.00,19.30,17.26,106000,78
2022/06/15,11,15.50,19.01,14.00,15.51,17.23,138550,84
2022/06/15,12,17.34,19.51,14.00,15.50,17.02,133000,92
2022/06/15,13,17.34,20.50,14.00,15.24,18.35,225550,115
2022/06/15,14,17.45,20.36,7.51,15.12,18.52,212100,102
2022/06/15,15,17.08,20.10,7.57,19.00,18.43,178500,87
2022/06/15,16,17.08,19.40,14.00,18.09,16.96,100150,72
2022/06/15,17,19.04,20.00,16.04,17.14,17.13,122200,79
2022/06/15,18,19.59,21.20,19.01,19.21,20.25,120500,69
2022/06/15,19,20.42,21.90,19.78,19.98,20.65,58450,50
2022/06/15,20,20.00,20.72,19.11,19.22,20.19,79800,47
2022/06/15,21,20.27,20.97,18.97,20.87,19.73,112350,69
2022/06/15,22,20.27,20.88,19.24,19.34,20.11,53150,60
2022/06/15,23,20.27,21.50,19.38,19.48,20.28,78050,76
2022/06/15,24,22.10,24.00,15.22,15.22,20.94,53800,79
2022/06/15,25,17.42,19.00,14.89,17.42,17.50,159300,85
2022/06/15,26,17.36,19.00,14.00,17.36,17.37,165600,79
2022/06/15,27,20.00,23.41,15.25,23.41,19.97,180700,132
2022/06/15,28,25.42,26.64,16.31,25.42,22.83,89800,112
2022/06/15,29,25.44,26.00,15.30,25.35,21.55,67400,96
2022/06/15,30,25.44,26.10,16.17,22.35,21.60,68450,104
2022/06/15,31,19.73,21.73,14.77,21.73,19.24,103800,115
2022/06/15,32,25.46,26.00,15.51,17.41,21.64,81100,117
2022/06/15,33,25.46,26.00,16.27,25.35,21.78,67000,104
2022/06/15,34,25.45,26.00,13.33,13.33,20.66,82050,109
2022/06/15,35,18.48,25.72,16.27,25.35,20.21,108050,120
2022/06/15,36,18.53,26.00,16.27,20.44,19.59,98450,105
2022/06/15,37,18.68,25.54,16.27,16.68,20.65,64950,82
2022/06/15,38,19.66,25.56,16.53,17.66,21.65,55100,95
2022/06/15,39,19.66,25.72,16.51,24.50,21.85,52850,88
2022/06/15,40,19.66,26.30,16.50,21.45,23.07,97700,125
2022/06/15,41,20.52,25.44,16.82,24.50,22.11,57300,81
2022/06/15,42,25.40,25.43,16.27,25.43,22.55,141050,119
2022/06/15,43,19.66,20.83,16.62,20.00,19.74,91400,78
2022/06/15,44,19.98,22.17,15.00,16.18,19.02,184150,124
2022/06/15,45,17.84,22.42,15.22,19.42,19.20,58450,61
2022/06/15,46,19.63,20.57,15.05,16.00,17.32,73000,79
2022/06/15,47,20.59,20.69,14.69,17.36,17.34,134550,141
2022/06/15,48,16.00,19.99,15.50,15.50,16.56,134300,167
2022/06/16,1,16.00,20.65,15.43,16.03,15.95,75700,58
2022/06/16,2,16.02,20.64,14.02,16.47,15.89,102650,68
2022/06/16,3,16.00,20.64,12.48,16.00,15.51,91300,59
2022/06/16,4,20.98,20.98,12.00,17.00,16.81,50800,47
2022/06/16,5,20.15,20.67,12.48,17.31,15.96,40400,39
2022/06/16,6,15.39,20.67,14.39,20.67,15.98,46050,39
2022/06/16,7,17.31,20.70,15.00,15.41,16.22,46850,36
2022/06/16,8,20.16,20.68,15.37,20.68,17.70,48850,47
2022/06/16,9,17.46,20.72,15.42,20.72,17.36,49250,50
2022/06/16,10,17.46,20.70,15.25,16.00,16.18,48950,51
2022/06/16,11,17.32,20.65,16.00,16.00,17.30,58700,48
2022/06/16,12,17.43,20.70,15.29,16.79,16.05,162950,83
2022/06/16,13,17.31,20.70,15.29,17.41,16.34,61800,40
2022/06/16,14,16.51,20.69,8.00,17.00,16.70,75600,52
2022/06/16,15,12.29,20.70,6.13,15.10,14.41,188600,74
2022/06/16,16,14.65,20.69,6.13,15.00,15.14,100700,52
2022/06/16,17,14.82,20.71,14.00,20.70,16.13,93500,60
2022/06/16,18,17.00,20.73,11.80,20.73,16.70,38400,36
2022/06/16,19,19.02,79.90,15.00,79.90,24.48,128400,80
2022/06/16,20,14.90,21.76,14.30,21.76,17.90,129150,78
2022/06/16,21,14.82,20.74,14.72,20.74,17.49,162450,71
2022/06/16,22,14.99,20.75,14.63,19.16,16.75,154200,71
2022/06/16,23,14.99,23.98,14.32,19.24,17.49,173050,100
2022/06/16,24,19.13,23.87,13.32,13.32,17.50,185350,103
2022/06/16,25,14.82,20.65,5.00,13.32,14.41,99300,82
2022/06/16,26,14.82,20.68,5.00,14.00,14.44,72900,65
2022/06/16,27,21.52,21.52,14.90,20.36,17.36,77750,77
2022/06/16,28,19.09,20.74,14.89,17.99,19.09,215700,115
2022/06/16,29,15.59,20.78,14.89,19.32,18.39,95900,98
2022/06/16,30,19.31,21.40,13.58,13.58,18.06,204950,122
2022/06/16,31,24.66,25.76,14.89,15.50,20.77,70800,116
2022/06/16,32,25.44,26.00,14.92,23.64,21.96,98500,115
2022/06/16,33,25.47,25.96,18.99,20.04,23.80,120950,129
2022/06/16,34,25.75,26.24,21.18,21.57,23.27,113850,113
2022/06/16,35,25.66,26.15,20.00,20.00,24.16,120350,129
2022/06/16,36,25.72,25.95,20.90,20.90,23.77,79450,121
2022/06/16,37,25.66,32.85,22.18,23.00,26.90,174550,130
2022/06/16,38,26.03,33.44,20.97,23.21,25.25,262200,156
2022/06/16,39,26.48,29.13,21.48,22.21,24.92,221850,150
2022/06/16,40,25.66,27.68,18.68,23.00,24.44,132100,131
2022/06/16,41,25.60,32.77,20.02,21.18,25.21,232650,175
2022/06/16,42,20.26,28.75,18.67,21.18,23.89,211100,149
2022/06/16,43,19.56,40.00,18.00,22.66,26.14,226750,173
2022/06/16,44,20.00,29.05,15.00,20.00,21.08,511200,188
2022/06/16,45,24.66,33.00,14.89,22.66,24.36,248200,136
2022/06/16,46,22.07,32.23,14.89,19.20,20.11,577300,192
2022/06/16,47,17.84,24.44,15.23,18.12,19.09,449200,181
2022/06/16,48,22.46,22.46,14.89,16.21,16.05,379600,136
2022/06/17,1,17.01,20.71,15.83,17.34,17.29,74150,37
2022/06/17,2,15.67,20.73,15.40,17.33,16.91,76000,39
2022/06/17,3,15.49,20.73,15.29,17.33,16.70,56750,36
2022/06/17,4,15.48,20.72,15.27,17.33,16.61,46850,39
2022/06/17,5,20.00,21.16,15.39,17.36,18.92,84550,42
2022/06/17,6,16.70,20.73,15.40,17.36,16.78,51600,39
2022/06/17,7,17.09,20.74,15.40,17.00,16.42,86450,59
2022/06/17,8,17.44,20.71,15.37,15.48,16.46,81700,43
2022/06/17,9,17.62,20.70,15.43,15.45,16.93,89600,44
2022/06/17,10,17.61,20.72,15.42,17.13,16.58,64900,38
2022/06/17,11,17.46,20.73,15.46,17.25,16.27,115050,49
2022/06/17,12,18.57,20.71,15.41,16.79,16.53,139250,49
2022/06/17,13,15.74,20.74,15.37,20.74,16.58,101250,67
2022/06/17,14,15.40,20.72,15.08,20.72,16.03,142950,96
2022/06/17,15,14.46,20.68,14.46,14.92,15.95,131450,62
2022/06/17,16,14.55,20.66,14.36,14.46,15.78,176700,78
2022/06/17,17,15.47,20.73,14.36,16.00,16.24,155600,77
2022/06/17,18,17.40,20.73,14.69,18.89,17.86,93350,69
2022/06/17,19,19.33,21.04,14.36,20.76,18.77,64450,54
2022/06/17,20,19.28,23.11,13.27,17.72,18.81,53000,53
2022/06/17,21,14.36,20.70,14.36,18.85,17.36,116150,76
2022/06/17,22,15.13,20.74,6.88,19.04,17.32,134450,74
2022/06/17,23,15.19,20.74,6.65,16.80,17.50,104600,72
2022/06/17,24,15.02,22.71,5.00,13.02,17.51,73650,75
2022/06/17,25,0.01,25.80,0.01,2.11,13.93,100900,104
2022/06/17,26,0.01,31.17,0.01,13.49,13.82,130850,99
2022/06/17,27,15.39,24.24,5.30,15.50,17.26,123950,95
2022/06/17,28,15.49,24.24,14.00,17.10,17.82,174600,119
2022/06/17,29,17.60,28.40,14.00,16.02,19.17,118800,114
2022/06/17,30,25.43,26.54,14.00,16.63,20.08,93700,101
2022/06/17,31,25.43,26.00,14.00,19.60,19.24,91150,116
2022/06/17,32,25.91,26.02,15.04,21.02,20.13,91600,116
2022/06/17,33,25.59,26.00,16.31,19.00,20.95,130600,135
2022/06/17,34,25.96,26.50,16.70,25.85,21.60,121800,117
2022/06/17,35,25.96,26.50,16.48,20.38,20.87,82850,124
2022/06/17,36,25.97,26.50,16.70,23.97,20.99,82250,128
2022/06/17,37,26.21,26.50,18.52,20.52,21.68,97600,137
2022/06/17,38,26.21,26.50,18.88,22.78,21.67,90050,146
2022/06/17,39,26.05,26.50,19.87,23.77,22.39,84550,136
2022/06/17,40,25.96,30.68,15.37,24.62,19.61,147300,163
2022/06/17,41,25.96,26.06,15.74,23.96,23.52,98600,148
2022/06/17,42,25.60,25.70,15.65,23.60,20.83,76550,128
2022/06/17,43,25.46,25.56,15.67,21.66,19.65,111150,120
2022/06/17,44,19.48,22.64,16.06,21.00,20.12,89800,117
2022/06/17,45,25.43,25.53,16.31,25.43,20.37,66050,110
2022/06/17,46,22.07,29.98,15.51,19.17,19.82,64800,104
2022/06/17,47,20.35,22.31,15.25,22.00,19.55,104000,119
2022/06/17,48,15.52,22.61,13.52,21.92,18.61,162650,120
2022/06/18,1,19.86,22.00,15.98,17.23,18.13,56950,42
2022/06/18,2,20.07,21.20,15.95,17.19,18.00,65750,42
2022/06/18,3,20.50,22.90,15.97,18.57,19.16,50500,55
2022/06/18,4,20.50,22.40,15.97,22.40,18.47,63800,59
2022/06/18,5,20.39,22.98,15.97,22.98,18.76,71500,63
2022/06/18,6,20.08,22.00,17.22,21.31,19.05,65350,60
2022/06/18,7,20.12,23.12,16.99,23.12,19.08,71400,69
2022/06/18,8,20.22,23.22,20.00,23.22,20.51,59350,64
2022/06/18,9,20.22,23.22,18.00,18.81,20.21,69150,72
2022/06/18,10,19.94,22.94,19.68,21.12,20.55,69150,63
2022/06/18,11,19.64,22.61,17.99,19.54,19.73,66400,76
2022/06/18,12,17.32,21.07,17.12,17.50,18.04,87200,73
2022/06/18,13,17.00,21.04,15.42,19.07,17.04,87350,64
2022/06/18,14,15.46,21.06,15.36,17.00,16.47,82400,70
2022/06/18,15,15.67,20.52,7.15,15.46,16.03,85400,77
2022/06/18,16,0.11,17.98,0.11,17.00,13.53,77750,83
2022/06/18,17,1.00,17.23,1.00,16.27,14.36,177350,95
2022/06/18,18,1.00,15.97,0.11,15.20,14.16,189350,91
2022/06/18,19,0.11,19.98,0.11,18.82,12.70,72750,96
2022/06/18,20,1.00,20.01,0.11,14.10,11.11,92650,97
2022/06/18,21,1.00,19.98,0.11,14.25,11.36,105700,105
2022/06/18,22,0.11,20.00,0.11,10.93,10.00,111150,101
2022/06/18,23,0.11,20.41,0.01,20.41,11.19,136650,117
2022/06/18,24,1.00,20.41,0.01,12.62,9.28,110400,117
2022/06/18,25,0.11,20.41,0.01,2.10,10.62,162700,146
2022/06/18,26,1.00,20.87,0.01,16.39,11.15,133950,144
2022/06/18,27,0.11,20.87,0.01,19.41,13.24,171300,164
2022/06/18,28,0.11,21.02,0.01,15.25,13.69,197350,184
2022/06/18,29,1.00,20.72,0.11,14.30,14.70,166400,172
