年月日,時刻コード,システムプライス,売500MW,買500MW,売1000MW,買1000MW,売5000MW,買5000MW
2021/06/22,2,6.34,6.20,6.37,6.20,6.97,6.09,7.66
2021/06/22,3,6.14,6.14,6.26,6.14,6.26,6.03,6.97
2021/06/22,4,6.16,6.14,6.26,6.14,6.26,6.03,6.46
2021/06/22,5,6.16,6.16,6.23,6.13,6.23,6.13,6.37
2021/06/22,6,6.32,6.32,6.34,6.23,6.37,6.23,6.37
2021/06/22,7,6.32,6.32,6.34,6.32,6.45,6.27,6.97
2021/06/22,8,6.37,6.37,6.45,6.34,6.45,6.32,7.22
2021/06/22,9,7.22,7.22,7.24,7.22,7.32,6.38,8.03
2021/06/22,10,7.22,7.22,7.24,7.22,7.32,6.59,8.01
2021/06/22,11,6.37,6.37,6.40,6.40,6.40,6.26,7.32
2021/06/22,12,6.14,6.14,6.14,6.14,6.26,6.14,6.40
2021/06/22,13,5.97,5.97,6.03,5.97,6.03,5.95,6.13
2021/06/22,14,5.90,5.90,5.95,5.90,5.95,5.87,6.03
2021/06/22,15,5.93,5.93,5.95,5.93,5.95,5.87,6.03
2021/06/22,16,6.03,6.03,6.13,5.97,6.13,5.87,6.28
2021/06/22,17,8.28,8.01,8.47,8.01,8.47,6.45,8.76
2021/06/22,18,8.78,8.76,8.78,8.65,8.78,7.22,8.99
2021/06/22,19,8.08,7.70,8.08,7.22,8.08,6.20,10.02
2021/06/22,20,7.66,7.22,8.08,7.08,8.08,6.14,8.99
2021/06/22,21,7.08,7.08,7.22,6.61,7.22,6.03,8.47
2021/06/22,22,6.61,6.61,6.63,6.39,6.63,5.95,7.99
2021/06/22,23,6.63,6.46,6.63,6.46,6.82,5.95,7.66
2021/06/22,24,6.46,6.32,6.57,6.32,6.57,5.87,7.53
2021/06/22,25,6.16,6.08,6.25,5.98,6.25,5.51,6.83
2021/06/22,26,6.16,6.08,6.16,5.98,6.25,5.51,6.83
2021/06/22,27,6.63,6.61,6.63,6.38,7.08,5.89,8.47
2021/06/22,28,7.22,7.08,7.62,6.61,7.92,6.03,8.87
2021/06/22,29,7.22,7.08,7.66,6.63,7.90,6.03,9.00
2021/06/22,30,7.90,7.22,7.92,7.08,8.27,6.11,10.09
2021/06/22,31,7.92,7.22,8.27,7.08,8.47,6.16,11.51
2021/06/22,32,8.47,8.27,8.48,7.84,8.50,6.34,11.51
2021/06/22,33,8.67,8.51,8.80,8.50,8.89,6.72,11.51
2021/06/22,34,8.67,8.51,8.80,8.50,8.83,7.08,11.11
2021/06/22,35,8.63,8.51,8.69,8.50,8.75,7.06,11.11
2021/06/22,36,8.75,8.63,8.83,8.51,9.00,7.08,11.11
2021/06/22,37,8.72,8.53,8.81,8.53,8.89,7.06,11.51
2021/06/22,38,8.81,8.81,8.92,8.72,9.00,7.10,11.51
2021/06/22,39,9.41,8.99,10.02,8.78,10.53,7.10,15.57
2021/06/22,40,8.72,8.52,8.72,8.48,9.00,6.89,11.51
2021/06/22,41,8.48,8.47,8.52,8.27,8.63,6.54,11.51
2021/06/22,42,8.47,8.27,8.48,7.92,8.50,6.36,11.51
2021/06/22,43,8.50,8.48,8.54,8.39,8.69,6.57,10.15
2021/06/22,44,8.39,8.27,8.48,7.99,8.50,6.37,8.95
2021/06/22,45,8.27,8.27,8.47,8.27,8.49,6.28,10.66
2021/06/22,46,8.27,8.01,8.27,7.55,8.47,6.20,9.95
2021/06/22,47,7.06,6.97,7.21,6.76,7.92,6.13,8.75
2021/06/22,48,6.48,6.48,6.97,6.37,7.08,5.90,8.69
2021/06/23,1,6.28,6.28,6.40,6.19,6.76,5.90,8.28
2021/06/23,2,6.28,6.28,6.40,6.19,6.45,5.96,7.98
2021/06/23,3,6.02,6.02,6.12,5.97,6.22,5.73,6.63
2021/06/23,4,6.02,6.02,6.12,5.97,6.22,5.81,6.63
2021/06/23,5,6.03,6.03,6.12,5.97,6.22,5.73,6.61
2021/06/23,6,6.03,6.03,6.12,5.97,6.22,5.81,6.61
2021/06/23,7,6.34,6.34,6.34,6.27,6.37,5.99,7.83
2021/06/23,8,6.34,6.34,6.37,6.27,6.66,5.99,7.66
2021/06/23,9,6.33,6.33,6.37,6.27,6.63,5.99,7.66
2021/06/23,10,6.33,6.33,6.37,6.27,6.63,5.99,7.92
2021/06/23,11,6.27,6.27,6.37,6.19,6.43,5.97,7.96
2021/06/23,12,6.19,6.19,6.27,6.14,6.33,5.94,7.22
2021/06/23,13,5.90,5.90,5.97,5.87,6.01,5.68,6.28
2021/06/23,14,5.87,5.87,5.90,5.87,5.96,5.65,6.20
2021/06/23,15,5.95,5.95,5.96,5.93,6.05,5.70,6.32
2021/06/23,16,5.95,5.96,5.97,5.95,6.05,5.70,6.32
2021/06/23,17,6.63,6.63,6.64,6.51,7.22,5.93,8.48
2021/06/23,18,8.12,8.12,8.27,7.99,8.35,5.97,8.75
2021/06/23,19,6.63,6.82,6.82,6.63,7.08,6.02,8.39
2021/06/23,20,6.63,6.82,6.82,6.63,6.82,6.10,8.39
2021/06/23,21,6.63,6.63,6.63,6.63,6.95,5.97,8.27
2021/06/23,22,6.63,6.63,6.63,6.63,6.95,5.97,8.27
2021/06/23,23,6.63,6.63,7.00,6.63,7.00,6.03,8.47
2021/06/23,24,6.63,6.63,7.00,6.63,7.00,6.11,8.47
2021/06/23,25,6.28,6.28,6.38,6.28,6.38,5.89,6.63
2021/06/23,26,6.28,6.28,6.38,6.20,6.38,5.89,6.63
2021/06/23,27,6.63,6.63,6.63,6.63,7.20,6.11,8.49
2021/06/23,28,7.22,7.20,7.71,6.63,8.27,6.20,10.00
2021/06/23,29,8.47,8.27,8.47,7.92,8.48,6.38,10.63
2021/06/23,30,8.48,8.47,8.67,8.28,8.69,6.37,12.00
2021/06/23,31,8.47,8.27,8.48,7.92,8.67,6.29,11.11
2021/06/23,32,8.67,8.48,8.78,8.47,8.84,6.60,12.01
2021/06/23,33,8.76,8.65,8.84,8.48,8.84,6.58,12.01
2021/06/23,34,8.76,8.65,8.84,8.48,8.84,6.99,12.01
2021/06/23,35,8.69,8.52,8.78,8.48,8.83,7.06,12.00
2021/06/23,36,8.69,8.52,8.78,8.48,8.84,7.22,11.11
2021/06/23,37,8.56,8.51,8.73,8.48,8.79,7.08,12.00
2021/06/23,38,8.79,8.73,9.01,8.56,9.10,7.22,12.01
2021/06/23,39,9.01,8.67,9.05,8.54,9.10,7.08,12.01
2021/06/23,40,8.50,8.50,8.54,8.48,8.79,6.55,9.90
2021/06/23,41,8.47,8.37,8.48,8.08,8.50,6.33,10.29
2021/06/23,42,8.08,7.99,8.37,7.32,8.47,6.29,9.63
2021/06/23,43,7.32,7.08,7.80,6.95,8.37,6.12,9.42
2021/06/23,44,7.08,6.95,7.32,6.60,7.99,6.03,9.01
2021/06/23,45,7.22,7.08,7.66,6.87,8.27,6.11,10.21
2021/06/23,46,6.97,6.87,7.08,6.59,7.22,6.02,9.17
2021/06/23,47,8.12,8.12,8.27,7.66,8.47,6.24,9.54
2021/06/23,48,7.32,7.22,7.66,7.08,8.12,6.15,8.71
2021/06/24,1,7.98,7.98,8.01,7.66,8.39,5.98,8.67
2021/06/24,2,7.66,8.00,8.00,7.50,8.01,6.41,8.63
2021/06/24,3,6.27,6.41,6.41,6.27,6.41,5.98,7.21
2021/06/24,4,6.27,6.37,6.37,6.27,6.40,5.94,6.97
2021/06/24,5,6.11,6.11,6.11,6.02,6.21,5.84,6.44
2021/06/24,6,6.11,6.11,6.11,6.11,6.21,5.84,6.51
2021/06/24,7,6.27,6.38,6.38,6.27,6.38,5.98,7.22
2021/06/24,8,6.38,6.38,6.38,6.38,6.63,5.98,7.32
2021/06/24,9,6.37,6.63,6.63,6.37,6.95,5.99,7.66
2021/06/24,10,6.37,6.63,6.63,6.37,6.95,5.99,7.32
2021/06/24,11,6.63,6.63,6.63,6.38,6.97,5.99,7.92
2021/06/24,12,6.33,6.33,6.33,6.27,6.38,5.98,7.22
2021/06/24,13,5.98,5.98,5.98,5.98,6.07,5.78,6.33
2021/06/24,14,5.97,5.97,5.97,5.97,5.98,5.76,6.16
2021/06/24,15,5.91,5.95,5.98,5.91,5.98,5.69,6.21
2021/06/24,16,5.98,5.98,5.98,5.98,6.02,5.70,6.29
2021/06/24,17,6.95,7.22,7.22,6.95,7.69,5.68,8.49
2021/06/24,18,8.47,8.27,8.49,8.27,8.53,6.28,9.26
2021/06/24,19,6.72,6.44,7.22,6.44,7.22,5.98,8.47
2021/06/24,20,6.72,6.63,7.22,6.58,7.32,6.07,8.47
2021/06/24,21,6.63,6.41,6.68,6.41,7.22,5.98,8.18
2021/06/24,22,6.41,6.41,6.68,6.33,6.68,5.97,8.01
2021/06/24,23,6.54,6.34,6.54,6.34,6.63,5.97,8.01
2021/06/24,24,6.34,6.33,6.54,6.26,6.54,5.88,7.22
2021/06/24,25,6.13,6.03,6.14,5.98,6.13,5.68,6.43
2021/06/24,26,6.03,5.98,6.13,5.98,6.13,5.68,6.43
2021/06/24,27,6.63,6.53,6.63,6.53,6.95,5.98,8.46
2021/06/24,28,7.22,7.08,7.97,6.95,8.27,6.09,10.06
2021/06/24,29,8.39,8.27,8.48,8.22,8.50,6.30,10.06
2021/06/24,30,8.50,8.48,8.54,8.39,8.69,6.37,11.79
2021/06/24,31,8.53,8.49,8.67,8.47,8.76,6.41,11.44
2021/06/24,32,8.76,8.67,8.88,8.53,8.88,6.97,12.16
2021/06/24,33,8.84,8.84,8.84,8.75,8.84,7.22,12.00
2021/06/24,34,8.84,8.84,8.84,8.75,8.84,7.32,11.44
2021/06/24,35,8.77,8.67,8.77,8.48,8.84,7.08,12.16
2021/06/24,36,8.84,8.77,8.84,8.67,8.84,7.22,11.44
2021/06/24,37,8.81,8.81,8.84,8.71,8.84,7.22,12.00
2021/06/24,38,9.01,8.84,9.02,8.84,9.13,7.97,12.16
2021/06/24,39,9.13,9.00,9.14,8.84,9.34,7.22,12.16
2021/06/24,40,8.80,8.70,8.84,8.48,9.00,7.08,12.02
2021/06/24,41,8.63,8.51,8.71,8.47,9.01,6.83,12.16
2021/06/24,42,8.47,8.39,8.47,8.13,8.51,6.54,10.38
2021/06/24,43,8.15,8.13,8.15,7.92,8.27,6.32,11.11
2021/06/24,44,8.13,7.22,8.13,7.08,8.15,6.24,9.50
2021/06/24,45,8.08,7.27,8.08,7.22,8.27,6.16,9.36
2021/06/24,46,7.08,7.08,7.32,7.06,7.32,6.06,9.36
2021/06/24,47,7.06,6.97,7.22,6.76,7.22,6.02,9.15
2021/06/24,48,6.71,6.71,7.06,6.40,7.06,5.89,8.56
2021/06/25,1,6.29,6.20,6.43,6.10,6.43,5.94,8.39
2021/06/25,2,6.20,6.10,6.29,6.00,6.33,5.88,7.60
2021/06/25,3,5.97,5.97,6.02,5.90,6.11,5.81,6.63
2021/06/25,4,5.97,5.97,6.02,5.90,6.11,5.81,6.51
2021/06/25,5,5.97,5.97,6.03,5.92,6.03,5.81,6.33
2021/06/25,6,6.03,5.97,6.03,5.97,6.03,5.83,6.37
2021/06/25,7,6.33,6.30,6.37,6.22,6.33,5.97,7.22
2021/06/25,8,6.44,6.30,6.44,6.22,6.44,5.97,7.32
2021/06/25,9,6.40,6.33,6.40,6.28,6.40,6.02,7.66
2021/06/25,10,6.40,6.33,6.40,6.28,6.40,6.02,7.66
2021/06/25,11,6.49,6.31,6.49,6.22,6.49,6.02,7.32
2021/06/25,12,6.31,6.22,6.31,6.12,6.31,5.97,6.63
2021/06/25,13,6.23,6.13,6.23,6.03,6.13,5.90,6.63
2021/06/25,14,6.13,6.03,6.03,6.03,6.03,5.87,6.58
2021/06/25,15,6.11,6.11,6.11,6.02,6.11,5.88,6.63
2021/06/25,16,6.11,6.11,6.11,6.02,6.11,5.89,6.63
2021/06/25,17,7.22,7.22,7.22,7.06,7.22,5.97,8.54
2021/06/25,18,8.47,8.47,8.49,8.28,8.49,6.63,8.80
2021/06/25,19,7.32,7.22,7.92,7.22,7.92,6.33,8.69
2021/06/25,20,7.81,7.37,7.92,7.27,7.92,6.63,8.69
2021/06/25,21,7.22,7.22,7.22,7.08,7.25,6.41,8.69
2021/06/25,22,7.32,7.25,7.32,7.22,7.32,6.29,8.69
2021/06/25,23,6.66,6.66,6.66,6.66,6.66,6.26,8.66
2021/06/25,24,6.66,6.66,6.66,6.63,6.66,6.26,8.55
2021/06/25,25,6.31,6.31,6.31,6.21,6.31,5.93,8.28
2021/06/25,26,6.57,6.37,6.57,6.31,6.57,5.97,8.48
2021/06/25,27,7.66,7.55,7.97,7.22,8.01,6.23,8.70
2021/06/25,28,8.28,8.28,8.47,7.32,8.47,6.23,9.00
2021/06/25,29,8.39,8.28,8.48,7.66,8.53,6.28,10.06
2021/06/25,30,8.48,8.39,8.53,8.28,8.59,6.37,11.11
2021/06/25,31,8.47,8.28,8.48,8.08,8.52,6.38,10.08
2021/06/25,32,8.48,8.47,8.52,8.47,8.69,6.65,10.08
2021/06/25,33,8.69,8.69,8.72,8.55,8.82,7.22,11.11
2021/06/25,34,8.82,8.72,8.83,8.69,8.84,7.66,11.11
2021/06/25,35,8.69,8.56,8.73,8.50,8.83,7.22,11.79
2021/06/25,36,8.73,8.56,8.83,8.50,8.84,7.22,12.28
2021/06/25,37,8.79,8.69,8.84,8.53,9.00,7.32,12.28
2021/06/25,38,8.79,8.79,8.84,8.69,9.01,7.76,11.41
2021/06/25,39,8.79,8.69,9.00,8.53,9.01,7.76,12.28
2021/06/25,40,8.53,8.49,8.69,8.47,8.75,7.06,12.00
2021/06/25,41,8.48,8.47,8.51,8.47,8.83,6.61,12.00
2021/06/25,42,8.37,8.32,8.47,7.76,8.48,6.40,10.39
2021/06/25,43,7.76,7.76,8.37,7.22,8.44,6.27,10.06
2021/06/25,44,7.27,7.22,7.66,7.08,7.95,6.19,9.01
2021/06/25,45,7.22,7.22,7.47,7.11,7.76,6.16,9.50
2021/06/25,46,7.22,7.11,7.22,7.08,7.47,6.12,9.00
2021/06/25,47,7.22,7.08,7.25,6.85,7.66,6.12,9.00
2021/06/25,48,6.85,6.85,7.08,6.63,7.21,5.94,8.49
2021/06/26,1,8.01,7.55,8.12,7.25,8.24,6.16,8.71
2021/06/26,2,7.66,7.32,8.01,7.22,8.12,6.26,8.71
2021/06/26,3,6.23,6.13,6.23,6.02,6.23,5.88,7.19
2021/06/26,4,6.13,6.02,6.13,6.02,6.23,5.88,6.78
2021/06/26,5,6.13,6.02,6.13,6.02,6.23,5.87,7.22
2021/06/26,6,6.17,6.13,6.23,6.13,6.23,5.87,7.22
2021/06/26,7,6.38,6.26,6.38,6.26,6.63,5.96,7.92
2021/06/26,8,6.38,6.38,6.63,6.26,6.79,5.96,8.24
2021/06/26,9,7.08,7.00,7.22,6.97,7.32,6.14,8.27
2021/06/26,10,6.85,6.79,6.97,6.63,7.22,6.03,8.24
2021/06/26,11,6.26,6.15,6.26,6.15,6.33,5.88,7.27
2021/06/26,12,6.03,6.03,6.15,5.98,6.15,5.79,6.33
2021/06/26,13,5.96,5.96,5.96,5.93,5.97,5.77,6.09
2021/06/26,14,5.89,5.89,5.89,5.89,5.89,5.53,5.95
2021/06/26,15,5.86,5.86,5.86,5.86,5.89,5.30,5.89
2021/06/26,16,5.86,5.86,5.88,5.86,5.89,5.36,5.89
2021/06/26,17,5.76,5.80,5.90,5.76,5.90,5.24,5.92
2021/06/26,18,5.92,5.92,5.92,5.90,5.93,5.51,5.96
2021/06/26,19,5.92,5.92,5.92,5.89,5.96,5.49,5.97
2021/06/26,20,5.92,5.92,5.95,5.92,5.96,5.49,5.98
2021/06/26,21,5.92,5.92,5.95,5.92,5.96,5.52,5.97
2021/06/26,22,5.92,5.94,5.96,5.92,5.96,5.63,5.97
2021/06/26,23,5.87,5.87,5.89,5.86,5.89,5.48,5.92
2021/06/26,24,5.86,5.86,5.87,5.86,5.89,5.48,5.95
2021/06/26,25,5.89,5.89,5.93,5.89,5.96,5.44,5.98
2021/06/26,26,5.89,5.89,5.92,5.89,5.96,5.44,5.98
2021/06/26,27,6.33,6.32,6.48,6.32,6.77,5.67,8.01
2021/06/26,28,6.32,6.32,6.33,6.32,6.48,5.69,8.32
2021/06/26,29,6.33,6.33,6.48,6.27,6.53,5.74,8.47
2021/06/26,30,6.53,6.53,6.97,6.33,7.32,5.83,8.51
2021/06/26,31,6.48,6.39,6.82,6.33,7.22,5.85,8.50
2021/06/26,32,7.22,6.97,7.66,6.82,7.99,5.96,8.69
2021/06/26,33,6.82,6.82,7.27,6.45,7.47,5.97,9.00
2021/06/26,34,7.66,7.32,8.01,6.97,8.27,6.11,11.72
2021/06/26,35,8.24,7.99,8.47,7.47,8.48,6.35,12.83
2021/06/26,36,8.48,8.47,8.48,8.24,8.50,6.59,12.69
2021/06/26,37,8.51,8.48,8.54,8.47,8.75,6.97,12.00
2021/06/26,38,8.73,8.54,8.79,8.51,8.99,7.22,12.83
2021/06/26,39,8.83,8.75,9.21,8.65,9.29,7.19,12.83
2021/06/26,40,8.79,8.75,8.83,8.48,9.08,7.08,12.83
2021/06/26,41,8.48,8.48,8.75,8.46,8.83,6.60,12.62
2021/06/26,42,8.24,8.24,8.46,7.99,8.48,6.37,12.62
2021/06/26,43,8.24,8.01,8.27,7.66,8.46,6.36,12.00
2021/06/26,44,7.66,7.32,7.92,7.21,8.01,6.16,11.00
2021/06/26,45,7.06,6.89,7.32,6.60,7.66,5.97,10.71
2021/06/26,46,6.63,6.54,6.89,6.35,7.06,5.80,8.69
2021/06/26,47,6.35,6.33,6.58,6.25,6.63,5.62,8.27
2021/06/26,48,6.33,6.25,6.34,6.15,6.35,5.48,7.92
2021/06/27,1,6.26,6.16,6.33,6.16,6.38,5.65,8.27
2021/06/27,2,6.05,6.07,6.16,6.07,6.16,5.74,7.22
2021/06/27,3,5.97,5.98,6.03,5.98,6.03,5.73,6.48
2021/06/27,4,5.97,6.03,6.03,6.03,6.15,5.73,6.48
2021/06/27,5,6.20,6.20,6.26,6.20,6.26,5.90,7.22
2021/06/27,6,6.26,6.26,6.26,6.26,6.26,5.90,7.25
2021/06/27,7,6.18,6.18,6.28,6.18,6.28,5.96,7.25
2021/06/27,8,6.18,6.18,6.28,6.18,6.28,5.96,7.32
2021/06/27,9,6.33,6.33,6.33,6.33,6.33,6.05,8.01
2021/06/27,10,6.33,6.33,6.33,6.33,6.33,6.05,7.38
2021/06/27,11,6.21,6.21,6.21,6.21,6.17,5.95,7.32
2021/06/27,12,5.97,5.97,5.97,5.97,5.96,5.82,6.33
2021/06/27,13,5.75,5.77,5.77,5.75,5.75,5.49,6.09
2021/06/27,14,5.73,5.73,5.73,5.73,5.73,5.24,5.94
2021/06/27,15,5.70,5.70,5.70,5.70,5.70,5.08,5.89
2021/06/27,16,5.70,5.70,5.70,5.70,5.70,5.08,5.89
2021/06/27,17,5.88,5.88,5.88,5.88,5.88,5.22,6.06
2021/06/27,18,5.92,5.92,5.93,5.92,5.93,5.56,6.33
2021/06/27,19,5.92,5.92,5.93,5.92,5.93,5.45,6.33
2021/06/27,20,5.81,5.81,5.92,5.81,5.91,5.45,6.33
2021/06/27,21,5.92,5.92,5.97,5.92,5.96,5.59,6.46
2021/06/27,22,5.92,5.92,5.96,5.92,5.96,5.54,6.46
2021/06/27,23,5.96,5.96,5.98,5.96,5.97,5.59,6.46
2021/06/27,24,5.96,5.97,6.02,5.97,5.98,5.61,6.60
2021/06/27,25,6.13,6.03,6.14,6.03,6.13,5.42,6.63
2021/06/27,26,6.13,6.03,6.24,6.03,6.13,5.27,6.63
2021/06/27,27,6.03,6.03,6.13,6.03,6.13,5.37,6.63
2021/06/27,28,6.13,6.03,6.23,6.03,6.23,5.44,6.78
2021/06/27,29,6.04,5.97,6.15,5.97,6.15,5.52,6.63
2021/06/27,30,6.20,6.20,6.25,6.20,6.33,5.81,8.28
2021/06/27,31,6.20,6.19,6.28,6.19,6.33,5.79,8.12
2021/06/27,32,6.39,6.33,6.46,6.28,6.63,5.87,8.47
2021/06/27,33,6.46,6.37,6.48,6.33,6.60,5.96,8.47
2021/06/27,34,6.63,6.60,7.00,6.48,7.13,5.99,10.90
2021/06/27,35,7.99,7.62,8.27,6.97,8.46,6.24,11.11
2021/06/27,36,8.46,8.27,8.48,8.27,8.49,6.54,12.18
2021/06/27,37,8.49,8.47,8.52,8.47,9.00,6.68,11.11
2021/06/27,38,9.05,8.99,9.20,8.52,9.30,7.41,11.79
2021/06/27,39,9.04,8.98,9.05,8.83,9.20,7.32,11.11
2021/06/27,40,9.00,8.49,9.05,8.48,9.20,6.82,11.03
2021/06/27,41,8.48,8.39,8.48,8.39,9.00,6.63,12.02
2021/06/27,42,8.39,8.27,8.48,8.27,8.48,6.51,11.11
2021/06/27,43,8.18,8.18,8.27,8.01,8.27,6.33,9.95
2021/06/27,44,7.66,7.57,7.92,7.32,7.92,6.32,8.83
2021/06/27,45,8.27,8.27,8.47,8.01,8.47,6.33,8.80
2021/06/27,46,7.66,7.66,8.01,7.32,8.01,6.17,8.65
2021/06/27,47,6.97,6.79,7.32,6.46,7.32,5.90,8.49
2021/06/27,48,6.43,6.34,6.46,6.33,6.59,5.45,8.47
2021/06/28,1,5.75,5.75,5.75,5.72,5.82,5.51,6.74
2021/06/28,2,5.82,5.82,5.82,5.75,5.94,5.65,6.74
2021/06/28,3,5.71,5.69,5.73,5.69,5.77,5.39,6.33
2021/06/28,4,5.69,5.69,5.69,5.69,5.77,5.39,6.24
2021/06/28,5,5.69,5.67,5.70,5.67,5.76,5.35,6.24
2021/06/28,6,5.71,5.69,5.76,5.67,5.81,5.35,6.24
2021/06/28,7,5.81,5.81,5.81,5.79,5.88,5.61,6.70
2021/06/28,8,5.81,5.81,5.81,5.81,5.88,5.69,6.70
2021/06/28,9,5.88,5.96,5.97,5.88,6.03,5.78,7.22
2021/06/28,10,5.88,5.96,5.97,5.88,6.03,5.78,7.32
2021/06/28,11,5.81,5.81,5.81,5.81,5.94,5.71,7.06
2021/06/28,12,5.81,5.81,5.81,5.81,5.81,5.64,6.33
2021/06/28,13,5.76,5.76,5.76,5.76,5.81,5.57,6.29
2021/06/28,14,5.70,5.76,5.76,5.76,5.76,5.55,6.17
2021/06/28,15,5.78,5.81,5.78,5.78,5.81,5.62,6.33
2021/06/28,16,5.81,5.81,5.81,5.81,5.86,5.69,6.34
2021/06/28,17,5.98,5.97,5.98,5.96,6.13,5.70,7.32
2021/06/28,18,6.71,6.60,6.71,6.34,6.97,5.96,8.69
2021/06/28,19,7.32,7.32,7.66,7.22,7.66,6.27,8.69
2021/06/28,20,7.32,7.32,7.66,7.22,7.66,6.34,8.99
2021/06/28,21,7.32,7.32,7.66,7.22,7.66,6.27,8.69
2021/06/28,22,7.66,7.32,7.66,7.22,7.66,6.27,8.69
2021/06/28,23,7.22,6.97,7.22,6.96,7.32,6.27,8.69
2021/06/28,24,7.22,7.08,7.22,6.97,7.32,6.27,8.99
2021/06/28,25,6.68,6.60,6.68,6.37,6.68,5.99,8.69
2021/06/28,26,7.08,6.97,7.08,6.68,7.22,5.99,8.69
2021/06/28,27,8.48,8.48,8.52,8.47,8.52,6.60,11.11
2021/06/28,28,8.52,8.48,8.52,8.47,8.69,7.08,11.85
2021/06/28,29,8.69,8.69,8.78,8.69,8.78,7.32,11.85
2021/06/28,30,9.00,8.78,9.27,8.69,9.36,7.66,11.85
2021/06/28,31,8.83,8.79,8.84,8.69,8.84,7.82,11.85
2021/06/28,32,9.00,8.84,9.10,8.84,9.50,8.28,15.00
2021/06/28,33,9.32,9.10,9.75,8.88,11.11,8.48,16.55
2021/06/28,34,9.27,9.00,9.32,8.84,9.72,8.48,12.45
2021/06/28,35,9.00,8.84,9.10,8.83,9.32,8.01,12.00
2021/06/28,36,8.84,8.84,9.10,8.79,9.31,7.76,11.85
2021/06/28,37,8.84,8.78,8.84,8.67,8.84,7.32,11.85
2021/06/28,38,8.84,8.78,8.84,8.67,9.00,7.76,11.85
2021/06/28,39,8.73,8.56,8.83,8.50,8.83,7.76,11.85
2021/06/28,40,8.56,8.50,8.56,8.48,8.56,7.06,11.11
2021/06/28,41,8.01,7.76,8.39,7.32,8.39,6.33,11.11
2021/06/28,42,7.32,7.22,7.76,7.08,7.76,6.25,9.20
2021/06/28,43,7.06,6.97,7.08,6.71,7.22,6.03,8.48
2021/06/28,44,6.97,6.71,7.08,6.62,7.08,6.03,8.48
2021/06/28,45,7.08,6.97,7.32,6.72,7.32,6.02,9.39
2021/06/28,46,7.08,6.97,7.22,6.68,7.32,5.98,8.48
2021/06/28,47,7.08,6.97,7.25,6.55,7.32,5.96,8.51
2021/06/28,48,6.97,6.45,7.08,6.34,7.08,5.77,8.49
2021/06/29,1,7.08,7.08,7.21,7.08,7.22,6.01,8.47
2021/06/29,2,6.62,6.62,7.13,6.63,7.13,6.03,7.68
2021/06/29,3,6.54,6.54,6.63,6.54,6.67,6.00,7.32
2021/06/29,4,6.54,6.54,6.63,6.54,6.63,6.00,7.22
2021/06/29,5,6.44,6.44,6.51,6.44,6.51,6.02,7.22
2021/06/29,6,6.51,6.51,6.63,6.51,6.70,6.02,7.22
2021/06/29,7,7.32,7.32,7.66,7.32,8.01,6.32,8.48
2021/06/29,8,7.47,7.47,7.66,7.66,8.01,6.43,8.48
2021/06/29,9,6.46,6.46,6.63,6.46,6.63,6.04,7.22
2021/06/29,10,6.59,6.59,6.63,6.61,6.75,6.07,7.22
2021/06/29,11,6.61,6.61,6.69,6.61,6.72,6.10,7.32
2021/06/29,12,6.54,6.54,6.55,6.54,6.61,6.06,7.22
2021/06/29,13,6.35,6.35,6.35,6.35,6.35,6.00,6.79
2021/06/29,14,6.35,6.35,6.35,6.35,6.37,6.00,6.48
2021/06/29,15,6.41,6.41,6.41,6.41,6.48,5.99,6.85
2021/06/29,16,6.63,6.63,6.63,6.63,6.75,6.14,7.22
2021/06/29,17,7.08,7.08,7.22,7.09,7.22,6.43,8.47
2021/06/29,18,8.47,8.47,8.50,8.47,8.50,6.84,8.69
2021/06/29,19,8.69,8.69,8.69,8.69,8.69,8.28,8.88
2021/06/29,20,8.55,8.55,8.56,8.55,8.69,8.15,8.88
2021/06/29,21,8.47,8.47,8.51,8.28,8.51,7.08,8.78
2021/06/29,22,8.28,8.28,8.47,8.28,8.51,6.63,8.75
2021/06/29,23,8.27,8.27,8.28,8.27,8.42,6.63,8.69
2021/06/29,24,7.99,7.99,8.27,7.22,8.27,6.59,8.71
2021/06/29,25,6.41,6.41,6.63,6.37,6.63,6.06,8.28
2021/06/29,26,6.41,6.37,6.63,6.28,6.63,5.99,8.28
2021/06/29,27,7.22,7.08,8.27,6.71,8.39,6.22,8.96
2021/06/29,28,8.39,8.27,8.48,7.92,8.50,6.41,11.11
2021/06/29,29,8.50,8.47,8.55,8.27,8.69,6.48,11.11
2021/06/29,30,8.55,8.50,8.69,8.47,8.74,6.63,11.11
2021/06/29,31,8.49,8.49,8.53,8.47,8.67,6.63,9.10
2021/06/29,32,8.67,8.53,8.70,8.49,8.77,7.06,11.11
2021/06/29,33,8.84,8.84,8.84,8.80,8.84,7.32,11.74
2021/06/29,34,8.84,8.84,9.00,8.84,9.10,8.44,11.93
2021/06/29,35,8.80,8.80,8.84,8.70,8.84,7.32,11.93
2021/06/29,36,8.80,8.70,8.84,8.54,8.84,7.32,11.93
2021/06/29,37,8.77,8.67,8.77,8.53,8.84,7.22,11.03
2021/06/29,38,8.83,8.77,8.84,8.67,8.84,7.55,11.93
2021/06/29,39,8.83,8.74,8.99,8.63,9.10,7.76,11.93
2021/06/29,40,8.63,8.63,8.74,8.53,8.88,7.08,11.93
2021/06/29,41,8.48,8.47,8.52,8.38,8.52,6.97,11.11
2021/06/29,42,8.31,8.01,8.47,7.85,8.48,6.41,9.26
