受渡日,時刻コード,売り入札量(kWh),買い入札量(kWh),約定総量(kWh),システムプライス(円/kWh),エリアプライス北海道(円/kWh),エリアプライス東北(円/kWh),エリアプライス東京(円/kWh),エリアプライス中部(円/kWh),エリアプライス北陸(円/kWh),エリアプライス関西(円/kWh),エリアプライス中国(円/kWh),エリアプライス四国(円/kWh),エリアプライス九州(円/kWh),売りブロック入札総量(kWh),売りブロック約定総量(kWh),買いブロック入札総量(kWh),買いブロック約定総量(kWh)
2009/04/01,39,874500,223000,211500,5.50,8.30,8.30,8.30,5.25,5.25,5.25,5.25,5.25,5.25,,,,
2009/04/01,40,868500,202500,192500,5.25,8.30,8.30,8.30,5.15,5.15,5.15,5.15,5.15,5.15,,,,
2009/04/01,41,869500,136500,136500,5.00,5.50,5.50,5.50,5.00,5.00,5.00,5.00,5.00,5.00,,,,
2009/04/01,42,878500,114000,114000,4.68,4.69,4.69,4.69,4.32,4.32,4.32,4.32,4.32,4.32,,,,
2009/04/01,43,866000,97500,97500,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,,,,
2009/04/01,44,833000,97000,97000,4.69,4.69,4.69,4.69,5.00,5.00,5.00,5.00,5.00,5.00,,,,
2009/04/01,45,781000,181500,162500,5.83,7.58,7.58,7.58,5.15,5.15,5.15,5.15,5.15,5.15,,,,
2009/04/01,46,775500,183000,122000,6.24,7.58,7.58,7.58,5.00,5.00,5.00,5.00,5.00,5.00,,,,
2009/04/01,47,771000,180500,128500,6.13,7.58,7.58,7.58,5.00,5.00,5.00,5.00,5.00,5.00,,,,
2009/04/01,48,787500,174000,132000,5.88,7.58,7.58,7.58,5.00,5.00,5.00,5.00,5.00,5.00,,,,
2009/04/02,1,818500,177500,129500,5.50,7.58,7.58,7.58,5.15,5.15,5.15,5.15,5.15,5.15,,,,
2009/04/02,2,834000,167000,130500,5.50,7.58,7.58,7.58,5.15,5.15,5.15,5.15,5.15,5.15,,,,
2009/04/02,3,848500,163000,131500,5.50,7.58,7.58,7.58,5.15,5.15,5.15,5.15,5.15,5.15,,,,
2009/04/02,4,863000,163000,132000,5.50,7.58,7.58,7.58,5.00,5.00,5.00,5.00,5.00,5.00,,,,
2009/04/02,5,864000,162500,132000,5.50,7.58,7.58,7.58,5.00,5.00,5.00,5.00,5.00,5.00,,,,
2009/04/02,6,865000,162000,132500,5.50,7.58,7.58,7.58,5.00,5.00,5.00,5.00,5.00,5.00,,,,
2009/04/02,7,864500,162500,132000,5.50,7.58,7.58,7.58,5.00,5.00,5.00,5.00,5.00,5.00,,,,
2009/04/02,8,865000,161000,132000,5.50,7.58,7.58,7.58,5.00,5.00,5.00,5.00,5.00,5.00,,,,
2009/04/02,9,866000,155500,149500,5.50,7.48,7.48,7.48,5.00,5.00,5.00,5.00,5.00,5.00,,,,
2009/04/02,10,863000,155500,149000,5.50,7.48,7.48,7.48,5.00,5.00,5.00,5.00,5.00,5.00,,,,
2009/04/02,11,871000,158500,151500,5.50,7.48,7.48,7.48,5.00,5.00,5.00,5.00,5.00,5.00,,,,
2009/04/02,12,869000,162500,155000,5.50,7.48,7.48,7.48,5.15,5.15,5.15,5.15,5.15,5.15,,,,
2009/04/02,13,853000,175000,131500,5.50,7.58,7.58,7.58,5.15,5.15,5.15,5.15,5.15,5.15,,,,
2009/04/02,14,846500,185000,133500,5.50,7.58,7.58,7.58,5.15,5.15,5.15,5.15,5.15,5.15,,,,
2009/04/02,15,835000,217000,127500,5.93,7.58,7.58,7.58,5.50,5.50,5.50,5.50,5.50,5.50,,,,
2009/04/02,16,833000,217500,129000,5.83,7.58,7.58,7.58,5.15,5.15,5.15,5.15,5.15,5.15,,,,
2009/04/02,17,878000,236000,134500,5.50,9.45,9.45,9.45,5.20,5.20,5.20,5.20,5.20,5.20,,,,
2009/04/02,18,869500,235500,140500,5.35,5.35,5.35,5.35,5.35,5.35,5.35,5.35,5.35,5.35,,,,
2009/04/02,19,939500,277000,187000,6.10,8.30,8.30,8.30,5.78,5.78,5.78,5.78,5.78,5.78,,,,
2009/04/02,20,928000,319000,229000,6.24,8.30,8.30,8.30,6.10,6.10,6.10,6.10,6.10,6.10,,,,
2009/04/02,21,941500,342000,252000,6.24,8.30,8.30,8.30,6.20,6.20,6.20,6.20,6.20,6.20,,,,
2009/04/02,22,948500,348500,258500,6.24,8.30,8.30,8.30,6.20,6.20,6.20,6.20,6.20,6.20,,,,
2009/04/02,23,947000,336000,256000,6.24,8.30,8.30,8.30,6.20,6.20,6.20,6.20,6.20,6.20,,,,
2009/04/02,24,948000,332500,252500,6.24,8.30,8.30,8.30,6.20,6.20,6.20,6.20,6.20,6.20,,,,
2009/04/02,25,956000,308000,228000,6.20,8.30,8.30,8.30,6.10,6.10,6.10,6.10,6.10,6.10,,,,
2009/04/02,26,956000,308500,228500,6.20,8.30,8.30,8.30,6.10,6.10,6.10,6.10,6.10,6.10,,,,
2009/04/02,27,949500,329500,249500,6.24,8.30,8.30,8.30,6.20,6.20,6.20,6.20,6.20,6.20,,,,
2009/04/02,28,948500,329500,249500,6.24,8.30,8.30,8.30,6.20,6.20,6.20,6.20,6.20,6.20,,,,
2009/04/02,29,949000,330000,250000,6.24,8.30,8.30,8.30,6.20,6.20,6.20,6.20,6.20,6.20,,,,
2009/04/02,30,949000,328000,248000,6.23,8.30,8.30,8.30,6.18,6.18,6.18,6.18,6.18,6.18,,,,
2009/04/02,31,950000,322000,242000,6.20,8.30,8.30,8.30,6.13,6.13,6.13,6.13,6.13,6.13,,,,
2009/04/02,32,951000,315500,235500,6.20,8.30,8.30,8.30,6.10,6.10,6.10,6.10,6.10,6.10,,,,
2009/04/02,33,953000,306500,231500,6.20,8.30,8.30,8.30,6.10,6.10,6.10,6.10,6.10,6.10,,,,
2009/04/02,34,955000,294000,219000,6.00,8.30,8.30,8.30,6.00,6.00,6.00,6.00,6.00,6.00,,,,
2009/04/02,35,960500,284000,200000,5.75,8.30,8.30,8.30,5.55,5.55,5.55,5.55,5.55,5.55,,,,
2009/04/02,36,965500,268000,195500,5.50,8.30,8.30,8.30,5.20,5.20,5.20,5.20,5.20,5.20,,,,
2009/04/02,37,888500,298500,193500,5.35,5.35,5.35,5.35,5.35,5.35,5.35,5.35,5.35,5.35,,,,
2009/04/02,38,895500,305000,200000,5.35,5.35,5.35,5.35,5.35,5.35,5.35,5.35,5.35,5.35,,,,
2009/04/02,39,931500,286000,176000,5.35,8.30,8.30,8.30,5.35,5.35,5.35,5.35,5.35,5.35,,,,
2009/04/02,40,914000,263500,193500,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,,,,
2009/04/02,41,882500,241000,176500,5.15,5.15,5.15,5.15,5.15,5.15,5.15,5.15,5.15,5.15,,,,
2009/04/02,42,885000,221000,161000,4.69,4.69,4.69,4.69,4.69,4.69,4.69,4.69,4.69,4.69,,,,
2009/04/02,43,913000,191500,146500,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,,,,
2009/04/02,44,879000,193500,130000,5.00,4.69,4.69,4.69,5.10,5.10,5.10,5.10,5.10,5.10,,,,
2009/04/02,45,802000,189500,176000,6.24,7.58,7.58,7.58,6.23,6.23,6.23,6.23,6.23,6.23,,,,
2009/04/02,46,818000,189000,155000,6.08,7.58,7.58,7.58,5.68,5.68,5.68,5.68,5.68,5.68,,,,
2009/04/02,47,827500,187500,160500,6.00,7.58,7.58,7.58,5.63,5.63,5.63,5.63,5.63,5.63,,,,
2009/04/02,48,835500,179500,164500,5.78,7.58,7.58,7.58,5.58,5.58,5.58,5.58,5.58,5.58,,,,
2009/04/03,1,815500,174500,158500,5.50,6.45,6.45,6.45,5.50,5.50,5.50,5.50,5.50,5.50,,,,
2009/04/03,2,830500,164000,160500,5.50,5.60,5.60,5.60,5.50,5.50,5.50,5.50,5.50,5.50,,,,
2009/04/03,3,846000,162500,162000,5.50,5.55,5.55,5.55,5.50,5.50,5.50,5.50,5.50,5.50,,,,
2009/04/03,4,855000,162000,162000,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,,,,
2009/04/03,5,856500,161500,161500,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,,,,
2009/04/03,6,857000,160500,160500,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,,,,
2009/04/03,7,857000,161500,161500,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,,,,
2009/04/03,8,858000,158500,158500,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,,,,
2009/04/03,9,856500,156000,156000,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,,,,
2009/04/03,10,854000,156500,156500,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,,,,
2009/04/03,11,852500,158500,158500,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,,,,
2009/04/03,12,850000,162000,161000,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,5.50,,,,
2009/04/03,13,844000,173000,159000,5.50,7.58,7.58,7.58,5.50,5.50,5.50,5.50,5.50,5.50,,,,
2009/04/03,14,838500,183500,161500,5.58,7.58,7.58,7.58,5.50,5.50,5.50,5.50,5.50,5.50,,,,
2009/04/03,15,831500,213000,158500,5.88,7.58,7.58,7.58,5.50,5.50,5.50,5.50,5.50,5.50,,,,
2009/04/03,16,831000,227000,154000,5.73,7.58,7.58,7.58,5.50,5.50,5.50,5.50,5.50,5.50,,,,
2009/04/03,17,870000,164000,126000,5.15,5.50,5.50,5.50,5.15,5.15,5.15,5.15,5.15,5.15,,,,
2009/04/03,18,852500,160000,119500,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,,,,
2009/04/03,19,934500,222000,159500,5.73,8.30,8.30,8.30,5.55,5.55,5.55,5.55,5.55,5.55,,,,
2009/04/03,20,921000,269000,204000,6.28,8.30,8.30,8.30,5.75,5.75,5.75,5.75,5.75,5.75,,,,
2009/04/03,21,902500,289500,222000,6.50,9.45,9.45,9.45,6.18,6.18,6.18,6.18,6.18,6.18,,,,
2009/04/03,22,901000,293000,222000,6.50,9.45,9.45,9.45,6.20,6.20,6.20,6.20,6.20,6.20,,,,
2009/04/03,23,899500,293000,222000,6.50,9.50,9.50,9.50,6.20,6.20,6.20,6.20,6.20,6.20,,,,
2009/04/03,24,900500,279000,218500,6.50,9.45,9.45,9.45,6.18,6.18,6.18,6.18,6.18,6.18,,,,
2009/04/03,25,902500,241000,201000,6.30,8.30,8.30,8.30,5.93,5.93,5.93,5.93,5.93,5.93,,,,
2009/04/03,26,901000,241000,201000,6.30,8.30,8.30,8.30,5.93,5.93,5.93,5.93,5.93,5.93,,,,
2009/04/03,27,894500,237500,217000,6.50,9.45,9.45,9.45,6.13,6.13,6.13,6.13,6.13,6.13,,,,
2009/04/03,28,895000,239500,219000,6.50,9.50,9.50,9.50,6.13,6.13,6.13,6.13,6.13,6.13,,,,
2009/04/03,29,892500,237000,216500,6.50,9.62,9.62,9.62,6.13,6.13,6.13,6.13,6.13,6.13,,,,
2009/04/03,30,894000,234000,213500,6.50,9.60,9.60,9.60,6.03,6.03,6.03,6.03,6.03,6.03,,,,
2009/04/03,31,894000,218000,207500,6.50,9.50,9.50,9.50,6.00,6.00,6.00,6.00,6.00,6.00,,,,
2009/04/03,32,895500,213000,202500,6.45,9.50,9.50,9.50,6.00,6.00,6.00,6.00,6.00,6.00,,,,
2009/04/03,33,899000,208500,199000,6.38,9.45,9.45,9.45,5.98,5.98,5.98,5.98,5.98,5.98,,,,
2009/04/03,34,902000,197500,190500,6.30,9.45,9.45,9.45,5.78,5.78,5.78,5.78,5.78,5.78,,,,
2009/04/03,35,907500,180000,174500,6.00,9.41,9.41,9.41,5.15,5.15,5.15,5.15,5.15,5.15,,,,
2009/04/03,36,902000,169000,159500,6.00,9.50,9.50,9.50,4.15,4.15,4.15,4.15,4.15,4.15,,,,
2009/04/03,37,862000,166000,161000,5.83,8.30,8.30,8.30,4.14,4.14,4.14,4.14,4.14,4.14,,,,
2009/04/03,38,879500,183000,178000,5.93,8.30,8.30,8.30,4.15,4.15,4.15,4.15,4.15,4.15,,,,
2009/04/03,39,885000,169000,159500,5.70,9.73,9.73,9.73,4.00,4.00,4.00,4.00,4.00,4.00,,,,
2009/04/03,40,878000,147000,138000,5.50,9.60,9.60,9.60,4.00,4.00,4.00,4.00,4.00,4.00,,,,
2009/04/03,41,873000,132000,123000,5.15,9.50,9.50,9.50,4.00,4.00,4.00,4.00,4.00,4.00,,,,
2009/04/03,42,880000,111000,102000,4.00,9.50,9.50,9.50,4.00,4.00,4.00,4.00,4.00,4.00,,,,
2009/04/03,43,856000,87500,85000,4.00,5.60,5.60,5.60,4.00,4.00,4.00,4.00,4.00,4.00,,,,
2009/04/03,44,846500,95000,95000,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,,,,
2009/04/03,45,806500,190000,125500,6.24,7.58,7.58,7.58,5.63,5.63,5.63,5.63,5.63,5.63,,,,
2009/04/03,46,802000,189000,120500,6.08,7.58,7.58,7.58,5.63,5.63,5.63,5.63,5.63,5.63,,,,
2009/04/03,47,812500,186000,127000,6.03,7.58,7.58,7.58,5.70,5.70,5.70,5.70,5.70,5.70,,,,
2009/04/03,48,819500,178500,131500,6.00,7.58,7.58,7.58,5.70,5.70,5.70,5.70,5.70,5.70,,,,
2009/04/04,1,784500,171500,125000,6.23,7.58,7.58,7.58,5.50,5.50,5.50,5.50,5.50,5.50,,,,
2009/04/04,2,800000,163000,126500,5.93,7.58,7.58,7.58,5.50,5.50,5.50,5.50,5.50,5.50,,,,
2009/04/04,3,815500,158000,127000,5.50,7.58,7.58,7.58,5.50,5.50,5.50,5.50,5.50,5.50,,,,
2009/04/04,4,819000,157000,127000,5.50,7.58,7.58,7.58,5.50,5.50,5.50,5.50,5.50,5.50,,,,
2009/04/04,5,820500,155000,127500,5.50,7.58,7.58,7.58,5.50,5.50,5.50,5.50,5.50,5.50,,,,
2009/04/04,6,822000,154000,129000,5.50,7.58,7.58,7.58,5.50,5.50,5.50,5.50,5.50,5.50,,,,
2009/04/04,7,821000,153000,128500,5.50,7.58,7.58,7.58,5.50,5.50,5.50,5.50,5.50,5.50,,,,
2009/04/04,8,822000,152500,129000,5.50,7.58,7.58,7.58,5.50,5.50,5.50,5.50,5.50,5.50,,,,
2009/04/04,9,820500,152500,129000,5.50,7.58,7.58,7.58,5.50,5.50,5.50,5.50,5.50,5.50,,,,
2009/04/04,10,818000,152500,129000,5.50,7.58,7.58,7.58,5.50,5.50,5.50,5.50,5.50,5.50,,,,
2009/04/04,11,816000,155500,128000,5.50,7.58,7.58,7.58,5.50,5.50,5.50,5.50,5.50,5.50,,,,
2009/04/04,12,814500,157000,127000,5.53,7.58,7.58,7.58,5.50,5.50,5.50,5.50,5.50,5.50,,,,
2009/04/04,13,810500,160000,125000,5.68,7.58,7.58,7.58,5.50,5.50,5.50,5.50,5.50,5.50,,,,
2009/04/04,14,809000,166000,123500,5.78,7.58,7.58,7.58,5.50,5.50,5.50,5.50,5.50,5.50,,,,
2009/04/04,15,802000,168000,117000,5.98,7.58,7.58,7.58,5.50,5.50,5.50,5.50,5.50,5.50,,,,
2009/04/04,16,813000,167000,116000,5.78,7.58,7.58,7.58,5.50,5.50,5.50,5.50,5.50,5.50,,,,
2009/04/04,17,873500,98500,87000,5.15,9.73,9.73,9.73,4.00,4.00,4.00,4.00,4.00,4.00,,,,
2009/04/04,18,883000,139000,93000,5.15,8.97,8.97,8.97,4.65,4.65,4.65,4.65,4.65,4.65,,,,
2009/04/04,19,855500,147500,94000,5.20,9.73,9.73,9.73,4.66,4.66,4.66,4.66,4.66,4.66,,,,
2009/04/04,20,841000,181500,150000,5.93,10.33,10.33,10.33,4.26,4.26,4.26,4.26,4.26,4.26,,,,
2009/04/04,21,851000,196500,160000,6.20,10.29,10.29,10.29,4.34,4.34,4.34,4.34,4.34,4.34,,,,
2009/04/04,22,856500,154000,146500,6.20,10.29,10.29,10.29,4.00,4.00,4.00,4.00,4.00,4.00,,,,
2009/04/04,23,855500,203000,165500,6.20,10.29,10.29,10.29,4.85,4.85,4.85,4.85,4.85,4.85,,,,
2009/04/04,24,856500,202000,165000,6.20,10.29,10.29,10.29,4.85,4.85,4.85,4.85,4.85,4.85,,,,
2009/04/04,25,859500,201500,164500,6.20,10.29,10.29,10.29,4.55,4.55,4.55,4.55,4.55,4.55,,,,
2009/04/04,26,859000,200500,164000,6.20,10.29,10.29,10.29,4.55,4.55,4.55,4.55,4.55,4.55,,,,
2009/04/04,27,864000,197500,164500,6.20,10.26,10.26,10.26,4.85,4.85,4.85,4.85,4.85,4.85,,,,
2009/04/04,28,863500,197500,165000,6.20,10.26,10.26,10.26,4.85,4.85,4.85,4.85,4.85,4.85,,,,
2009/04/04,29,863500,201500,164000,6.20,10.26,10.26,10.26,4.85,4.85,4.85,4.85,4.85,4.85,,,,
2009/04/04,30,864500,199500,163500,6.20,10.26,10.26,10.26,4.85,4.85,4.85,4.85,4.85,4.85,,,,
2009/04/04,31,859000,190500,160500,6.20,10.26,10.26,10.26,4.85,4.85,4.85,4.85,4.85,4.85,,,,
2009/04/04,32,860500,188500,160000,6.20,10.26,10.26,10.26,4.55,4.55,4.55,4.55,4.55,4.55,,,,
2009/04/04,33,860000,170000,138500,5.70,9.73,9.73,9.73,5.20,5.20,5.20,5.20,5.20,5.20,,,,
2009/04/04,34,860000,165500,134000,5.70,9.73,9.73,9.73,5.15,5.15,5.15,5.15,5.15,5.15,,,,
2009/04/04,35,832500,187000,148000,5.73,10.33,10.33,10.33,5.15,5.15,5.15,5.15,5.15,5.15,,,,
2009/04/04,36,834500,186000,144500,5.60,10.33,10.33,10.33,5.15,5.15,5.15,5.15,5.15,5.15,,,,
2009/04/04,37,796500,203500,144500,5.73,10.33,10.33,10.33,5.15,5.15,5.15,5.15,5.15,5.15,,,,
2009/04/04,38,798500,248500,140000,5.65,10.33,10.33,10.33,4.85,4.85,4.85,4.85,4.85,4.85,,,,
2009/04/04,39,822500,250000,144000,5.55,10.33,10.33,10.33,4.85,4.85,4.85,4.85,4.85,4.85,,,,
2009/04/04,40,823000,248500,150000,5.55,10.33,10.33,10.33,4.65,4.65,4.65,4.65,4.65,4.65,,,,
2009/04/04,41,823000,256000,146500,5.55,10.33,10.33,10.33,4.85,4.85,4.85,4.85,4.85,4.85,,,,
2009/04/04,42,839000,179500,134500,5.20,10.33,10.33,10.33,4.55,4.55,4.55,4.55,4.55,4.55,,,,
2009/04/04,43,854500,137500,121000,5.20,9.73,9.73,9.73,4.00,4.00,4.00,4.00,4.00,4.00,,,,
2009/04/04,44,867500,140500,114500,5.20,9.73,9.73,9.73,5.20,5.20,5.20,5.20,5.20,5.20,,,,
2009/04/04,45,810000,169000,127500,5.73,7.58,7.58,7.58,5.70,5.70,5.70,5.70,5.70,5.70,,,,
2009/04/04,46,792500,166500,111500,6.03,7.58,7.58,7.58,5.70,5.70,5.70,5.70,5.70,5.70,,,,
2009/04/04,47,794000,165500,118500,5.83,7.58,7.58,7.58,5.70,5.70,5.70,5.70,5.70,5.70,,,,
2009/04/04,48,799500,159500,121000,5.70,7.58,7.58,7.58,5.70,5.70,5.70,5.70,5.70,5.70,,,,
2009/04/05,1,789500,141500,125500,5.70,6.45,6.45,6.45,5.70,5.70,5.70,5.70,5.70,5.70,,,,
2009/04/05,2,800000,134000,126500,5.70,6.45,6.45,6.45,5.70,5.70,5.70,5.70,5.70,5.70,,,,
2009/04/05,3,813000,132000,127000,5.68,5.68,5.68,5.68,5.68,5.68,5.68,5.68,5.68,5.68,,,,
2009/04/05,4,817000,131000,126000,5.60,5.60,5.60,5.60,5.60,5.60,5.60,5.60,5.60,5.60,,,,
2009/04/05,5,817500,130000,125000,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,,,,
2009/04/05,6,817500,129500,124500,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,,,,
2009/04/05,7,817500,129500,124500,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,,,,
2009/04/05,8,818500,129000,125000,5.55,5.55,5.55,5.55,5.55,5.55,5.55,5.55,5.55,5.55,,,,
2009/04/05,9,818000,128500,124000,5.55,5.55,5.55,5.55,5.55,5.55,5.55,5.55,5.55,5.55,,,,
2009/04/05,10,818000,129000,124000,5.55,5.55,5.55,5.55,5.55,5.55,5.55,5.55,5.55,5.55,,,,
2009/04/05,11,816500,125500,124500,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,,,,
2009/04/05,12,816000,126000,125000,5.53,5.53,5.53,5.53,5.53,5.53,5.53,5.53,5.53,5.53,,,,
2009/04/05,13,824000,130500,125000,5.70,6.94,6.94,6.94,5.68,5.68,5.68,5.68,5.68,5.68,,,,
2009/04/05,14,819500,135000,127500,5.70,7.48,7.48,7.48,5.68,5.68,5.68,5.68,5.68,5.68,,,,
2009/04/05,15,810000,142500,135000,5.70,7.48,7.48,7.48,5.70,5.70,5.70,5.70,5.70,5.70,,,,
2009/04/05,16,815000,141000,133000,5.70,7.48,7.48,7.48,5.63,5.63,5.63,5.63,5.63,5.63,,,,
2009/04/05,17,806500,101500,67500,5.20,7.58,7.58,7.58,4.00,4.00,4.00,4.00,4.00,4.00,,,,
2009/04/05,18,798000,105000,63500,5.20,7.58,7.58,7.58,4.00,4.00,4.00,4.00,4.00,4.00,,,,
2009/04/05,19,824500,121000,67000,5.20,7.58,7.58,7.58,4.00,4.00,4.00,4.00,4.00,4.00,,,,
2009/04/05,20,819000,141500,77000,5.80,8.27,8.27,8.27,4.00,4.00,4.00,4.00,4.00,4.00,,,,
2009/04/05,21,810500,180500,104500,6.24,8.27,8.27,8.27,5.58,5.58,5.58,5.58,5.58,5.58,,,,
2009/04/05,22,814500,185500,109500,6.24,8.27,8.27,8.27,5.63,5.63,5.63,5.63,5.63,5.63,,,,
2009/04/05,23,812000,191500,113500,6.30,8.27,8.27,8.27,5.68,5.68,5.68,5.68,5.68,5.68,,,,
2009/04/05,24,811500,193000,114500,6.30,8.27,8.27,8.27,5.68,5.68,5.68,5.68,5.68,5.68,,,,
2009/04/05,25,812000,188500,111000,6.28,8.27,8.27,8.27,5.63,5.63,5.63,5.63,5.63,5.63,,,,
