受渡日,時刻コード,売り入札量(kWh),買い入札量(kWh),約定総量(kWh),システムプライス(円/kWh),エリアプライス北海道(円/kWh),エリアプライス東北(円/kWh),エリアプライス東京(円/kWh),エリアプライス中部(円/kWh),エリアプライス北陸(円/kWh),エリアプライス関西(円/kWh),エリアプライス中国(円/kWh),エリアプライス四国(円/kWh),エリアプライス九州(円/kWh),売りブロック入札総量(kWh),売りブロック約定総量(kWh),買いブロック入札総量(kWh),買いブロック約定総量(kWh)
2013/04/01,25,3094500,1117000,433000,14.67,14.67,14.67,14.67,14.67,14.67,14.67,14.67,14.67,14.67,1022000,1000,,
2013/04/01,26,3148500,1118000,433000,14.67,14.67,14.67,14.67,14.67,14.67,14.67,14.67,14.67,14.67,1022000,1000,,
2013/04/01,27,2635000,1381000,367000,16.23,16.23,16.23,16.23,16.23,16.23,16.23,16.23,16.23,16.23,1022000,1000,,
2013/04/01,28,2604500,1563500,331500,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,1022000,1000,,
2013/04/01,29,2658000,1561500,334500,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,1022000,1000,,
2013/04/01,30,2660500,1552500,336000,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,1022000,1000,,
2013/04/01,31,2799000,1541500,408500,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,1022000,1000,,
2013/04/01,32,2778000,1544500,413000,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,1022000,1000,,
2013/04/01,33,2676500,1560500,347000,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,1022000,1000,,
2013/04/01,34,2694000,1542000,363000,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,1022000,1000,,
2013/04/01,35,2720500,1560500,392000,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,1022000,1000,,
2013/04/01,36,2763500,1557500,433500,15.72,15.72,15.72,15.72,15.72,15.72,15.72,15.72,15.72,15.72,1022000,1000,,
2013/04/01,37,2690000,1605500,460000,16.20,16.20,16.20,16.20,16.20,16.20,16.20,16.20,16.20,16.20,1022000,1000,,
2013/04/01,38,2729500,1613000,499000,16.20,16.20,16.20,16.20,16.20,16.20,16.20,16.20,16.20,16.20,1022000,1000,,
2013/04/01,39,2865000,1456000,529500,15.72,15.72,15.72,15.72,15.72,15.72,15.72,15.72,15.72,15.72,1032000,1000,,
2013/04/01,40,2887000,1473500,551500,15.72,15.72,15.72,15.72,15.72,15.72,15.72,15.72,15.72,15.72,1032000,1000,,
2013/04/01,41,2969000,1456000,590500,14.98,14.98,14.98,14.98,14.99,14.99,14.99,14.99,14.99,14.99,1027000,1000,,
2013/04/01,42,2900500,1443500,622000,14.98,14.98,14.98,14.98,14.98,14.98,14.98,14.98,14.98,14.98,1027000,1000,,
2013/04/01,43,3085000,1519000,658500,14.84,14.84,14.84,14.84,14.84,14.84,14.84,14.84,14.84,14.84,1117000,1000,,
2013/04/01,44,2930000,1456500,680500,14.39,14.39,14.39,14.39,14.39,14.39,14.39,14.39,14.39,14.39,1137000,1000,,
2013/04/01,45,2010500,1421000,450000,15.19,15.19,15.19,15.19,15.19,15.19,15.19,15.19,15.19,15.19,986000,0,,
2013/04/01,46,1853500,1426000,386500,15.48,15.48,15.48,15.48,15.48,15.48,15.48,15.48,15.48,15.48,886000,0,,
2013/04/01,47,2290500,1304000,396500,14.67,14.67,14.67,14.67,14.67,14.67,14.67,14.67,14.67,14.67,786000,0,,
2013/04/01,48,1940000,1188000,415500,14.20,14.20,14.20,14.20,14.20,14.20,14.20,14.20,14.20,14.20,378000,0,,
2013/04/02,1,3173500,1100500,359000,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,12.98,1612500,500,,
2013/04/02,2,3667000,1075000,374000,12.94,12.94,12.94,12.94,12.94,12.94,12.94,12.94,12.94,12.94,1712500,500,,
2013/04/02,3,3917000,1099000,409500,12.82,12.82,12.82,12.82,12.82,12.82,12.82,12.82,12.82,12.82,1925000,25500,,
2013/04/02,4,4035000,1194000,478500,13.44,13.44,13.44,13.44,13.44,13.44,13.44,13.44,13.44,13.44,2025000,25500,,
2013/04/02,5,3902500,1215000,535000,14.22,14.22,14.22,14.22,14.22,14.22,14.22,14.22,14.22,14.22,1985000,25500,,
2013/04/02,6,3869500,1211000,561500,14.22,14.22,14.22,14.22,14.60,14.60,14.60,14.60,14.60,14.60,1985000,25500,,
2013/04/02,7,3872000,1207000,562000,14.22,14.22,14.22,14.22,14.60,14.60,14.60,14.60,14.60,14.60,2061000,25500,,
2013/04/02,8,3953000,1204500,561500,14.22,14.22,14.22,14.22,14.60,14.60,14.60,14.60,14.60,14.60,2061000,25500,,
2013/04/02,9,3948000,1208500,556000,14.22,14.22,14.22,14.22,14.60,14.60,14.60,14.60,14.60,14.60,2061000,25500,,
2013/04/02,10,3938000,1215500,547500,14.22,14.22,14.22,14.22,14.54,14.54,14.54,14.54,14.54,14.54,2061000,25500,,
2013/04/02,11,3840000,1227500,544500,14.22,14.22,14.22,14.22,14.38,14.38,14.38,14.38,14.38,14.38,1961000,25500,,
2013/04/02,12,3921500,1244000,522500,14.22,14.22,14.22,14.22,14.36,14.36,14.36,14.36,14.36,14.36,1961000,25500,,
2013/04/02,13,3382000,1274500,545500,14.22,14.22,14.22,14.22,14.22,14.22,14.22,14.22,14.22,14.22,1961000,25500,,
2013/04/02,14,3123500,1316000,577000,14.22,14.22,14.22,14.22,14.22,14.22,14.22,14.22,14.22,14.22,1797500,25500,,
2013/04/02,15,2179000,1364000,431000,15.19,15.19,15.19,15.19,15.19,15.19,15.19,15.19,15.19,15.19,744000,500,,
2013/04/02,16,2046000,1843500,452500,14.83,14.83,14.83,14.83,14.83,14.83,14.83,14.83,14.83,14.83,643500,0,,
2013/04/02,17,1578500,1887000,538500,14.98,14.98,14.98,14.98,14.98,14.98,14.98,14.98,14.98,14.98,518000,0,,
2013/04/02,18,1416000,1936000,442500,15.72,15.72,15.72,15.72,15.72,15.72,15.72,15.72,15.72,15.72,519000,1000,,
2013/04/02,19,1395000,1987000,420500,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,544000,1000,,
2013/04/02,20,1377500,1992500,361500,17.27,17.27,17.27,17.27,17.27,17.27,17.27,17.27,17.27,17.27,544000,1000,,
2013/04/02,21,1349500,2010000,336500,17.34,17.34,17.34,17.34,17.34,17.34,17.34,17.34,17.34,17.34,544000,1000,,
2013/04/02,22,1343000,2023500,346000,17.34,17.34,17.34,17.34,17.34,17.34,17.34,17.34,17.34,17.34,544000,1000,,
2013/04/02,23,1376000,1976500,334500,17.40,17.40,17.40,17.40,17.40,17.40,17.40,17.40,17.40,17.40,544000,1000,,
2013/04/02,24,1382500,1958000,337000,17.32,17.32,17.32,17.32,17.32,17.32,17.32,17.32,17.32,17.32,544000,1000,,
2013/04/02,25,1412500,1767000,366500,15.67,15.67,15.67,15.67,15.67,15.67,15.67,15.67,15.67,15.67,544000,1000,,
2013/04/02,26,1449500,1768000,373500,15.67,15.67,15.67,15.67,15.67,15.67,15.67,15.67,15.67,15.67,544000,1000,,
2013/04/02,27,1424000,1999500,331500,17.18,17.18,17.18,17.18,17.18,17.18,17.18,17.18,17.18,17.18,544000,1000,,
2013/04/02,28,1568500,2005500,313000,17.22,17.22,17.22,17.22,17.22,17.22,17.22,17.22,17.22,17.22,544000,1000,,
2013/04/02,29,1678000,2003500,315000,17.22,17.22,17.22,17.22,17.22,17.22,17.22,17.22,17.22,17.22,702000,1000,,
2013/04/02,30,1684000,1999000,330000,17.22,17.22,17.22,17.22,17.22,17.22,17.22,17.22,17.22,17.22,702000,1000,,
2013/04/02,31,1677500,1984000,317500,17.05,17.05,17.05,17.05,17.05,17.05,17.05,17.05,17.05,17.05,702000,1000,,
2013/04/02,32,1680500,1985500,319000,17.15,17.15,17.15,17.15,17.15,17.15,17.15,17.15,17.15,17.15,702000,1000,,
2013/04/02,33,1554000,1980500,325000,16.66,16.66,16.66,16.66,16.66,16.66,16.66,16.66,16.66,16.66,702000,1000,,
2013/04/02,34,1574000,1963000,343500,16.66,16.66,16.66,16.66,16.66,16.66,16.66,16.66,16.66,16.66,702000,1000,,
2013/04/02,35,1588000,1931500,370500,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,702000,1000,,
2013/04/02,36,1572000,1920500,412500,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,702000,1000,,
2013/04/02,37,1506500,1927000,437000,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,702000,1000,,
2013/04/02,38,1434000,1923500,472500,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,544000,1000,,
2013/04/02,39,1497000,1904000,490500,16.20,16.20,16.20,16.20,16.20,16.20,16.20,16.20,16.20,16.20,544000,1000,,
2013/04/02,40,1477500,1897500,520500,16.20,16.20,16.20,16.20,16.20,16.20,16.20,16.20,16.20,16.20,544000,1000,,
2013/04/02,41,1594500,1848500,560500,15.00,15.00,15.00,15.00,15.01,15.01,15.01,15.01,15.01,15.01,519000,1000,,
2013/04/02,42,1567500,1834000,582500,14.98,14.98,14.98,14.98,14.98,14.98,14.98,14.98,14.98,14.98,619000,1000,,
2013/04/02,43,1755000,1757500,641500,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,669000,1000,,
2013/04/02,44,1918500,1746500,660000,14.39,14.39,14.39,14.39,14.39,14.39,14.39,14.39,14.39,14.39,769000,1000,,
2013/04/02,45,1963000,1767500,508500,15.19,15.19,15.19,15.19,15.19,15.19,15.19,15.19,15.19,15.19,809000,0,,
2013/04/02,46,1913000,1776000,433000,15.48,15.48,15.48,15.48,15.48,15.48,15.48,15.48,15.48,15.48,809000,0,,
2013/04/02,47,1685000,1722000,446500,15.17,15.17,15.17,15.17,15.17,15.17,15.17,15.17,15.17,15.17,709000,0,,
2013/04/02,48,1525500,1724000,437500,14.70,14.70,14.70,14.70,14.70,14.70,14.70,14.70,14.70,14.70,509000,0,,
2013/04/03,1,2403000,1223000,423500,14.13,14.13,14.13,14.13,14.13,14.13,14.13,14.13,14.13,14.13,985000,0,,
2013/04/03,2,2904000,1201500,388500,14.23,14.23,14.23,14.23,14.23,14.23,14.23,14.23,14.23,14.23,1422000,0,,
2013/04/03,3,3312000,1190500,347000,14.90,14.90,14.90,14.90,14.90,14.90,14.90,14.90,14.90,14.90,1642000,0,,
2013/04/03,4,3465000,1204500,349000,14.61,14.61,14.61,14.61,14.61,14.61,14.61,14.61,14.61,14.61,1792000,0,,
2013/04/03,5,3557000,1196000,428500,14.52,14.52,14.52,14.52,14.52,14.52,14.52,14.52,14.52,14.52,1792000,0,,
2013/04/03,6,3510500,1206000,455000,14.72,14.72,14.72,14.72,14.72,14.72,14.72,14.72,14.72,14.72,1742000,0,,
2013/04/03,7,3432000,1201000,458500,14.89,14.89,14.89,14.89,14.89,14.89,14.89,14.89,14.89,14.89,1672000,0,,
2013/04/03,8,3408000,1199500,462000,14.90,14.90,14.90,14.90,14.90,14.90,14.90,14.90,14.90,14.90,1672000,0,,
2013/04/03,9,3333000,1199500,460000,14.78,14.78,14.78,14.78,14.78,14.78,14.78,14.78,14.78,14.78,1620000,0,,
2013/04/03,10,3371000,1205000,455000,14.68,14.68,14.68,14.68,14.68,14.68,14.68,14.68,14.68,14.68,1770000,0,,
2013/04/03,11,3645500,1220500,427000,14.41,14.41,14.41,14.41,14.41,14.41,14.41,14.41,14.41,14.41,1920000,0,,
2013/04/03,12,3770500,1240000,421000,14.61,14.61,14.61,14.61,14.61,14.61,14.61,14.61,14.61,14.61,2020000,0,,
2013/04/03,13,3768500,1251000,426000,14.61,14.61,14.61,14.61,14.61,14.61,14.61,14.61,14.61,14.61,2020000,0,,
2013/04/03,14,3641500,1290000,442500,14.52,14.52,14.52,14.52,14.52,14.52,14.52,14.52,14.52,14.52,2020000,0,,
2013/04/03,15,3182000,1475000,414000,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,15.69,1870000,0,,
2013/04/03,16,2882500,1607000,483500,15.18,15.18,15.18,15.18,15.18,15.18,15.18,15.18,15.18,15.18,1585000,0,,
2013/04/03,17,2996000,1663500,523500,14.86,14.86,14.86,14.86,14.86,14.86,14.86,14.86,14.86,14.86,1247500,1000,,
2013/04/03,18,2769500,1694500,436000,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,1152500,1000,,
2013/04/03,19,2658500,1713500,413000,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,1141000,1000,,
2013/04/03,20,2607500,1697000,393000,17.27,17.27,17.27,17.27,17.27,17.27,17.27,17.27,17.27,17.27,1141000,1000,,
2013/04/03,21,2633500,1714000,370000,17.43,17.43,17.43,17.43,17.43,17.43,17.43,17.43,17.43,17.43,1166000,1000,,
2013/04/03,22,2580000,1763500,377000,17.43,17.43,17.43,17.43,17.43,17.43,17.43,17.43,17.43,17.43,1166000,1000,,
2013/04/03,23,2700500,1711000,401000,17.41,17.41,17.41,17.41,17.41,17.41,17.41,17.41,17.41,17.41,1166000,1000,,
2013/04/03,24,2683500,1424500,394000,17.12,17.12,17.12,17.12,17.12,17.12,17.12,17.12,17.12,17.12,1166000,1000,,
2013/04/03,25,3033500,1348500,367500,15.97,15.97,15.97,15.97,15.97,15.97,15.97,15.97,15.97,15.97,1166000,1000,,
2013/04/03,26,3142000,1382500,372000,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,15.68,1166000,1000,,
2013/04/03,27,2646000,1502000,393000,17.10,17.10,17.10,17.10,17.10,17.10,17.10,17.10,17.10,17.10,1166000,1000,,
2013/04/03,28,2792000,1790500,396000,17.10,17.10,17.10,17.10,17.10,17.10,17.10,17.10,17.10,17.10,1166000,1000,,
2013/04/03,29,2955500,1817500,368500,17.12,17.12,17.12,17.12,17.12,17.12,17.12,17.12,17.12,17.12,1324000,1000,,
2013/04/03,30,2955000,1759000,362500,17.12,17.12,17.12,17.12,17.12,17.12,17.12,17.12,17.12,17.12,1324000,1000,,
2013/04/03,31,2756500,1748500,381500,16.75,16.75,16.75,16.75,16.75,16.75,16.75,16.75,16.75,16.75,1074000,1000,,
2013/04/03,32,2745000,1802500,385000,16.85,16.85,16.85,16.85,16.85,16.85,16.85,16.85,16.85,16.85,1074000,1000,,
2013/04/03,33,2693000,1798000,332000,16.96,16.96,16.96,16.96,16.96,16.96,16.96,16.96,16.96,16.96,1049000,1000,,
2013/04/03,34,2678500,1836000,339000,16.78,16.78,16.78,16.78,16.78,16.78,16.78,16.78,16.78,16.78,1049000,1000,,
2013/04/03,35,2616000,1817500,372000,16.52,16.52,16.52,16.52,16.52,16.52,16.52,16.52,16.52,16.52,1049000,1000,,
2013/04/03,36,2625500,1811000,405500,16.52,16.52,16.52,16.52,16.52,16.52,16.52,16.52,16.52,16.52,1049000,1000,,
2013/04/03,37,2309500,1818000,438500,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,1049000,1000,,
2013/04/03,38,2209000,1861500,466000,16.52,16.52,16.52,16.52,16.52,16.52,16.52,16.52,16.52,16.52,891000,1000,,
2013/04/03,39,2540500,1822500,493000,16.22,16.20,16.20,16.20,16.22,16.22,16.22,16.22,16.22,16.22,891000,1000,,
2013/04/03,40,2631500,1634000,523500,16.20,16.20,16.20,16.20,16.20,16.20,16.20,16.20,16.20,16.20,891000,1000,,
2013/04/03,41,2695500,1619500,565500,15.04,15.04,15.04,15.04,15.09,15.09,15.09,15.09,15.09,15.09,991000,1000,,
2013/04/03,42,2723000,1576500,592500,15.04,15.04,15.04,15.04,15.04,15.04,15.04,15.04,15.04,15.04,941000,1000,,
2013/04/03,43,2741500,1553000,677500,14.70,14.70,14.70,14.70,14.70,14.70,14.70,14.70,14.70,14.70,891000,1000,,
2013/04/03,44,2772000,1608500,705000,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,941000,1000,,
2013/04/03,45,1926500,1587500,601000,14.89,14.89,14.89,14.89,14.89,14.89,14.89,14.89,14.89,14.89,790000,0,,
2013/04/03,46,1865500,1780500,549500,15.18,15.18,15.18,15.18,15.18,15.18,15.18,15.18,15.18,15.18,790000,0,,
2013/04/03,47,2254500,1631500,464500,14.87,14.87,14.87,14.87,14.87,14.87,14.87,14.87,14.87,14.87,690000,0,,
2013/04/03,48,1969500,1604500,463500,14.40,14.40,14.40,14.40,14.40,14.40,14.40,14.40,14.40,14.40,440000,0,,
2013/04/04,1,2436500,1095000,362000,13.44,13.44,13.44,13.44,13.44,13.44,13.44,13.44,13.44,13.44,634000,0,,
2013/04/04,2,3098500,1074500,389500,13.44,13.44,13.44,13.44,13.44,13.44,13.44,13.44,13.44,13.44,1165000,0,,
2013/04/04,3,3490000,1064500,420500,13.63,13.63,13.63,13.63,13.63,13.63,13.63,13.63,13.63,13.63,1465000,0,,
2013/04/04,4,3597500,987000,474000,14.11,14.11,14.11,14.11,14.11,14.11,14.11,14.11,14.11,14.11,1640000,0,,
2013/04/04,5,3594000,1068000,526000,14.22,14.22,14.22,14.22,14.52,14.52,14.52,14.52,14.52,14.52,1640000,0,,
2013/04/04,6,3595000,1140500,535000,14.22,14.22,14.22,14.22,14.89,14.89,14.89,14.89,14.89,14.89,1640000,0,,
2013/04/04,7,3597500,1185000,559000,14.22,14.22,14.22,14.22,15.11,15.11,15.11,15.11,15.11,15.11,1655500,0,,
2013/04/04,8,3514000,1133000,550000,14.22,14.22,14.22,14.22,14.91,14.91,14.91,14.91,14.91,14.91,1580500,0,,
2013/04/04,9,3438000,1136000,543000,14.22,14.22,14.22,14.22,14.89,14.89,14.89,14.89,14.89,14.89,1525000,0,,
2013/04/04,10,3458500,1143000,549500,14.22,14.22,14.22,14.22,14.89,14.89,14.89,14.89,14.89,14.89,1809000,0,,
2013/04/04,11,3742000,1207500,550500,14.22,14.22,14.22,14.22,14.89,14.89,14.89,14.89,14.89,14.89,1774000,0,,
2013/04/04,12,3720000,1168500,536000,14.22,14.22,14.22,14.22,14.59,14.59,14.59,14.59,14.59,14.59,1774000,0,,
2013/04/04,13,3735500,1184500,561500,14.22,14.22,14.22,14.22,14.61,14.61,14.61,14.61,14.61,14.61,1774000,0,,
2013/04/04,14,3376500,1211500,525000,14.22,14.22,14.22,14.22,14.91,14.91,14.91,14.91,14.91,14.91,1774000,0,,
2013/04/04,15,3413500,1295000,605000,14.22,14.22,14.22,14.22,14.93,14.93,14.93,14.93,14.93,14.93,1390000,0,,
2013/04/04,16,3013500,1287000,628000,14.22,14.22,14.22,14.22,14.68,14.68,14.68,14.68,14.68,14.68,1390000,0,,
2013/04/04,17,2984500,1352000,516500,14.67,14.23,14.23,14.23,15.02,15.02,15.02,15.02,15.02,15.02,1860500,1500,,
2013/04/04,18,4025000,1419500,499000,14.67,14.67,14.67,14.67,15.72,15.72,15.72,15.72,15.72,15.72,2110500,1500,,
2013/04/04,19,3981500,1473000,488000,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,2110500,1500,,
2013/04/04,20,3913500,1487000,421500,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,16.27,2110500,1500,,
2013/04/04,21,4001000,1451500,383000,16.93,16.93,16.93,16.93,16.93,16.93,16.93,16.93,16.93,16.93,2110500,1500,,
2013/04/04,22,3969000,1538000,376500,16.93,16.93,16.93,16.93,16.93,16.93,16.93,16.93,16.93,16.93,2110500,1500,,
2013/04/04,23,3987000,1488500,379000,16.91,16.91,16.91,16.91,16.91,16.91,16.91,16.91,16.91,16.91,2110500,1500,,
2013/04/04,24,3927500,1371500,383500,16.62,16.62,16.62,16.62,16.62,16.62,16.62,16.62,16.62,16.62,2110500,1500,,
2013/04/04,25,4243500,1210500,453500,14.67,14.67,14.67,14.67,14.67,14.67,14.67,14.67,14.67,14.67,2110500,1500,,
2013/04/04,26,4362500,1264500,453500,14.67,14.67,14.67,14.67,14.67,14.67,14.67,14.67,14.67,14.67,2110500,1500,,
2013/04/04,27,4020500,1368500,381500,16.60,16.60,16.60,16.60,16.60,16.60,16.60,16.60,16.60,16.60,2110500,1500,,
2013/04/04,28,4062500,1375000,383500,16.60,16.60,16.60,16.60,16.60,16.60,16.60,16.60,16.60,16.60,2110500,1500,,
2013/04/04,29,4079000,1374000,390000,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,2110500,1500,,
2013/04/04,30,4135000,1368500,395500,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,2110500,1500,,
2013/04/04,31,4154000,1308500,389500,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,2110500,1500,,
2013/04/04,32,4109000,1413000,394500,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,2110500,1500,,
2013/04/04,33,3295000,1480000,405500,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,2110500,1500,,
2013/04/04,34,3189500,1495500,424000,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,1910500,1500,,
2013/04/04,35,3632000,1560000,389000,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,1910500,1500,,
2013/04/04,36,3666000,1602500,421500,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,1910500,1500,,
2013/04/04,37,3350500,1610000,451000,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,1910500,1500,,
2013/04/04,38,3421500,1606000,477000,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,16.22,1910500,1500,,
2013/04/04,39,3503500,1561500,504000,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,1910500,1500,,
2013/04/04,40,3535000,1527500,536000,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,15.73,1910500,1500,,
2013/04/04,41,3756000,1455000,561500,15.07,14.70,14.70,14.70,15.16,15.16,15.16,15.16,15.16,15.16,1910500,1500,,
2013/04/04,42,3568500,1452500,597000,15.04,15.04,15.04,15.04,15.04,15.04,15.04,15.04,15.04,15.04,1760500,1500,,
2013/04/04,43,3634500,1471500,636000,14.71,14.71,14.71,14.71,14.71,14.71,14.71,14.71,14.71,14.71,1710500,1500,,
2013/04/04,44,2893000,1533500,666000,14.65,14.65,14.65,14.65,14.65,14.65,14.65,14.65,14.65,14.65,1559000,0,,
2013/04/04,45,2284500,1456500,543500,14.79,14.79,14.79,14.79,14.79,14.79,14.79,14.79,14.79,14.79,809000,0,,
2013/04/04,46,2227500,1355000,509500,15.11,15.11,15.11,15.11,15.11,15.11,15.11,15.11,15.11,15.11,809000,0,,
2013/04/04,47,2729500,1183000,528000,14.22,14.22,14.22,14.22,14.22,14.22,14.22,14.22,14.22,14.22,759000,0,,
2013/04/04,48,2558500,1211000,464000,13.90,13.90,13.90,13.90,13.90,13.90,13.90,13.90,13.90,13.90,584000,0,,
2013/04/05,1,2390500,1112000,439000,13.49,13.49,13.49,13.49,13.49,13.49,13.49,13.49,13.49,13.49,1203000,25000,,
2013/04/05,2,3498000,1092000,453000,13.49,13.49,13.49,13.49,13.49,13.49,13.49,13.49,13.49,13.49,1478000,25000,,
2013/04/05,3,3580000,1130000,475500,13.59,13.59,13.59,13.59,13.59,13.59,13.59,13.59,13.59,13.59,1578000,25000,,
2013/04/05,4,3359000,1139500,516500,14.16,14.16,14.16,14.16,14.16,14.16,14.16,14.16,14.16,14.16,1578000,25000,,
2013/04/05,5,3350500,1210000,551500,14.22,14.22,14.22,14.22,14.62,14.62,14.62,14.62,14.62,14.62,1423000,25000,,
