年月日,時刻コード,始値(円/kWh),高値(円/kWh),安値(円/kWh),終値(円/kWh),平均(円/kWh),約定量合計(kWh),約定件数
2020/05/22,14,6.78,7.68,4.00,4.00,6.39,16750,21
2020/05/22,15,6.66,6.69,2.52,2.52,6.02,25650,31
2020/05/22,16,6.96,7.01,3.51,3.51,6.18,26900,26
2020/05/22,17,3.86,8.40,0.26,2.54,3.88,32700,29
2020/05/22,18,4.06,6.90,2.60,2.84,5.14,33800,26
2020/05/22,19,7.38,8.40,3.26,3.51,5.03,37250,30
2020/05/22,20,6.87,8.40,0.26,2.80,3.08,34500,36
2020/05/22,21,6.66,8.40,2.85,2.85,5.00,24300,27
2020/05/22,22,6.66,8.40,2.53,2.53,5.05,26700,32
2020/05/22,23,6.24,8.40,2.14,6.42,5.33,23650,28
2020/05/22,24,5.95,8.40,1.21,1.21,3.53,68150,40
2020/05/22,25,4.72,6.90,0.64,3.07,2.82,126050,41
2020/05/22,26,4.90,6.90,0.84,2.00,2.89,127650,42
2020/05/22,27,6.58,8.79,0.30,5.40,4.79,61250,51
2020/05/22,28,6.74,8.00,4.00,5.19,4.71,120900,54
2020/05/22,29,7.13,9.25,2.60,6.12,4.54,105650,64
2020/05/22,30,5.00,8.40,2.91,2.92,5.48,148250,85
2020/05/22,31,5.77,7.39,2.95,3.71,5.72,232400,80
2020/05/22,32,7.17,7.17,3.51,4.70,6.13,469950,130
2020/05/22,33,7.30,8.26,3.54,4.99,6.62,459500,134
2020/05/22,34,7.71,8.41,4.42,4.70,6.51,416300,109
2020/05/22,35,8.31,8.47,4.47,5.06,6.17,373500,96
2020/05/22,36,8.66,8.66,4.47,5.13,6.33,332950,83
2020/05/22,37,7.33,8.01,5.00,5.20,6.30,358350,101
2020/05/22,38,8.23,8.43,4.50,5.20,6.10,353250,80
2020/05/22,39,8.50,8.50,4.79,5.30,6.01,416500,97
2020/05/22,40,7.10,7.10,4.50,6.70,5.77,375600,82
2020/05/22,41,6.36,7.02,5.00,6.68,5.89,421850,94
2020/05/22,42,6.85,6.96,4.50,5.18,5.88,342650,77
2020/05/22,43,7.13,7.13,4.50,6.79,5.91,271050,65
2020/05/22,44,7.02,7.02,4.47,5.64,5.63,289450,64
2020/05/22,45,7.08,7.08,4.47,6.29,5.59,228900,58
2020/05/22,46,7.08,7.08,3.97,6.26,5.14,233200,54
2020/05/22,47,4.10,6.58,3.00,6.13,4.91,175850,48
2020/05/22,48,6.46,6.98,2.71,6.01,3.64,131100,46
2020/05/23,1,4.00,6.43,2.63,5.83,3.71,208500,24
2020/05/23,2,2.81,6.34,2.51,5.86,3.77,263150,27
2020/05/23,3,6.33,6.62,2.71,6.33,4.22,186000,29
2020/05/23,4,6.37,6.57,4.00,6.37,6.18,34050,16
2020/05/23,5,6.15,7.01,4.00,4.00,5.87,134750,47
2020/05/23,6,4.21,6.24,3.59,5.60,5.49,147150,48
2020/05/23,7,6.36,6.48,3.59,3.59,5.87,97300,26
2020/05/23,8,6.48,6.50,3.59,5.66,5.76,129650,39
2020/05/23,9,6.44,6.50,3.88,5.65,5.81,124300,34
2020/05/23,10,6.26,6.44,3.89,5.65,5.73,157100,49
2020/05/23,11,5.59,6.00,4.47,4.77,5.46,209150,53
2020/05/23,12,5.05,5.71,3.59,4.30,5.44,162200,58
2020/05/23,13,4.06,5.63,3.79,3.79,4.58,58500,37
2020/05/23,14,4.01,5.78,2.65,3.48,4.63,46800,34
2020/05/23,15,5.16,5.84,4.00,4.00,5.01,27950,28
2020/05/23,16,4.77,5.78,4.00,4.00,4.84,127800,38
2020/05/23,17,2.81,5.98,2.61,5.85,4.02,200550,43
2020/05/23,18,2.81,5.96,2.81,4.00,4.59,79850,40
2020/05/23,19,2.81,6.19,2.17,4.00,3.90,182800,49
2020/05/23,20,5.71,6.09,0.20,3.14,2.93,174650,53
2020/05/23,21,2.81,6.01,1.97,5.94,3.39,137600,37
2020/05/23,22,0.01,6.00,0.01,2.07,3.09,126050,35
2020/05/23,23,0.01,6.03,0.01,6.03,3.02,123250,39
2020/05/23,24,0.01,8.90,0.01,2.98,3.01,157450,44
2020/05/23,25,4.81,5.83,0.11,5.53,2.56,194450,44
2020/05/23,26,4.77,5.79,0.11,4.06,2.02,222850,53
2020/05/23,27,4.61,6.39,0.11,2.08,2.87,169750,58
2020/05/23,28,4.92,6.57,0.50,5.22,3.03,140100,47
2020/05/23,29,4.86,6.56,1.24,4.71,3.12,223400,71
2020/05/23,30,2.60,5.89,1.49,4.00,3.09,191500,73
2020/05/23,31,2.81,8.18,1.70,5.98,3.44,199400,82
2020/05/23,32,4.56,6.21,2.24,3.75,4.72,316650,100
2020/05/23,33,5.00,6.28,3.22,3.96,4.38,303200,84
2020/05/23,34,5.00,8.21,3.22,3.86,4.98,288850,81
2020/05/23,35,5.79,8.23,4.00,7.60,6.26,282600,95
2020/05/23,36,6.50,11.96,4.62,6.50,7.32,545150,153
2020/05/23,37,6.89,12.89,5.43,6.44,7.21,800800,197
2020/05/23,38,7.41,11.80,5.62,6.69,7.31,1101100,264
2020/05/23,39,7.10,11.40,5.82,5.86,7.41,1025500,263
2020/05/23,40,6.86,10.46,5.16,5.92,6.93,1149150,279
2020/05/23,41,6.54,11.21,4.97,10.71,7.02,817000,193
2020/05/23,42,6.54,11.22,4.47,10.72,7.46,746900,166
2020/05/23,43,6.20,10.40,5.18,8.01,6.77,446850,87
2020/05/23,44,5.00,7.92,4.18,5.78,5.23,263700,56
2020/05/23,45,5.00,7.86,4.03,4.20,5.14,184100,46
2020/05/23,46,6.15,7.26,4.00,4.22,5.33,31050,32
2020/05/23,47,2.81,7.23,2.71,4.19,3.70,86750,37
2020/05/23,48,6.02,6.64,2.51,6.64,3.39,177700,40
2020/05/24,1,5.98,6.26,4.00,5.77,5.28,307150,44
2020/05/24,2,5.83,6.26,4.00,5.83,5.30,348200,41
2020/05/24,3,5.89,6.53,4.00,6.26,5.18,280850,37
2020/05/24,4,5.74,6.93,4.00,6.26,5.48,384600,53
2020/05/24,5,5.76,6.93,4.00,6.26,4.98,304200,48
2020/05/24,6,5.65,6.93,4.05,6.26,5.61,330000,60
2020/05/24,7,4.43,9.29,4.10,6.23,5.25,443850,130
2020/05/24,8,4.42,9.29,4.07,6.23,5.39,424000,132
2020/05/24,9,4.43,9.28,4.07,5.87,5.23,392350,66
2020/05/24,10,4.50,6.00,4.07,5.87,5.14,392300,56
2020/05/24,11,4.43,6.00,4.00,5.87,5.27,458700,84
2020/05/24,12,4.29,6.00,2.81,5.28,5.35,415500,89
2020/05/24,13,3.58,5.80,2.50,5.80,5.31,262200,85
2020/05/24,14,3.58,5.80,0.21,3.01,4.68,302950,94
2020/05/24,15,0.01,5.83,0.01,1.15,2.76,522650,155
2020/05/24,16,0.01,5.83,0.01,1.06,2.02,697650,189
2020/05/24,17,0.01,3.94,0.01,3.70,0.64,364700,124
2020/05/24,18,0.01,3.84,0.01,0.10,0.67,239750,85
2020/05/24,19,0.01,3.70,0.01,0.01,0.73,164700,68
2020/05/24,20,0.01,3.11,0.01,0.01,0.81,182250,75
2020/05/24,21,0.01,3.60,0.01,0.01,0.82,180350,68
2020/05/24,22,0.01,3.60,0.01,0.01,0.83,181700,72
2020/05/24,23,0.01,4.00,0.01,0.10,0.80,178850,81
2020/05/24,24,0.01,4.50,0.01,0.01,0.65,166200,83
2020/05/24,25,0.01,4.50,0.01,0.01,0.55,157400,80
2020/05/24,26,0.01,4.50,0.01,0.11,0.54,155050,80
2020/05/24,27,0.01,5.14,0.01,0.10,2.76,366250,139
2020/05/24,28,0.01,5.14,0.01,0.10,2.76,366300,138
2020/05/24,29,0.01,5.35,0.01,0.01,2.59,364250,148
2020/05/24,30,0.01,4.50,0.01,0.01,0.60,189800,103
2020/05/24,31,0.01,5.60,0.01,0.01,2.97,408100,162
2020/05/24,32,0.01,5.56,0.01,2.00,2.21,493400,195
2020/05/24,33,0.01,5.93,0.01,3.36,0.77,310600,118
2020/05/24,34,2.50,6.99,2.25,4.47,5.20,45450,35
2020/05/24,35,5.50,7.01,4.24,4.40,5.52,57400,35
2020/05/24,36,5.50,7.63,4.00,4.45,4.90,127550,58
2020/05/24,37,6.70,8.25,4.40,4.40,5.90,267750,93
2020/05/24,38,6.74,8.26,5.00,6.70,6.30,367400,109
2020/05/24,39,5.58,7.85,5.58,6.90,6.92,334550,109
2020/05/24,40,5.58,9.55,5.03,9.40,7.37,452850,124
2020/05/24,41,6.38,10.00,5.03,9.53,7.70,246500,88
2020/05/24,42,5.35,10.00,4.46,4.47,6.40,401750,95
2020/05/24,43,6.00,10.00,4.24,4.60,6.42,386300,92
2020/05/24,44,6.25,9.56,4.22,5.12,6.40,400350,84
2020/05/24,45,4.60,7.01,4.24,7.01,5.79,45900,34
2020/05/24,46,2.81,6.98,2.81,6.16,5.43,43200,23
2020/05/24,47,2.49,9.13,2.49,9.13,4.76,17400,20
2020/05/24,48,2.11,9.13,2.11,9.13,4.12,122050,27
2020/05/25,1,4.16,5.56,2.81,4.53,5.03,446400,102
2020/05/25,2,4.21,5.62,3.22,4.94,5.12,569300,127
2020/05/25,3,3.88,6.85,3.88,5.50,4.83,185850,52
2020/05/25,4,2.81,6.85,2.81,5.49,4.85,189500,55
2020/05/25,5,3.96,5.50,3.86,5.39,5.01,337850,81
2020/05/25,6,4.00,5.46,3.90,5.44,5.06,480100,118
2020/05/25,7,4.07,5.60,3.97,5.49,5.12,392800,94
2020/05/25,8,4.09,5.60,3.97,5.60,5.17,398200,94
2020/05/25,9,4.10,5.68,3.90,5.68,5.26,439200,102
2020/05/25,10,4.75,5.68,4.46,5.45,5.35,450300,120
2020/05/25,11,4.02,5.45,3.92,4.97,5.05,387600,91
2020/05/25,12,5.00,5.99,3.86,5.99,5.08,413000,102
2020/05/25,13,5.00,6.84,4.00,4.47,4.97,261750,63
2020/05/25,14,2.81,6.86,2.81,5.38,4.99,307000,81
2020/05/25,15,2.81,7.10,2.81,5.78,5.16,280650,70
2020/05/25,16,2.81,7.31,2.81,5.59,5.21,251500,65
2020/05/25,17,5.00,8.24,2.74,5.06,5.22,194100,43
2020/05/25,18,5.00,8.23,2.74,6.00,5.06,77750,31
2020/05/25,19,5.00,8.23,4.04,4.50,4.84,137600,30
2020/05/25,20,5.00,8.09,4.00,4.47,4.99,110350,34
2020/05/25,21,6.92,9.56,2.75,4.00,4.98,136350,33
2020/05/25,22,6.99,9.35,2.75,4.47,4.87,140650,32
2020/05/25,23,4.72,9.90,2.80,5.00,4.87,157050,47
2020/05/25,24,7.60,7.95,2.78,5.00,5.02,117200,49
2020/05/25,25,5.00,7.10,2.76,5.00,4.65,130050,56
2020/05/25,26,5.50,6.88,2.78,6.10,4.68,139100,58
2020/05/25,27,7.60,9.11,2.95,4.31,4.77,427100,80
2020/05/25,28,8.08,8.08,3.78,4.50,4.96,414950,102
2020/05/25,29,8.02,8.02,3.72,4.50,5.02,421450,114
2020/05/25,30,8.27,9.01,4.42,4.44,5.12,391150,120
2020/05/25,31,9.40,9.40,4.34,5.62,5.46,440350,144
2020/05/25,32,9.81,9.81,4.62,8.84,6.35,569100,207
2020/05/25,33,10.20,10.20,5.00,8.59,6.72,481250,163
2020/05/25,34,10.00,10.00,5.00,8.55,6.77,432550,159
2020/05/25,35,9.61,9.61,5.00,8.80,5.88,459600,128
2020/05/25,36,9.62,9.62,5.00,8.29,6.47,430500,126
2020/05/25,37,10.00,10.00,4.85,7.00,6.70,318050,145
2020/05/25,38,10.00,10.00,5.31,6.60,7.02,288250,127
2020/05/25,39,10.00,10.00,5.30,7.00,6.80,336250,139
2020/05/25,40,9.75,9.75,5.00,5.45,6.02,397700,130
2020/05/25,41,9.91,9.91,5.30,7.00,6.19,628950,160
2020/05/25,42,9.69,9.69,5.00,5.68,6.13,568800,157
2020/05/25,43,9.60,9.60,5.00,5.00,5.72,478250,132
2020/05/25,44,5.50,9.41,5.00,5.00,5.40,355750,97
2020/05/25,45,5.50,9.46,4.81,6.00,5.58,186800,70
2020/05/25,46,5.50,9.46,4.24,5.65,4.70,188200,50
2020/05/25,47,5.50,9.33,4.24,5.70,4.69,148450,46
2020/05/25,48,5.50,9.21,3.55,4.42,5.59,171000,55
2020/05/26,1,5.00,6.56,4.24,4.45,4.81,215050,27
2020/05/26,2,5.00,5.90,4.24,4.45,4.97,214300,28
2020/05/26,3,5.00,5.88,4.02,4.45,4.95,165100,23
2020/05/26,4,5.00,5.93,4.23,5.00,4.92,263200,37
2020/05/26,5,5.00,6.10,4.58,6.00,5.87,270900,43
2020/05/26,6,5.00,6.16,4.47,5.63,5.83,344250,49
2020/05/26,7,6.16,6.36,5.38,5.38,5.96,400750,53
2020/05/26,8,5.76,6.50,4.62,6.00,5.92,363800,64
2020/05/26,9,5.76,6.45,5.26,5.50,5.95,433400,47
2020/05/26,10,5.99,6.53,5.26,6.20,5.93,306900,41
2020/05/26,11,5.00,5.95,4.88,5.00,5.30,102050,41
2020/05/26,12,5.00,5.77,3.97,3.97,4.98,181250,36
2020/05/26,13,5.03,5.88,4.00,4.00,4.94,29750,24
2020/05/26,14,2.81,5.54,2.81,4.78,4.78,22350,26
2020/05/26,15,2.81,5.92,2.81,3.00,4.49,15800,31
2020/05/26,16,2.81,5.83,2.81,3.80,4.89,19050,27
2020/05/26,17,2.81,6.11,2.81,3.72,5.15,31300,26
2020/05/26,18,6.26,7.37,4.55,6.36,5.72,185150,51
2020/05/26,19,7.00,7.89,3.26,7.89,6.17,433250,114
2020/05/26,20,7.03,7.50,3.00,7.50,6.12,448500,124
2020/05/26,21,6.99,8.80,3.00,8.80,6.09,570400,136
2020/05/26,22,7.72,7.72,3.00,5.77,5.91,541000,122
2020/05/26,23,7.01,9.90,4.80,7.50,6.09,444650,102
2020/05/26,24,6.44,9.90,4.30,6.72,5.63,332350,79
2020/05/26,25,6.17,12.00,3.85,4.47,5.11,192400,85
2020/05/26,26,6.20,12.00,3.95,6.33,5.14,234000,76
2020/05/26,27,6.87,12.00,3.96,7.59,6.55,567200,138
2020/05/26,28,7.03,8.39,5.14,7.08,6.85,306400,93
2020/05/26,29,7.00,12.00,5.05,7.04,7.03,269200,77
2020/05/26,30,7.22,8.30,5.19,8.30,7.15,315150,74
2020/05/26,31,6.08,9.54,5.64,7.29,6.86,271350,95
2020/05/26,32,5.00,8.80,5.00,7.60,7.25,166700,66
2020/05/26,33,8.21,8.80,5.78,8.12,7.76,187950,80
2020/05/26,34,8.69,10.15,6.00,7.64,8.01,241750,137
2020/05/26,35,8.68,10.15,6.00,9.26,7.76,252300,120
2020/05/26,36,8.68,9.81,6.00,7.01,7.80,217300,105
2020/05/26,37,8.76,9.56,6.00,7.77,8.10,179100,118
2020/05/26,38,8.86,9.66,6.00,8.64,7.98,198550,115
2020/05/26,39,8.81,9.61,6.00,6.24,7.37,202500,112
2020/05/26,40,7.34,9.61,6.00,6.25,7.05,220600,90
2020/05/26,41,7.87,9.34,6.00,7.38,7.65,108150,85
2020/05/26,42,7.87,8.80,5.12,8.47,7.18,172150,99
2020/05/26,43,7.05,8.28,4.42,8.08,6.38,228100,82
2020/05/26,44,6.62,8.26,4.29,4.29,6.06,271700,95
2020/05/26,45,5.00,9.31,4.49,6.65,6.21,194150,92
2020/05/26,46,5.00,7.87,4.38,6.55,5.24,315100,96
2020/05/26,47,5.00,8.23,4.11,8.09,4.86,436050,89
2020/05/26,48,6.68,9.20,3.81,4.20,4.49,231800,69
2020/05/27,1,6.67,6.67,3.92,4.23,4.65,22000,22
2020/05/27,2,6.42,6.42,3.92,6.02,4.75,25400,19
2020/05/27,3,6.19,6.36,3.92,6.36,4.75,22700,17
2020/05/27,4,6.65,6.65,3.97,6.36,4.79,22850,18
2020/05/27,5,7.09,7.09,4.03,6.35,4.55,26250,30
2020/05/27,6,6.97,6.97,4.11,4.11,4.58,25150,28
2020/05/27,7,6.71,6.71,4.18,6.33,5.14,70050,34
2020/05/27,8,6.71,6.71,4.81,6.33,5.15,146750,44
2020/05/27,9,6.96,6.96,4.47,5.83,5.13,139550,44
2020/05/27,10,7.42,7.42,4.86,5.47,5.23,140550,41
2020/05/27,11,6.42,6.42,4.75,5.83,5.10,57450,35
2020/05/27,12,5.72,5.72,4.03,4.03,4.47,25050,21
2020/05/27,13,5.79,5.79,4.00,4.00,5.44,43500,33
2020/05/27,14,3.99,6.38,3.89,4.15,5.67,19100,20
2020/05/27,15,2.81,6.07,2.60,5.74,4.80,28700,25
2020/05/27,16,4.01,6.04,4.01,5.93,4.90,24000,18
2020/05/27,17,4.13,6.30,4.13,5.93,4.98,30050,24
2020/05/27,18,4.60,6.31,4.37,5.96,5.39,21500,31
2020/05/27,19,6.31,6.67,4.49,6.67,5.77,106400,51
2020/05/27,20,6.07,7.06,4.45,7.06,5.66,234950,70
2020/05/27,21,5.99,5.99,4.25,5.89,4.99,35950,41
2020/05/27,22,6.19,6.19,4.49,6.09,5.11,39250,37
2020/05/27,23,5.97,6.17,4.17,4.47,5.76,61400,45
2020/05/27,24,5.97,7.49,3.87,6.98,5.54,74850,37
2020/05/27,25,3.07,6.18,1.00,3.22,5.34,66850,44
2020/05/27,26,0.01,6.00,0.01,2.09,1.56,273200,106
2020/05/27,27,6.02,7.10,2.62,5.97,5.96,83300,48
2020/05/27,28,6.26,7.60,3.92,4.46,5.26,41950,44
2020/05/27,29,6.62,8.90,3.50,6.72,5.57,93150,64
2020/05/27,30,6.50,8.23,3.50,3.82,5.84,64450,54
2020/05/27,31,7.13,8.11,3.61,6.93,7.15,250300,99
2020/05/27,32,7.13,8.90,3.50,5.00,6.91,270600,116
2020/05/27,33,4.81,9.10,3.50,5.00,6.41,177650,94
2020/05/27,34,8.51,10.15,3.50,5.00,6.14,125150,78
2020/05/27,35,8.53,9.67,4.50,6.36,6.75,279350,93
2020/05/27,36,5.00,9.67,3.96,4.72,7.49,157250,88
2020/05/27,37,7.80,9.70,4.47,4.47,7.32,199600,93
2020/05/27,38,8.00,9.67,6.00,9.67,7.09,150700,82
2020/05/27,39,8.00,9.33,6.00,8.75,6.78,142150,80
2020/05/27,40,8.00,8.80,3.96,4.47,5.92,137250,81
2020/05/27,41,7.20,8.80,3.97,4.47,6.85,411450,140
2020/05/27,42,6.60,8.06,4.73,4.73,6.50,304000,93
2020/05/27,43,6.30,7.00,5.62,5.62,6.36,324650,68
2020/05/27,44,5.00,7.59,5.00,7.59,6.28,231650,71
2020/05/27,45,5.00,7.74,5.00,6.70,6.20,130400,57
2020/05/27,46,6.31,7.19,3.99,5.73,5.59,236300,70
2020/05/27,47,6.21,7.22,3.92,6.00,5.57,280650,50
2020/05/27,48,6.21,7.01,3.31,4.05,4.80,182700,50
2020/05/28,1,6.17,6.26,4.00,6.26,4.94,206650,27
2020/05/28,2,5.91,5.93,4.00,5.93,4.65,259550,40
2020/05/28,3,4.21,6.67,4.00,6.67,4.92,256950,35
2020/05/28,4,6.72,6.79,4.00,6.00,5.70,199000,28
2020/05/28,5,6.63,6.63,4.00,6.00,5.53,174900,27
2020/05/28,6,6.82,6.82,4.13,6.00,5.71,134750,29
2020/05/28,7,6.57,6.71,4.03,6.71,5.87,165450,32
2020/05/28,8,6.68,6.68,5.01,6.00,6.01,150950,24
2020/05/28,9,6.69,6.79,4.73,6.00,5.95,139350,35
2020/05/28,10,4.73,6.85,4.73,6.00,5.96,145650,45
2020/05/28,11,5.95,6.50,4.63,6.00,5.81,224550,54
2020/05/28,12,4.00,6.00,3.92,3.92,5.21,320300,69
2020/05/28,13,2.81,5.93,2.81,4.00,4.99,146950,41
2020/05/28,14,5.43,5.61,3.19,4.00,4.93,97750,39
2020/05/28,15,5.40,5.41,3.00,5.41,4.24,151450,47
2020/05/28,16,3.84,5.37,3.00,4.00,4.19,299450,57
2020/05/28,17,3.99,6.00,2.48,2.48,4.88,563100,124
2020/05/28,18,3.01,6.00,2.52,6.00,4.46,413300,92
2020/05/28,19,3.07,5.95,2.55,5.50,4.69,270050,64
2020/05/28,20,3.07,5.95,0.01,3.00,4.91,150050,59
2020/05/28,21,3.07,5.63,0.01,2.77,4.77,315800,101
2020/05/28,22,3.07,5.63,0.01,2.76,4.82,346700,115
2020/05/28,23,3.07,5.82,0.01,0.11,4.03,99900,64
2020/05/28,24,2.81,5.82,0.01,2.11,3.83,93350,62
2020/05/28,25,0.01,6.00,0.01,3.80,3.93,185450,92
2020/05/28,26,0.41,6.00,0.01,0.99,3.01,196300,113
2020/05/28,27,0.01,6.55,0.01,3.15,2.23,75600,61
2020/05/28,28,0.01,6.59,0.01,5.89,2.98,102400,94
2020/05/28,29,2.72,6.71,0.40,6.06,3.77,209800,79
2020/05/28,30,1.53,6.69,0.50,3.64,4.90,455250,132
2020/05/28,31,2.10,7.18,0.50,3.37,4.63,548300,141
2020/05/28,32,3.81,8.09,1.71,5.48,4.80,673100,133
2020/05/28,33,4.00,8.85,1.92,6.68,5.34,697250,140
2020/05/28,34,4.13,8.90,4.13,4.50,5.88,527150,115
2020/05/28,35,4.11,8.29,2.01,8.14,6.05,384600,109
2020/05/28,36,5.22,8.30,5.00,7.07,6.45,241300,82
2020/05/28,37,6.43,8.96,4.53,5.79,6.86,143900,67
2020/05/28,38,7.47,8.90,4.47,6.50,7.00,143900,73
2020/05/28,39,9.36,9.36,5.88,8.24,7.22,153500,76
2020/05/28,40,7.57,8.37,4.47,6.27,6.40,109900,64
2020/05/28,41,7.88,8.31,4.47,7.35,6.88,212200,84
2020/05/28,42,6.83,8.80,4.50,8.80,6.55,171650,77
2020/05/28,43,6.64,8.53,5.00,8.53,6.84,285000,71
2020/05/28,44,5.22,8.00,5.02,7.99,6.95,273400,65
2020/05/28,45,6.55,7.49,5.00,7.48,6.50,278850,71
2020/05/28,46,7.97,7.97,4.03,6.48,5.89,371150,68
2020/05/28,47,3.71,8.41,3.51,6.61,5.51,355950,71
2020/05/28,48,7.07,8.00,2.41,6.61,5.58,301250,75
2020/05/29,1,6.12,6.12,4.02,5.00,4.89,50050,15
2020/05/29,2,5.86,5.86,4.00,5.00,5.24,97350,28
2020/05/29,3,5.91,5.91,4.02,5.00,5.29,229800,50
2020/05/29,4,5.50,5.68,4.00,5.00,5.34,178150,49
2020/05/29,5,5.36,5.68,4.13,5.49,5.34,137500,42
2020/05/29,6,6.13,6.13,4.03,5.20,5.32,115800,39
2020/05/29,7,6.35,6.35,4.13,6.29,5.91,16750,16
2020/05/29,8,6.35,6.35,4.13,5.00,5.83,18850,17
2020/05/29,9,6.64,6.64,4.80,5.12,5.92,19050,21
2020/05/29,10,7.26,7.26,4.79,4.79,5.56,95450,49
2020/05/29,11,6.34,6.34,4.68,5.00,5.29,345800,97
2020/05/29,12,5.61,5.70,3.86,4.50,5.30,259950,75
2020/05/29,13,4.06,5.71,3.99,4.50,5.24,355150,95
2020/05/29,14,5.36,5.50,3.34,5.38,5.09,511500,104
2020/05/29,15,4.03,5.34,2.72,2.80,4.85,357300,110
2020/05/29,16,3.60,5.34,1.28,1.28,4.75,520550,134
2020/05/29,17,4.00,6.28,2.47,4.50,4.98,583300,154
2020/05/29,18,3.88,6.65,3.00,4.50,4.97,590100,158
2020/05/29,19,3.91,5.65,2.90,5.51,4.67,621900,133
2020/05/29,20,3.71,5.65,2.88,5.39,4.67,700100,128
2020/05/29,21,2.81,5.03,2.53,3.04,4.30,526500,103
2020/05/29,22,2.68,5.46,2.41,2.42,4.29,521650,108
2020/05/29,23,2.91,5.65,2.41,2.41,4.55,612700,135
2020/05/29,24,2.28,5.65,1.90,4.11,4.47,590050,145
2020/05/29,25,3.80,6.92,0.01,3.15,2.78,492800,153
2020/05/29,26,3.80,6.92,0.11,1.00,3.27,442550,133
2020/05/29,27,5.02,5.67,2.00,3.18,4.36,408000,98
2020/05/29,28,10.20,10.20,3.00,4.50,4.57,226000,87
2020/05/29,29,10.20,10.20,3.10,3.10,4.72,192500,81
2020/05/29,30,10.20,10.20,2.52,5.00,5.27,113450,78
2020/05/29,31,4.81,10.20,2.00,3.90,5.04,128050,96
2020/05/29,32,6.31,10.20,2.00,6.86,5.81,316550,106
2020/05/29,33,10.20,10.20,4.00,6.54,6.54,442800,155
2020/05/29,34,6.77,7.97,4.00,5.47,6.94,323100,142
2020/05/29,35,5.00,7.70,4.00,5.40,5.41,120400,63
2020/05/29,36,6.75,7.70,4.00,5.40,5.74,244300,68
2020/05/29,37,7.01,8.29,5.68,6.28,7.38,293550,113
2020/05/29,38,6.91,9.76,5.79,6.12,7.68,202950,98
2020/05/29,39,7.31,10.16,5.90,6.54,7.64,189500,104
2020/05/29,40,6.79,9.65,6.00,6.51,7.53,208650,112
2020/05/29,41,7.01,8.27,5.88,6.31,7.32,231000,107
2020/05/29,42,7.60,8.27,5.39,5.39,7.16,290850,114
2020/05/29,43,7.30,7.30,4.24,6.00,5.93,176850,65
2020/05/29,44,6.17,7.11,4.24,6.00,5.82,181350,59
2020/05/29,45,7.65,7.65,5.22,6.00,6.10,154600,43
2020/05/29,46,7.12,7.12,4.00,7.00,4.89,272450,56
2020/05/29,47,8.12,8.12,2.00,7.00,5.04,332550,61
2020/05/29,48,6.92,6.92,2.00,6.82,4.73,180800,55
2020/05/30,1,4.10,6.37,4.10,4.40,4.79,285150,40
2020/05/30,2,5.89,5.89,4.10,5.81,5.13,441750,68
2020/05/30,3,6.82,6.82,4.30,4.41,5.53,174400,24
2020/05/30,4,6.27,6.37,4.46,6.27,5.69,26500,22
2020/05/30,5,4.53,5.91,4.45,5.91,4.85,42200,28
2020/05/30,6,4.31,5.58,4.00,5.58,4.77,45250,28
2020/05/30,7,4.53,6.33,4.00,5.77,5.48,136400,25
2020/05/30,8,6.78,6.78,4.26,6.13,5.54,232750,41
2020/05/30,9,4.79,6.33,4.49,6.33,5.24,246450,44
2020/05/30,10,4.00,6.24,3.96,4.15,5.50,272300,41
2020/05/30,11,3.59,6.00,3.59,3.96,4.98,417200,71
2020/05/30,12,2.41,5.84,2.41,3.96,4.54,383500,65
2020/05/30,13,2.47,5.58,0.50,5.29,4.74,481650,121
2020/05/30,14,1.01,5.58,0.49,0.49,4.66,417100,136
2020/05/30,15,0.01,5.44,0.01,1.00,3.55,602200,225
2020/05/30,16,0.01,5.44,0.01,0.77,3.97,550350,216
2020/05/30,17,0.01,5.25,0.01,0.50,3.93,303050,107
2020/05/30,18,2.02,5.25,0.01,1.39,3.40,351900,148
2020/05/30,19,0.01,4.35,0.01,2.34,1.71,180600,107
2020/05/30,20,0.01,4.47,0.01,4.47,1.36,228850,130
2020/05/30,21,0.01,4.60,0.01,2.11,1.09,254850,123
2020/05/30,22,0.01,4.38,0.01,3.85,1.11,253700,123
2020/05/30,23,0.01,7.07,0.01,7.07,2.83,447100,170
2020/05/30,24,0.01,6.07,0.01,1.00,3.63,309700,133
2020/05/30,25,0.01,6.10,0.01,1.25,3.63,448300,172
2020/05/30,26,2.09,6.10,0.50,4.66,4.23,375450,113
2020/05/30,27,2.89,6.18,0.50,5.36,4.88,319100,111
2020/05/30,28,4.73,6.03,0.50,5.46,4.80,331800,120
2020/05/30,29,2.94,6.19,2.00,4.00,5.03,263900,104
2020/05/30,30,4.33,6.12,1.58,3.68,5.12,231850,94
2020/05/30,31,3.07,6.94,2.08,6.94,5.28,124550,71
2020/05/30,32,3.33,7.95,2.35,7.95,5.70,86000,66
2020/05/30,33,4.59,7.95,3.10,7.95,6.35,86350,66
2020/05/30,34,7.22,7.95,4.03,6.03,6.22,101400,71
2020/05/30,35,5.70,7.95,4.09,4.09,6.58,98600,65
2020/05/30,36,7.98,7.98,4.09,4.09,6.44,212050,75
2020/05/30,37,7.81,8.34,4.45,8.08,6.93,354100,100
2020/05/30,38,7.58,8.43,6.00,8.08,7.50,457100,151
