受渡日,時刻コード,売り入札量(kWh),買い入札量(kWh),約定総量(kWh),システムプライス(円/kWh),エリアプライス北海道(円/kWh),エリアプライス東北(円/kWh),エリアプライス東京(円/kWh),エリアプライス中部(円/kWh),エリアプライス北陸(円/kWh),エリアプライス関西(円/kWh),エリアプライス中国(円/kWh),エリアプライス四国(円/kWh),エリアプライス九州(円/kWh),売りブロック入札総量(kWh),売りブロック約定総量(kWh),買いブロック入札総量(kWh),買いブロック約定総量(kWh)
2011/04/01,31,255000,686500,156500,13.97,14.10,14.10,,13.97,13.97,13.97,13.97,13.97,13.97,,,,
2011/04/01,32,255500,684000,157500,13.97,14.10,14.10,,13.97,13.97,13.97,13.97,13.97,13.97,,,,
2011/04/01,33,255500,697500,156000,13.97,14.10,14.10,,13.97,13.97,13.97,13.97,13.97,13.97,,,,
2011/04/01,34,256000,689500,162000,13.91,18.50,18.50,,13.91,13.91,13.91,13.91,13.91,13.91,,,,
2011/04/01,35,267500,735000,173500,13.82,18.50,18.50,,13.82,13.82,13.82,13.82,13.82,13.82,,,,
2011/04/01,36,282000,725000,187500,13.75,18.50,18.50,,13.72,13.72,13.72,13.72,13.72,13.72,,,,
2011/04/01,37,297000,720000,202000,13.70,10.00,10.00,,13.70,13.70,13.70,13.70,13.70,13.70,,,,
2011/04/01,38,311500,716000,215500,13.70,10.00,10.00,,13.70,13.70,13.70,13.70,13.70,13.70,,,,
2011/04/01,39,311000,688000,228500,13.66,9.88,9.88,,13.68,13.68,13.68,13.68,13.68,13.68,,,,
2011/04/01,40,324000,681000,240000,13.30,9.88,9.88,,13.62,13.62,13.62,13.62,13.62,13.62,,,,
2011/04/01,41,326000,685000,240000,13.14,9.67,9.67,,13.30,13.30,13.30,13.30,13.30,13.30,,,,
2011/04/01,42,333000,669500,246500,12.91,9.67,9.67,,13.30,13.30,13.30,13.30,13.30,13.30,,,,
2011/04/01,43,303000,585000,216500,12.71,9.54,9.54,,12.76,12.76,12.76,12.76,12.76,12.76,,,,
2011/04/01,44,306500,618000,220000,12.89,9.54,9.54,,13.10,13.10,13.10,13.10,13.10,13.10,,,,
2011/04/01,45,246500,529500,160000,13.62,11.50,11.50,,13.62,13.62,13.62,13.62,13.62,13.62,,,,
2011/04/01,46,271500,550000,190000,13.34,11.50,11.50,,13.34,13.34,13.34,13.34,13.34,13.34,,,,
2011/04/01,47,270500,540500,182500,13.30,11.50,11.50,,13.30,13.30,13.30,13.30,13.30,13.30,,,,
2011/04/01,48,254000,533500,166000,13.62,6.40,11.50,,13.62,13.62,13.62,13.62,13.62,13.62,,,,
2011/04/02,1,241500,576000,133500,14.58,6.00,9.64,,14.58,14.58,14.58,14.58,14.58,14.58,,,,
2011/04/02,2,240500,570000,132500,14.58,6.06,7.65,,14.58,14.58,14.58,14.58,14.58,14.58,,,,
2011/04/02,3,240500,567000,132500,14.58,5.88,7.65,,14.58,14.58,14.58,14.58,14.58,14.58,,,,
2011/04/02,4,241000,563500,133000,14.59,5.91,7.65,,14.59,14.59,14.59,14.59,14.59,14.59,,,,
2011/04/02,5,242500,559500,134500,14.60,1.50,8.60,,14.62,14.62,14.62,14.62,14.62,14.62,,,,
2011/04/02,6,243000,558500,135000,14.60,1.50,8.60,,14.62,14.62,14.62,14.62,14.62,14.62,,,,
2011/04/02,7,244000,560000,135500,14.60,1.50,8.60,,14.62,14.62,14.62,14.62,14.62,14.62,,,,
2011/04/02,8,244500,558000,136000,14.60,1.50,8.60,,14.62,14.62,14.62,14.62,14.62,14.62,,,,
2011/04/02,9,243500,560000,135000,14.54,1.50,8.60,,14.59,14.59,14.59,14.59,14.59,14.59,,,,
2011/04/02,10,243000,560000,134500,14.54,1.50,8.60,,14.58,14.58,14.58,14.58,14.58,14.58,,,,
2011/04/02,11,242500,561500,134000,14.54,1.50,8.60,,14.58,14.58,14.58,14.58,14.58,14.58,,,,
2011/04/02,12,241000,515500,133000,14.58,6.10,8.60,,14.58,14.58,14.58,14.58,14.58,14.58,,,,
2011/04/02,13,241000,533500,133500,14.58,6.13,8.60,,14.62,14.62,14.62,14.62,14.62,14.62,,,,
2011/04/02,14,240000,544500,133000,14.68,5.88,14.68,,14.68,14.68,14.68,14.68,14.68,14.68,,,,
2011/04/02,15,228500,510000,131000,15.71,5.83,15.71,,15.71,15.71,15.71,15.71,15.71,15.71,,,,
2011/04/02,16,241500,520500,144000,15.67,6.09,25.91,,15.67,15.67,15.67,15.67,15.67,15.67,,,,
2011/04/02,17,278000,601500,164000,15.30,8.60,8.60,,15.62,15.62,15.62,15.62,15.62,15.62,,,,
2011/04/02,18,282500,612500,179000,15.30,8.60,8.60,,15.57,15.57,15.57,15.57,15.57,15.57,,,,
2011/04/02,19,290500,650000,187000,15.30,8.60,8.60,,15.52,15.52,15.52,15.52,15.52,15.52,,,,
2011/04/02,20,263500,656000,163500,15.58,8.60,8.60,,15.63,15.63,15.63,15.63,15.63,15.63,,,,
2011/04/02,21,249000,671000,148000,15.69,8.60,8.60,,15.74,15.74,15.74,15.74,15.74,15.74,,,,
2011/04/02,22,247500,672000,146500,15.68,8.60,8.60,,15.73,15.73,15.73,15.73,15.73,15.73,,,,
2011/04/02,23,246500,672000,144000,15.67,8.60,8.60,,15.72,15.72,15.72,15.72,15.72,15.72,,,,
2011/04/02,24,247500,618000,146000,15.67,8.60,8.60,,15.72,15.72,15.72,15.72,15.72,15.72,,,,
2011/04/02,25,264500,573000,155000,14.58,8.60,8.60,,14.68,14.68,14.68,14.68,14.68,14.68,,,,
2011/04/02,26,264500,570500,155000,14.58,8.60,8.60,,14.68,14.68,14.68,14.68,14.68,14.68,,,,
2011/04/02,27,263500,626500,153000,15.61,8.60,8.60,,15.66,15.66,15.66,15.66,15.66,15.66,,,,
2011/04/02,28,246000,613500,147500,15.62,8.60,8.60,,15.67,15.67,15.67,15.67,15.67,15.67,,,,
2011/04/02,29,246500,588000,148000,15.62,8.60,8.60,,15.67,15.67,15.67,15.67,15.67,15.67,,,,
2011/04/02,30,247000,585500,149000,15.62,8.60,8.60,,15.67,15.67,15.67,15.67,15.67,15.67,,,,
2011/04/02,31,249500,593500,151500,15.62,7.65,7.65,,15.67,15.67,15.67,15.67,15.67,15.67,,,,
2011/04/02,32,249500,591500,151500,15.62,7.65,7.65,,15.67,15.67,15.67,15.67,15.67,15.67,,,,
2011/04/02,33,250000,586500,152000,15.62,8.60,8.60,,15.67,15.67,15.67,15.67,15.67,15.67,,,,
2011/04/02,34,254000,578000,156000,15.57,8.60,8.60,,15.62,15.62,15.62,15.62,15.62,15.62,,,,
2011/04/02,35,264000,630500,166000,15.52,8.60,8.60,,15.57,15.57,15.57,15.57,15.57,15.57,,,,
2011/04/02,36,271000,693000,172500,15.47,8.60,8.60,,15.52,15.52,15.52,15.52,15.52,15.52,,,,
2011/04/02,37,278500,705000,180500,15.30,8.60,8.60,,15.47,15.47,15.47,15.47,15.47,15.47,,,,
2011/04/02,38,283500,703500,185500,15.30,8.60,8.60,,15.48,15.48,15.48,15.48,15.48,15.48,,,,
2011/04/02,39,290000,696500,190500,15.04,8.60,8.60,,15.30,15.30,15.30,15.30,15.30,15.30,,,,
2011/04/02,40,294000,692000,193000,14.85,8.60,8.60,,15.30,15.30,15.30,15.30,15.30,15.30,,,,
2011/04/02,41,288000,684000,185500,14.85,8.60,8.60,,15.30,15.30,15.30,15.30,15.30,15.30,,,,
2011/04/02,42,285500,681000,182000,14.85,8.60,8.60,,15.47,15.47,15.47,15.47,15.47,15.47,,,,
2011/04/02,43,280000,559000,176000,14.85,7.65,7.65,,15.47,15.47,15.47,15.47,15.47,15.47,,,,
2011/04/02,44,295000,557500,190500,14.54,7.65,7.65,,15.30,15.30,15.30,15.30,15.30,15.30,,,,
2011/04/02,45,221000,445000,118500,14.68,6.00,9.64,,14.68,14.68,14.68,14.68,14.68,14.68,,,,
2011/04/02,46,213000,454000,105000,14.77,5.94,9.64,,14.85,14.85,14.85,14.85,14.85,14.85,,,,
2011/04/02,47,217000,487000,109000,14.72,6.06,9.64,,14.76,14.76,14.76,14.76,14.76,14.76,,,,
2011/04/02,48,219500,481500,111500,14.68,6.07,9.64,,14.72,14.72,14.72,14.72,14.72,14.72,,,,
2011/04/03,1,237500,519500,104000,14.78,1.50,14.84,,14.84,14.84,14.84,14.84,14.84,14.84,,,,
2011/04/03,2,238000,594000,109000,14.78,1.50,11.50,,14.78,14.78,14.78,14.78,14.78,14.78,,,,
2011/04/03,3,238500,590500,112500,14.73,1.50,11.50,,14.78,14.78,14.78,14.78,14.78,14.78,,,,
2011/04/03,4,238500,588000,113500,14.73,1.50,9.00,,14.78,14.78,14.78,14.78,14.78,14.78,,,,
2011/04/03,5,240500,580500,116000,14.73,1.50,9.00,,14.73,14.73,14.73,14.73,14.73,14.73,,,,
2011/04/03,6,240500,581000,116000,14.73,1.50,9.00,,14.73,14.73,14.73,14.73,14.73,14.73,,,,
2011/04/03,7,241000,583000,115500,14.73,1.50,9.00,,14.78,14.78,14.78,14.78,14.78,14.78,,,,
2011/04/03,8,241000,581500,115500,14.73,1.50,9.00,,14.73,14.73,14.73,14.73,14.73,14.73,,,,
2011/04/03,9,241000,584000,113000,14.73,1.50,9.00,,14.78,14.78,14.78,14.78,14.78,14.78,,,,
2011/04/03,10,241000,584000,114000,14.73,1.50,9.00,,14.78,14.78,14.78,14.78,14.78,14.78,,,,
2011/04/03,11,241000,588000,111500,14.73,1.50,9.64,,14.78,14.78,14.78,14.78,14.78,14.78,,,,
2011/04/03,12,240500,596000,106000,14.78,1.50,9.64,,14.78,14.78,14.78,14.78,14.78,14.78,,,,
2011/04/03,13,240500,612500,107000,14.78,1.50,11.50,,14.84,14.84,14.84,14.84,14.84,14.84,,,,
2011/04/03,14,240000,622000,107000,14.84,1.50,11.50,,14.84,14.84,14.84,14.84,14.84,14.84,,,,
2011/04/03,15,238000,582500,105500,14.92,6.04,14.92,,14.92,14.92,14.92,14.92,14.92,14.92,,,,
2011/04/03,16,245000,576500,112500,14.84,5.90,15.00,,14.92,14.92,14.92,14.92,14.92,14.92,,,,
2011/04/03,17,260000,572500,127500,14.73,5.88,15.00,,14.73,14.73,14.73,14.73,14.73,14.73,,,,
2011/04/03,18,250500,551000,128000,14.73,14.73,14.73,,14.73,14.73,14.73,14.73,14.73,14.73,,,,
2011/04/03,19,277000,570500,154500,14.51,15.00,15.00,,13.70,13.70,13.70,13.70,13.70,13.70,,,,
2011/04/03,20,268500,573000,167500,13.70,15.00,15.00,,13.62,13.62,13.62,13.62,13.62,13.62,,,,
2011/04/03,21,250500,576500,149500,14.73,15.00,15.00,,14.69,14.69,14.69,14.69,14.69,14.69,,,,
2011/04/03,22,248500,577000,147500,14.73,25.91,25.91,,14.73,14.73,14.73,14.73,14.73,14.73,,,,
2011/04/03,23,247500,577000,146500,14.73,25.91,25.91,,14.73,14.73,14.73,14.73,14.73,14.73,,,,
2011/04/03,24,247000,575000,136000,14.78,15.00,15.00,,14.78,14.78,14.78,14.78,14.78,14.78,,,,
2011/04/03,25,248500,574000,126000,14.84,15.00,15.00,,14.84,14.84,14.84,14.84,14.84,14.84,,,,
2011/04/03,26,248000,573000,125500,14.84,15.00,15.00,,14.84,14.84,14.84,14.84,14.84,14.84,,,,
2011/04/03,27,246500,574500,124000,14.84,15.00,15.00,,14.84,14.84,14.84,14.84,14.84,14.84,,,,
2011/04/03,28,245500,573000,123000,14.84,15.00,15.00,,14.84,14.84,14.84,14.84,14.84,14.84,,,,
2011/04/03,29,246000,573500,123500,14.84,15.00,15.00,,14.84,14.84,14.84,14.84,14.84,14.84,,,,
2011/04/03,30,246500,574500,124000,14.84,15.00,15.00,,14.84,14.84,14.84,14.84,14.84,14.84,,,,
2011/04/03,31,247000,571000,124500,14.84,15.00,15.00,,14.84,14.84,14.84,14.84,14.84,14.84,,,,
2011/04/03,32,247000,569000,124500,14.84,15.00,15.00,,14.84,14.84,14.84,14.84,14.84,14.84,,,,
2011/04/03,33,247500,566500,125000,14.84,15.00,15.00,,14.78,14.78,14.78,14.78,14.78,14.78,,,,
2011/04/03,34,250500,566000,128000,14.78,15.00,15.00,,14.78,14.78,14.78,14.78,14.78,14.78,,,,
2011/04/03,35,252000,616000,129500,14.78,15.00,15.00,,14.78,14.78,14.78,14.78,14.78,14.78,,,,
2011/04/03,36,252500,614500,130000,15.16,15.00,15.00,,15.16,15.16,15.16,15.16,15.16,15.16,,,,
2011/04/03,37,255000,612500,133000,16.05,15.00,15.00,,16.05,16.05,16.05,16.05,16.05,16.05,,,,
2011/04/03,38,258500,612000,136500,15.91,15.00,15.00,,16.05,16.05,16.05,16.05,16.05,16.05,,,,
2011/04/03,39,261500,608500,139500,15.91,15.00,15.00,,15.91,15.91,15.91,15.91,15.91,15.91,,,,
2011/04/03,40,262000,605000,140000,15.91,15.00,15.00,,15.91,15.91,15.91,15.91,15.91,15.91,,,,
2011/04/03,41,258000,600500,136000,15.91,12.50,12.50,,15.91,15.91,15.91,15.91,15.91,15.91,,,,
2011/04/03,42,254000,600000,131000,15.91,9.64,9.64,,15.91,15.91,15.91,15.91,15.91,15.91,,,,
2011/04/03,43,243500,550000,120000,15.02,9.64,9.64,,15.02,15.02,15.02,15.02,15.02,15.02,,,,
2011/04/03,44,265000,545000,136000,13.70,6.13,9.64,,14.69,14.69,14.69,14.69,14.69,14.69,,,,
2011/04/03,45,226500,566000,99500,14.92,5.84,15.00,,14.92,14.92,14.92,14.92,14.92,14.92,,,,
2011/04/03,46,227000,578500,94500,15.00,5.97,15.00,,15.00,15.00,15.00,15.00,15.00,15.00,,,,
2011/04/03,47,232000,570500,99500,14.92,5.73,15.00,,14.92,14.92,14.92,14.92,14.92,14.92,,,,
2011/04/03,48,234000,563000,101000,14.84,1.50,14.84,,14.84,14.84,14.84,14.84,14.84,14.84,,,,
2011/04/04,1,176000,465000,107500,14.73,1.50,9.64,,14.78,14.78,14.78,14.78,14.78,14.78,,,,
2011/04/04,2,178000,509500,114000,14.69,1.50,9.64,,14.73,14.73,14.73,14.73,14.73,14.73,,,,
2011/04/04,3,178500,506000,119000,15.49,1.50,9.64,,15.59,15.59,15.59,15.59,15.59,15.59,,,,
2011/04/04,4,178500,500500,120000,16.12,1.50,9.64,,16.14,16.14,16.14,16.14,16.14,16.14,,,,
2011/04/04,5,180500,501500,122000,16.16,1.50,9.64,,16.17,16.17,16.17,16.17,16.17,16.17,,,,
2011/04/04,6,179000,495500,120500,16.16,1.50,9.00,,16.17,16.17,16.17,16.17,16.17,16.17,,,,
2011/04/04,7,180500,499500,120000,16.16,1.50,9.00,,16.17,16.17,16.17,16.17,16.17,16.17,,,,
2011/04/04,8,181000,499000,120000,16.16,1.50,9.00,,16.17,16.17,16.17,16.17,16.17,16.17,,,,
2011/04/04,9,179500,504000,110500,16.14,1.50,9.00,,16.15,16.15,16.15,16.15,16.15,16.15,,,,
2011/04/04,10,179000,510500,110000,15.72,1.50,9.64,,15.91,15.91,15.91,15.91,15.91,15.91,,,,
2011/04/04,11,179000,516000,110000,14.73,1.50,9.64,,14.73,14.73,14.73,14.73,14.73,14.73,,,,
2011/04/04,12,177500,513000,108500,14.73,1.50,9.64,,14.78,14.78,14.78,14.78,14.78,14.78,,,,
2011/04/04,13,177000,524000,109000,14.78,5.75,9.64,,14.78,14.78,14.78,14.78,14.78,14.78,,,,
2011/04/04,14,197000,545500,132500,14.73,6.06,9.64,,14.78,14.78,14.78,14.78,14.78,14.78,,,,
2011/04/04,15,222500,549000,154500,14.65,9.64,9.64,,14.65,14.65,14.65,14.65,14.65,14.65,,,,
2011/04/04,16,213000,580000,154500,14.73,9.64,9.64,,14.78,14.78,14.78,14.78,14.78,14.78,,,,
2011/04/04,17,239000,654500,151500,14.69,9.68,9.68,,14.73,14.73,14.73,14.73,14.73,14.73,,,,
2011/04/04,18,225000,662000,155500,14.92,9.68,9.68,,14.92,14.92,14.92,14.92,14.92,14.92,,,,
2011/04/04,19,224500,693500,136000,15.59,0.00,14.10,,15.72,15.72,15.72,15.72,15.72,15.72,,,,
2011/04/04,20,225500,698000,139000,15.49,0.00,14.10,,15.59,15.59,15.59,15.59,15.59,15.59,,,,
2011/04/04,21,206500,721500,124500,15.59,18.50,18.50,,15.59,15.59,15.59,15.59,15.59,15.59,,,,
2011/04/04,22,202500,725000,121500,15.72,0.00,25.00,,15.72,15.72,15.72,15.72,15.72,15.72,,,,
2011/04/04,23,204000,670000,122000,15.59,18.50,18.50,,15.59,15.59,15.59,15.59,15.59,15.59,,,,
2011/04/04,24,208500,612500,125500,15.41,18.50,18.50,,15.41,15.41,15.41,15.41,15.41,15.41,,,,
2011/04/04,25,232500,528500,149500,13.62,0.00,18.50,,13.62,13.62,13.62,13.62,13.62,13.62,,,,
2011/04/04,26,233500,529000,149500,13.62,14.10,14.10,,13.62,13.62,13.62,13.62,13.62,13.62,,,,
2011/04/04,27,213000,602500,129000,15.35,0.00,18.10,,15.35,15.35,15.35,15.35,15.35,15.35,,,,
2011/04/04,28,213500,653500,129000,15.35,0.00,18.10,,15.35,15.35,15.35,15.35,15.35,15.35,,,,
2011/04/04,29,214500,650500,129500,15.16,0.00,18.10,,15.16,15.16,15.16,15.16,15.16,15.16,,,,
2011/04/04,30,219000,646000,132500,15.16,0.00,18.10,,15.16,15.16,15.16,15.16,15.16,15.16,,,,
2011/04/04,31,224500,639000,138500,15.02,0.00,18.10,,15.02,15.02,15.02,15.02,15.02,15.02,,,,
2011/04/04,32,226000,637500,142500,15.02,0.00,18.10,,14.96,14.96,14.96,14.96,14.96,14.96,,,,
2011/04/04,33,227000,630000,142500,14.92,0.00,18.10,,14.92,14.92,14.92,14.92,14.92,14.92,,,,
2011/04/04,34,235500,623000,151000,14.84,0.00,18.10,,14.78,14.78,14.78,14.78,14.78,14.78,,,,
2011/04/04,35,255500,670500,172000,14.65,14.10,14.10,,14.65,14.65,14.65,14.65,14.65,14.65,,,,
2011/04/04,36,271500,661500,191500,14.59,0.00,18.50,,14.59,14.59,14.59,14.59,14.59,14.59,,,,
2011/04/04,37,289500,655500,209500,14.08,9.68,9.68,,14.08,14.08,14.08,14.08,14.08,14.08,,,,
2011/04/04,38,301000,651500,219500,14.00,9.68,9.68,,14.15,14.15,14.15,14.15,14.15,14.15,,,,
2011/04/04,39,316500,642500,235500,13.90,9.68,9.68,,13.90,13.90,13.90,13.90,13.90,13.90,,,,
2011/04/04,40,328000,635000,245500,13.90,9.68,9.68,,13.90,13.90,13.90,13.90,13.90,13.90,,,,
2011/04/04,41,339500,622500,256000,13.63,9.68,9.68,,13.85,13.85,13.85,13.85,13.85,13.85,,,,
2011/04/04,42,353500,614500,270500,13.50,9.68,9.68,,13.80,13.80,13.80,13.80,13.80,13.80,,,,
2011/04/04,43,289000,560500,219000,13.11,9.68,9.68,,13.72,13.72,13.72,13.72,13.72,13.72,,,,
2011/04/04,44,229000,572500,163000,13.90,9.68,9.68,,13.90,13.90,13.90,13.90,13.90,13.90,,,,
2011/04/04,45,176000,491500,108000,14.78,6.14,9.64,,14.78,14.78,14.78,14.78,14.78,14.78,,,,
2011/04/04,46,183500,497500,115500,14.73,6.01,9.64,,14.78,14.78,14.78,14.78,14.78,14.78,,,,
2011/04/04,47,186500,476500,118500,14.73,5.90,9.64,,14.73,14.73,14.73,14.73,14.73,14.73,,,,
2011/04/04,48,190000,469500,131000,13.62,6.03,9.64,,14.69,14.69,14.69,14.69,14.69,14.69,,,,
2011/04/05,1,372500,443000,225000,12.88,5.70,12.88,,12.88,12.88,12.88,12.88,12.88,12.88,,,,
2011/04/05,2,376000,434500,228500,12.75,6.01,12.75,,12.75,12.75,12.75,12.75,12.75,12.75,,,,
2011/04/05,3,380000,470000,212500,13.16,5.78,13.16,,13.16,13.16,13.16,13.16,13.16,13.16,,,,
2011/04/05,4,383000,482500,222000,13.95,5.73,13.95,,13.95,13.95,13.95,13.95,13.95,13.95,,,,
2011/04/05,5,383000,500500,222500,13.50,5.92,13.50,,13.50,13.50,13.50,13.50,13.50,13.50,,,,
2011/04/05,6,383500,500000,225000,14.12,6.00,14.12,,14.12,14.12,14.12,14.12,14.12,14.12,,,,
2011/04/05,7,385000,501500,224500,14.01,5.75,14.01,,14.01,14.01,14.01,14.01,14.01,14.01,,,,
2011/04/05,8,385000,501500,224500,13.84,6.14,13.92,,13.92,13.92,13.92,13.92,13.92,13.92,,,,
2011/04/05,9,383500,504000,216000,13.90,5.79,13.90,,13.90,13.90,13.90,13.90,13.90,13.90,,,,
2011/04/05,10,384000,505000,216500,13.01,5.84,13.01,,13.01,13.01,13.01,13.01,13.01,13.01,,,,
2011/04/05,11,384000,507500,216500,13.05,5.89,13.27,,13.05,13.05,13.05,13.05,13.05,13.05,,,,
2011/04/05,12,383000,520500,215500,12.89,5.78,14.25,,12.89,12.89,12.89,12.89,12.89,12.89,,,,
2011/04/05,13,382000,536500,235000,12.99,6.04,25.91,,12.99,12.99,12.99,12.99,12.99,12.99,,,,
2011/04/05,14,363000,550500,226000,13.90,6.15,25.91,,13.90,13.90,13.90,13.90,13.90,13.90,,,,
2011/04/05,15,354000,553500,209000,13.90,25.91,25.91,,13.90,13.90,13.90,13.90,13.90,13.90,,,,
2011/04/05,16,332500,581500,195000,14.59,25.91,25.91,,14.59,14.59,14.59,14.59,14.59,14.59,,,,
2011/04/05,17,345500,643500,160500,14.62,9.68,9.68,,14.69,14.69,14.69,14.69,14.69,14.69,,,,
2011/04/05,18,309500,666500,128500,14.92,9.68,9.68,,15.02,15.02,15.02,15.02,15.02,15.02,,,,
2011/04/05,19,308500,685500,124000,15.16,0.00,14.10,,15.35,15.35,15.35,15.35,15.35,15.35,,,,
2011/04/05,20,292500,695500,107000,15.72,0.00,14.10,,15.90,15.90,15.90,15.90,15.90,15.90,,,,
2011/04/05,21,285500,715500,107500,15.91,19.80,19.80,,15.91,15.91,15.91,15.91,15.91,15.91,,,,
2011/04/05,22,282500,722500,108500,16.17,19.80,19.80,,16.17,16.17,16.17,16.17,16.17,16.17,,,,
2011/04/05,23,282500,666500,104500,15.91,19.80,19.80,,15.91,15.91,15.91,15.91,15.91,15.91,,,,
2011/04/05,24,286000,607500,106500,15.90,15.90,15.90,,15.90,15.90,15.90,15.90,15.90,15.90,,,,
2011/04/05,25,300000,499500,114500,13.90,14.10,14.10,,13.90,13.90,13.90,13.90,13.90,13.90,,,,
2011/04/05,26,300500,499500,115500,13.90,14.10,14.10,,13.90,13.90,13.90,13.90,13.90,13.90,,,,
2011/04/05,27,287500,628500,98000,14.33,0.00,18.10,,14.33,14.33,14.33,14.33,14.33,14.33,,,,
2011/04/05,28,286500,705500,96500,14.30,0.00,18.10,,14.30,14.30,14.30,14.30,14.30,14.30,,,,
2011/04/05,29,287500,676500,97500,14.22,0.00,18.10,,14.22,14.22,14.22,14.22,14.22,14.22,,,,
2011/04/05,30,290000,672500,99500,14.09,0.00,18.10,,14.09,14.09,14.09,14.09,14.09,14.09,,,,
2011/04/05,31,293500,640500,104000,13.98,0.00,18.10,,13.90,13.90,13.90,13.90,13.90,13.90,,,,
2011/04/05,32,293500,642500,105000,13.95,0.00,18.10,,13.95,13.95,13.95,13.95,13.95,13.95,,,,
2011/04/05,33,294500,677500,108500,13.90,0.00,18.10,,13.90,13.90,13.90,13.90,13.90,13.90,,,,
2011/04/05,34,304000,671000,114500,13.90,0.00,18.10,,13.90,13.90,13.90,13.90,13.90,13.90,,,,
2011/04/05,35,321500,637500,128500,13.90,14.10,14.10,,13.90,13.90,13.90,13.90,13.90,13.90,,,,
2011/04/05,36,338000,635000,147500,14.06,14.10,14.10,,14.06,14.06,14.06,14.06,14.06,14.06,,,,
