年月日,時刻コード,始値(円/kWh),高値(円/kWh),安値(円/kWh),終値(円/kWh),平均(円/kWh),約定量合計(kWh),約定件数
2024/04/22,21,12.74,15.92,8.18,8.18,12.78,182950,59
2024/04/22,22,11.75,15.66,7.98,7.98,13.24,112650,45
2024/04/22,23,15.24,15.65,8.01,12.74,13.28,95000,59
2024/04/22,24,12.49,12.49,7.98,7.98,9.80,139300,65
2024/04/22,25,7.38,11.47,7.37,8.96,9.30,60300,59
2024/04/22,26,7.70,12.00,7.69,8.01,9.39,108150,70
2024/04/22,27,15.81,16.27,8.00,14.74,11.30,133100,83
2024/04/22,28,9.15,14.80,8.50,12.06,10.15,128600,89
2024/04/22,29,12.49,13.30,9.14,10.70,11.53,169450,107
2024/04/22,30,12.87,13.28,9.66,11.00,11.75,121350,90
2024/04/22,31,12.63,12.63,8.58,9.61,11.27,184750,92
2024/04/22,32,13.93,14.44,11.44,12.10,12.76,150500,121
2024/04/22,33,13.18,13.19,11.00,11.38,11.73,222500,109
2024/04/22,34,15.37,21.53,11.39,11.69,12.91,196850,98
2024/04/22,35,14.65,17.31,11.40,12.02,12.91,113150,84
2024/04/22,36,15.42,17.42,12.42,12.42,13.69,107800,83
2024/04/22,37,15.50,15.50,11.00,13.91,13.03,264850,115
2024/04/22,38,17.06,17.06,11.40,14.25,12.88,266750,129
2024/04/22,39,17.06,17.06,12.42,14.32,13.18,156550,95
2024/04/22,40,13.14,13.15,12.50,13.15,12.97,169950,97
2024/04/22,41,12.80,12.80,11.40,12.00,11.80,214950,90
2024/04/22,42,12.78,12.78,11.40,11.93,11.70,212850,76
2024/04/22,43,12.10,12.10,11.64,11.99,12.00,169250,92
2024/04/22,44,11.88,12.00,11.40,11.67,11.50,134500,59
2024/04/22,45,11.98,12.00,11.40,11.77,11.53,140150,65
2024/04/22,46,11.38,12.19,11.37,11.48,11.72,38950,54
2024/04/22,47,9.94,12.54,9.50,10.04,11.15,42600,57
2024/04/22,48,11.06,11.57,7.97,8.08,10.10,120450,70
2024/04/23,1,12.35,15.23,7.51,15.23,13.55,153950,51
2024/04/23,2,11.49,14.97,7.51,8.41,12.85,157400,50
2024/04/23,3,11.28,14.95,7.91,9.06,13.30,164250,47
2024/04/23,4,10.00,14.95,5.94,9.00,13.75,160150,48
2024/04/23,5,10.00,14.95,5.81,8.25,13.21,154000,37
2024/04/23,6,10.00,14.88,8.00,10.59,12.27,176950,60
2024/04/23,7,10.00,15.16,8.09,10.93,12.48,183400,56
2024/04/23,8,10.00,14.89,8.99,8.99,12.83,164250,46
2024/04/23,9,10.00,15.22,9.40,9.40,12.44,199700,57
2024/04/23,10,10.01,14.89,9.84,9.84,12.07,154250,66
2024/04/23,11,11.53,15.40,10.15,11.26,12.83,224400,79
2024/04/23,12,11.29,15.23,10.86,11.07,12.99,231600,81
2024/04/23,13,10.49,14.87,9.36,10.59,12.01,292350,90
2024/04/23,14,12.05,15.31,9.36,11.05,12.72,260750,74
2024/04/23,15,10.93,15.23,9.12,9.12,12.22,331900,101
2024/04/23,16,11.93,15.40,8.97,9.56,11.88,442400,114
2024/04/23,17,10.70,14.98,10.20,10.60,12.26,386150,118
2024/04/23,18,12.21,16.35,11.25,12.49,13.16,438250,119
2024/04/23,19,11.70,14.11,10.29,11.86,12.99,580850,140
2024/04/23,20,10.68,15.67,10.00,12.77,12.76,687800,158
2024/04/23,21,9.50,15.80,9.40,15.80,11.86,443200,119
2024/04/23,22,8.48,15.44,8.48,14.19,12.61,420100,119
2024/04/23,23,9.19,15.44,8.00,13.35,12.55,417200,154
2024/04/23,24,11.68,14.68,6.06,14.68,11.09,378350,139
2024/04/23,25,7.43,11.93,6.83,11.93,10.36,895600,238
2024/04/23,26,7.66,11.72,5.91,10.49,10.43,1049250,232
2024/04/23,27,7.64,13.30,7.00,11.44,10.90,448200,161
2024/04/23,28,11.19,14.69,7.00,11.69,11.89,440700,123
2024/04/23,29,8.48,14.80,7.66,9.98,12.75,418750,172
2024/04/23,30,12.74,14.84,9.20,11.50,13.55,427200,156
2024/04/23,31,11.58,13.91,9.65,10.87,12.24,519600,196
2024/04/23,32,11.57,14.39,11.07,14.07,13.27,479100,206
2024/04/23,33,13.00,15.06,11.40,13.00,13.17,338900,154
2024/04/23,34,13.02,15.99,12.00,14.41,14.23,283950,152
2024/04/23,35,13.76,15.67,12.87,14.31,14.32,257050,147
2024/04/23,36,14.20,15.42,12.81,15.20,14.12,505300,223
2024/04/23,37,14.60,15.31,12.49,15.14,14.19,419550,210
2024/04/23,38,15.90,16.50,13.20,15.70,15.25,380950,199
2024/04/23,39,14.54,15.31,12.96,15.05,14.28,421800,203
2024/04/23,40,14.54,15.10,12.17,14.92,13.98,423350,194
2024/04/23,41,14.48,14.98,12.08,14.77,13.35,405700,190
2024/04/23,42,12.54,12.77,10.67,12.17,11.75,343200,152
2024/04/23,43,12.52,14.41,11.40,12.30,11.90,330850,147
2024/04/23,44,11.87,13.00,10.26,11.66,11.49,257400,118
2024/04/23,45,11.73,14.09,10.10,11.49,10.96,218000,108
2024/04/23,46,9.69,13.19,9.69,13.08,12.02,181550,106
2024/04/23,47,11.57,12.87,9.08,11.57,10.40,214950,95
2024/04/23,48,8.44,12.30,7.53,11.46,9.37,357300,134
2024/04/24,1,10.70,11.81,7.28,10.71,10.07,267850,92
2024/04/24,2,10.42,12.15,7.00,9.99,9.80,255050,88
2024/04/24,3,10.27,12.26,6.40,12.26,9.73,225850,57
2024/04/24,4,10.30,12.15,6.44,11.53,9.53,206600,49
2024/04/24,5,10.41,12.15,6.59,8.33,9.61,244100,62
2024/04/24,6,10.49,12.63,6.78,9.00,9.64,322000,76
2024/04/24,7,10.50,11.84,7.00,10.07,9.74,315550,86
2024/04/24,8,10.20,11.56,8.40,10.40,10.35,400800,99
2024/04/24,9,10.43,11.03,8.50,10.52,9.76,283600,81
2024/04/24,10,10.44,11.64,9.64,10.74,10.57,289450,85
2024/04/24,11,10.80,12.00,9.80,10.89,10.68,226650,80
2024/04/24,12,10.41,11.61,8.49,10.72,10.44,325750,104
2024/04/24,13,10.20,13.37,9.10,10.47,10.53,302450,82
2024/04/24,14,10.20,13.68,7.06,11.08,10.71,355050,116
2024/04/24,15,11.06,13.61,8.16,9.96,10.82,350500,117
2024/04/24,16,11.43,12.15,9.23,11.44,11.25,429850,141
2024/04/24,17,11.91,12.85,10.00,11.00,11.44,222850,97
2024/04/24,18,12.65,15.27,10.00,12.44,12.64,452650,163
2024/04/24,19,14.10,16.80,11.40,13.90,13.57,360300,135
2024/04/24,20,11.77,16.54,9.50,11.86,12.70,243850,91
2024/04/24,21,11.23,17.34,10.32,11.22,14.22,295800,110
2024/04/24,22,12.62,16.50,9.44,12.72,12.30,181150,85
2024/04/24,23,23.00,23.00,8.20,9.39,13.80,257900,103
2024/04/24,24,23.00,23.00,7.95,7.96,14.97,258150,108
2024/04/24,25,8.19,14.80,7.79,11.58,11.80,546500,170
2024/04/24,26,7.85,17.60,3.50,10.29,11.37,627850,179
2024/04/24,27,23.00,23.00,7.84,13.10,16.21,253700,92
2024/04/24,28,18.00,18.85,8.18,8.21,14.84,504000,183
2024/04/24,29,18.74,18.87,8.18,14.24,15.42,506900,182
2024/04/24,30,18.88,18.88,8.34,14.88,15.47,554200,205
2024/04/24,31,17.00,17.99,8.00,13.00,14.69,673250,244
2024/04/24,32,14.88,19.33,9.00,10.00,15.80,774150,260
2024/04/24,33,10.87,19.33,8.96,13.10,15.93,720400,242
2024/04/24,34,17.48,19.18,10.00,11.50,15.61,708000,278
2024/04/24,35,14.76,19.88,11.45,19.88,15.58,577300,249
2024/04/24,36,15.84,19.33,12.00,14.00,16.39,692150,271
2024/04/24,37,16.00,18.58,11.48,16.06,15.59,988850,334
2024/04/24,38,16.00,18.58,11.88,16.17,15.73,1190500,420
2024/04/24,39,15.83,18.58,11.40,13.51,15.14,1009550,325
2024/04/24,40,14.69,17.43,11.40,11.95,14.30,866000,308
2024/04/24,41,13.89,18.58,11.00,18.58,13.78,760750,240
2024/04/24,42,13.00,16.77,10.50,10.60,12.91,846300,250
2024/04/24,43,12.89,16.90,10.60,11.88,13.15,833000,258
2024/04/24,44,11.99,16.56,11.20,16.00,13.04,650900,198
2024/04/24,45,11.64,15.87,10.50,15.87,13.29,607100,200
2024/04/24,46,11.62,13.06,9.83,12.73,12.07,225300,119
2024/04/24,47,12.04,12.54,8.19,9.00,10.77,167150,97
2024/04/24,48,11.43,12.19,7.73,8.99,9.81,286550,112
2024/04/25,1,11.07,11.52,6.79,7.91,10.45,16950,25
2024/04/25,2,11.50,11.50,6.73,10.79,10.22,18750,33
2024/04/25,3,10.54,10.99,6.72,10.49,10.22,21600,31
2024/04/25,4,10.88,11.06,6.72,10.72,8.83,53950,31
2024/04/25,5,10.92,11.07,6.79,10.97,10.27,14950,24
2024/04/25,6,10.87,11.87,8.00,10.76,10.94,36250,36
2024/04/25,7,8.51,11.50,8.00,10.80,10.79,24950,30
2024/04/25,8,11.48,12.43,8.18,11.32,10.72,91050,48
2024/04/25,9,10.54,11.59,8.00,8.11,9.74,134900,68
2024/04/25,10,11.59,12.04,8.00,10.34,10.30,166300,81
2024/04/25,11,11.40,11.59,9.87,10.12,10.68,106000,58
2024/04/25,12,11.05,11.18,10.00,10.11,10.89,86550,51
2024/04/25,13,10.68,11.58,1.28,10.48,10.39,110450,52
2024/04/25,14,10.00,10.92,0.11,10.04,9.29,76200,38
2024/04/25,15,8.00,10.30,0.01,7.83,8.45,125750,56
2024/04/25,16,9.79,10.21,0.01,9.60,5.46,698950,205
2024/04/25,17,3.00,10.21,0.01,9.42,3.72,754500,185
2024/04/25,18,3.00,10.21,0.01,0.01,4.50,445550,129
2024/04/25,19,5.00,10.20,0.01,9.27,4.02,507650,150
2024/04/25,20,2.00,10.20,0.01,3.37,5.00,650400,152
2024/04/25,21,1.00,10.16,0.01,8.05,4.33,670100,176
2024/04/25,22,0.11,10.00,0.01,0.01,2.49,596650,162
2024/04/25,23,0.01,10.00,0.01,0.01,2.19,608000,161
2024/04/25,24,0.01,12.00,0.01,9.36,1.04,656350,150
2024/04/25,25,0.01,12.00,0.01,9.16,0.84,711750,163
2024/04/25,26,0.01,10.00,0.01,0.01,1.85,813100,169
2024/04/25,27,0.01,10.16,0.01,8.00,2.20,692750,180
2024/04/25,28,0.01,12.86,0.01,12.86,3.41,610250,174
2024/04/25,29,6.00,11.42,0.01,0.01,2.52,886700,197
2024/04/25,30,2.00,20.00,0.01,8.37,3.23,879550,216
2024/04/25,31,8.00,10.70,0.01,10.48,3.97,587500,163
2024/04/25,32,0.50,11.78,0.01,9.99,6.72,536500,164
2024/04/25,33,7.00,12.78,0.01,12.00,4.91,536100,182
2024/04/25,34,15.44,16.95,0.01,16.95,10.29,322400,177
2024/04/25,35,13.99,15.50,0.11,15.38,9.27,234950,123
2024/04/25,36,13.63,15.63,9.65,15.33,12.97,188550,139
2024/04/25,37,17.86,18.86,11.16,11.16,15.37,255450,120
2024/04/25,38,17.51,18.01,11.32,16.90,15.64,202300,127
2024/04/25,39,18.00,19.50,11.25,12.04,15.35,302500,125
2024/04/25,40,16.98,17.49,10.63,11.89,13.06,557650,143
2024/04/25,41,13.45,15.25,10.50,11.50,13.02,253750,116
2024/04/25,42,15.44,16.95,11.00,16.94,14.43,198100,111
2024/04/25,43,15.30,16.85,10.20,16.80,13.44,246050,96
2024/04/25,44,12.26,13.87,9.19,13.86,12.42,170650,114
2024/04/25,45,8.50,13.30,8.50,9.11,10.72,127150,106
2024/04/25,46,8.01,13.90,8.00,12.65,10.05,206350,113
2024/04/25,47,11.63,11.63,7.84,11.47,9.99,119650,94
2024/04/25,48,10.04,11.59,7.68,11.43,9.89,168150,88
2024/04/26,1,7.94,17.25,7.64,7.84,11.09,120300,74
2024/04/26,2,12.20,13.99,6.20,13.55,11.63,163250,37
2024/04/26,3,11.51,12.20,7.19,10.61,12.01,154550,35
2024/04/26,4,11.87,12.20,6.05,10.97,11.75,108350,31
2024/04/26,5,11.65,12.20,5.74,10.75,10.92,196250,43
2024/04/26,6,11.83,12.20,5.93,10.93,10.13,247450,53
2024/04/26,7,12.12,12.21,6.18,11.01,12.10,104250,39
2024/04/26,8,12.20,12.21,7.70,11.43,10.86,103350,37
2024/04/26,9,9.61,12.20,6.31,11.43,10.86,265050,91
2024/04/26,10,11.16,12.20,6.44,10.96,10.54,230000,80
2024/04/26,11,11.09,12.20,9.40,10.68,11.34,208100,82
2024/04/26,12,10.78,12.20,9.40,10.58,11.53,167300,62
2024/04/26,13,9.16,12.20,8.59,10.05,10.85,153750,53
2024/04/26,14,10.00,12.20,7.00,9.00,10.44,90950,41
2024/04/26,15,9.00,10.20,6.79,7.04,9.26,97450,36
2024/04/26,16,4.77,9.40,0.01,8.50,5.15,299550,83
2024/04/26,17,5.00,10.20,1.00,5.25,5.91,435400,165
2024/04/26,18,9.17,11.00,0.05,7.36,5.05,292150,112
2024/04/26,19,8.11,10.20,0.60,9.21,6.05,253000,84
2024/04/26,20,0.30,10.21,0.01,8.00,5.44,277550,110
2024/04/26,21,0.11,10.34,0.01,5.10,6.51,464550,150
2024/04/26,22,0.11,10.15,0.01,3.98,6.12,511050,167
2024/04/26,23,0.11,10.20,0.01,7.99,6.63,473900,151
2024/04/26,24,0.11,10.15,0.01,0.01,6.45,547750,185
2024/04/26,25,0.11,10.00,0.01,10.00,4.64,983700,265
2024/04/26,26,0.11,10.11,0.01,6.11,4.95,909100,235
2024/04/26,27,10.00,12.19,1.90,9.17,8.69,271450,97
2024/04/26,28,10.00,11.86,1.89,9.98,8.84,221150,108
2024/04/26,29,7.34,11.01,0.75,11.01,8.56,214150,100
2024/04/26,30,13.50,14.82,3.00,14.82,10.01,149850,102
2024/04/26,31,15.32,15.32,6.51,10.83,11.31,194150,105
2024/04/26,32,15.50,17.89,8.18,11.56,11.44,153950,77
2024/04/26,33,7.86,13.01,7.35,13.01,9.91,225000,105
2024/04/26,34,8.88,15.00,7.80,8.31,10.95,222650,117
2024/04/26,35,10.50,15.23,9.43,14.50,13.13,171050,103
2024/04/26,36,14.13,15.39,10.00,15.13,12.72,222650,93
2024/04/26,37,14.02,16.02,10.30,14.19,12.73,241850,90
2024/04/26,38,15.23,16.70,10.76,15.34,13.01,468700,162
2024/04/26,39,14.77,16.02,11.09,11.90,12.89,539200,151
2024/04/26,40,14.02,15.12,11.13,11.60,13.34,349800,122
2024/04/26,41,14.02,15.27,10.55,10.55,13.20,201800,115
2024/04/26,42,13.81,14.81,10.00,14.71,12.67,164450,93
2024/04/26,43,10.00,13.00,10.00,12.90,12.35,140700,78
2024/04/26,44,11.32,12.35,10.07,10.27,11.45,85200,68
2024/04/26,45,8.50,12.57,8.50,9.54,11.94,143200,71
2024/04/26,46,15.02,16.48,8.99,12.00,12.98,216800,92
2024/04/26,47,8.51,15.02,8.51,13.77,12.16,232200,102
2024/04/26,48,8.00,12.77,8.00,11.56,12.09,155150,82
2024/04/27,1,8.00,13.01,8.00,11.89,11.97,147600,49
2024/04/27,2,8.00,12.10,8.00,11.11,11.15,159300,44
2024/04/27,3,8.00,12.10,8.00,10.31,11.31,279300,62
2024/04/27,4,10.00,12.10,8.02,10.00,11.47,359900,63
2024/04/27,5,10.00,12.10,9.50,10.00,11.59,193500,56
2024/04/27,6,11.60,12.21,10.99,10.99,11.89,247950,70
2024/04/27,7,11.91,12.52,11.67,12.30,12.08,258100,47
2024/04/27,8,12.53,12.74,11.13,11.13,12.06,249550,67
2024/04/27,9,14.51,15.17,11.63,11.63,12.91,249950,101
2024/04/27,10,14.52,15.18,11.64,14.53,13.11,213650,98
2024/04/27,11,15.29,15.51,12.50,15.22,14.27,200500,106
2024/04/27,12,13.45,13.66,11.50,13.56,12.81,112950,64
2024/04/27,13,11.40,11.61,9.50,11.51,11.01,43500,38
2024/04/27,14,9.98,10.50,8.80,10.28,9.91,45700,40
2024/04/27,15,6.37,10.48,6.37,10.26,9.69,50650,33
2024/04/27,16,5.19,11.39,5.00,10.49,9.06,39550,43
2024/04/27,17,6.57,13.50,5.49,6.98,9.87,32450,44
2024/04/27,18,4.16,13.50,2.32,3.01,6.94,25750,40
2024/04/27,19,1.00,15.67,0.71,0.71,3.05,434550,98
2024/04/27,20,8.00,15.10,0.01,5.01,2.60,465350,149
2024/04/27,21,8.00,15.41,0.01,0.01,3.15,483500,174
2024/04/27,22,7.50,11.40,0.01,11.40,2.35,627450,196
2024/04/27,23,7.50,11.00,0.01,10.00,2.34,681500,190
2024/04/27,24,7.50,13.50,0.01,10.00,2.43,697950,210
2024/04/27,25,7.50,10.00,0.01,10.00,2.68,783000,215
2024/04/27,26,7.50,11.50,0.01,0.01,1.92,716300,214
2024/04/27,27,7.50,10.16,0.01,0.01,2.58,539800,196
2024/04/27,28,7.50,10.20,0.01,0.01,2.75,476200,195
2024/04/27,29,7.50,10.20,0.01,0.50,3.48,454000,197
2024/04/27,30,7.50,11.17,0.01,0.01,4.50,430950,146
2024/04/27,31,1.00,21.93,0.33,21.93,4.29,472400,153
2024/04/27,32,6.00,13.50,0.44,12.00,9.79,175300,118
2024/04/27,33,10.58,13.47,3.91,10.89,9.03,70700,125
2024/04/27,34,10.77,13.50,5.02,7.02,9.79,63350,123
2024/04/27,35,14.33,17.43,5.83,14.23,11.85,126450,154
2024/04/27,36,25.00,25.00,10.00,11.28,13.21,182300,146
2024/04/27,37,14.47,17.59,10.18,15.99,12.65,383550,216
2024/04/27,38,17.59,17.59,11.65,14.54,13.06,350800,217
2024/04/27,39,14.45,15.10,11.63,14.52,12.67,307200,158
2024/04/27,40,17.59,17.59,10.12,12.10,12.15,381400,145
2024/04/27,41,13.15,13.25,10.14,12.47,11.80,399750,144
2024/04/27,42,14.42,14.42,10.65,12.36,12.04,408350,127
2024/04/27,43,13.00,13.00,10.46,10.46,11.83,462550,132
2024/04/27,44,12.55,12.56,10.67,11.50,11.92,541800,148
2024/04/27,45,13.12,13.22,11.00,13.01,12.02,439950,140
2024/04/27,46,11.87,12.11,10.00,11.76,11.83,347500,121
2024/04/27,47,12.30,12.40,10.30,10.30,11.76,427050,132
2024/04/27,48,12.75,12.75,10.10,10.10,11.33,283150,105
2024/04/28,1,11.64,11.75,10.44,10.64,10.77,40900,24
2024/04/28,2,11.26,11.37,10.02,10.22,10.42,28950,22
2024/04/28,3,10.26,10.38,9.00,10.26,9.60,24550,22
2024/04/28,4,10.50,10.50,9.05,10.39,9.70,24300,24
2024/04/28,5,14.89,14.89,10.01,10.85,10.18,39600,24
2024/04/28,6,10.27,10.37,9.80,10.26,10.20,65500,32
2024/04/28,7,10.20,10.60,10.20,10.39,10.22,64900,33
2024/04/28,8,15.26,15.26,9.97,10.43,10.75,268850,53
2024/04/28,9,10.90,12.00,10.00,10.53,10.61,337100,53
2024/04/28,10,36.99,36.99,10.00,10.53,10.82,279600,61
2024/04/28,11,13.22,13.22,10.20,10.53,11.21,440650,85
2024/04/28,12,15.26,15.26,9.51,10.53,10.16,203700,71
2024/04/28,13,9.82,10.25,8.07,8.07,9.84,61050,34
2024/04/28,14,1.10,3.50,1.00,1.00,2.59,253700,88
2024/04/28,15,0.01,3.00,0.01,0.01,1.26,708600,219
2024/04/28,16,0.01,1.65,0.01,0.01,0.27,770300,223
2024/04/28,17,0.01,1.00,0.01,0.01,0.11,576350,175
2024/04/28,18,0.01,1.00,0.01,0.11,0.08,697850,155
2024/04/28,19,0.01,0.02,0.01,0.02,0.01,414050,97
2024/04/28,20,0.01,1.00,0.01,0.01,0.14,1002900,183
2024/04/28,21,0.01,1.00,0.01,0.01,0.15,643150,136
2024/04/28,22,0.01,1.00,0.01,0.01,0.14,624450,130
2024/04/28,23,0.01,1.00,0.01,0.01,0.13,666500,141
2024/04/28,24,0.01,1.00,0.01,0.11,0.12,767400,157
2024/04/28,25,0.01,1.00,0.01,0.01,0.12,806900,162
2024/04/28,26,0.01,1.00,0.01,0.01,0.12,884050,175
2024/04/28,27,0.01,1.00,0.01,0.11,0.09,1004200,204
2024/04/28,28,0.01,1.11,0.01,1.11,0.13,1142650,238
2024/04/28,29,0.01,1.97,0.01,1.11,0.44,1162050,273
2024/04/28,30,0.01,3.00,0.01,3.00,0.88,1187150,301
2024/04/28,31,0.01,5.00,0.01,4.59,1.52,896650,278
2024/04/28,32,0.01,12.20,0.01,10.58,3.63,373950,156
2024/04/28,33,0.01,12.07,0.01,9.97,3.23,322050,158
2024/04/28,34,14.50,14.50,0.01,11.00,5.54,752450,217
2024/04/28,35,10.20,11.90,6.89,10.17,10.14,349600,113
2024/04/28,36,10.48,10.68,7.89,8.08,10.14,341750,100
2024/04/28,37,10.88,10.97,10.10,10.91,10.33,345850,111
2024/04/28,38,14.50,14.50,10.19,12.74,10.79,514600,135
2024/04/28,39,14.50,14.50,9.97,10.83,10.45,423550,122
2024/04/28,40,11.28,11.37,9.87,10.83,10.29,418200,104
2024/04/28,41,11.47,11.70,9.97,10.83,10.38,390200,110
2024/04/28,42,14.50,14.50,10.16,11.60,10.40,379600,113
2024/04/28,43,14.50,14.50,10.20,10.83,10.35,518850,103
2024/04/28,44,10.42,10.54,10.20,10.40,10.25,342250,95
2024/04/28,45,10.46,10.54,10.10,10.32,10.25,407150,96
2024/04/28,46,13.89,13.89,9.89,10.79,10.28,303350,92
2024/04/28,47,13.53,13.53,9.80,10.43,10.26,298000,97
2024/04/28,48,10.32,10.78,9.00,10.22,10.21,327750,123
2024/04/29,1,10.97,11.16,10.12,11.10,10.99,61200,27
2024/04/29,2,10.79,11.10,10.02,11.10,10.98,42700,21
2024/04/29,3,10.08,11.10,9.70,9.78,10.89,64050,25
2024/04/29,4,10.34,11.10,9.86,11.10,10.91,43300,20
2024/04/29,5,10.54,11.10,9.92,10.23,10.85,223650,48
2024/04/29,6,10.54,11.10,10.12,10.12,10.87,168300,39
2024/04/29,7,10.56,11.10,10.34,10.65,10.75,135100,43
2024/04/29,8,10.61,11.11,10.40,10.40,10.83,182250,50
2024/04/29,9,10.72,11.92,10.52,10.81,11.03,181250,40
2024/04/29,10,29.45,29.45,10.47,10.47,11.13,230150,49
2024/04/29,11,11.65,11.85,10.40,10.50,11.39,215900,49
2024/04/29,12,10.35,11.10,8.82,10.24,10.08,255850,66
2024/04/29,13,10.10,11.00,8.84,9.89,10.09,185650,59
2024/04/29,14,9.50,11.11,9.30,10.75,10.16,233600,66
2024/04/29,15,8.02,10.20,7.02,8.03,8.60,178550,68
2024/04/29,16,2.50,10.83,1.90,7.55,5.51,361750,104
2024/04/29,17,1.50,7.78,1.50,7.78,5.30,95250,43
2024/04/29,18,10.20,10.20,0.90,7.58,4.51,223650,75
2024/04/29,19,1.50,10.20,0.90,7.77,6.28,328950,93
2024/04/29,20,1.50,10.20,0.89,5.02,3.95,347150,99
2024/04/29,21,6.98,10.20,0.01,8.39,5.43,476650,131
2024/04/29,22,0.01,7.50,0.01,0.01,3.78,402050,125
2024/04/29,23,0.01,9.93,0.01,0.01,3.82,397950,141
2024/04/29,24,0.01,10.69,0.01,0.11,4.40,480800,169
2024/04/29,25,0.01,10.20,0.01,0.01,5.50,328050,151
2024/04/29,26,7.50,10.20,0.01,7.43,6.13,285150,148
2024/04/29,27,0.50,10.20,0.01,7.44,6.40,297400,135
2024/04/29,28,8.67,10.20,0.84,0.90,7.60,139350,86
2024/04/29,29,10.00,10.20,8.00,9.04,9.03,95950,97
2024/04/29,30,7.06,10.27,7.06,9.79,9.88,155200,126
2024/04/29,31,10.03,11.03,9.58,10.03,10.21,329850,172
2024/04/29,32,10.34,11.34,9.53,10.14,10.39,329350,216
2024/04/29,33,10.34,11.34,7.18,10.23,10.11,373650,215
2024/04/29,34,11.69,12.47,10.00,10.70,10.54,238750,174
2024/04/29,35,12.04,12.86,10.03,10.78,10.69,133100,145
2024/04/29,36,13.38,13.38,10.20,10.59,10.65,137100,145
2024/04/29,37,12.38,13.01,10.20,12.04,11.28,187500,147
2024/04/29,38,12.82,13.20,10.20,12.90,11.11,464850,201
2024/04/29,39,13.53,15.69,10.26,12.03,11.70,161400,149
2024/04/29,40,11.80,12.86,10.26,11.89,11.05,164750,134
2024/04/29,41,11.30,12.86,10.25,11.39,11.27,85000,94
2024/04/29,42,11.72,12.86,10.20,11.51,11.48,81850,119
2024/04/29,43,11.72,12.86,10.20,12.85,10.62,290150,126
2024/04/29,44,9.50,12.86,9.50,12.85,10.77,93400,106
2024/04/29,45,10.84,10.95,10.20,10.74,10.54,207700,115
2024/04/29,46,10.95,11.10,9.69,10.84,10.36,488500,167
2024/04/29,47,11.04,11.33,10.20,10.64,10.44,409750,149
2024/04/29,48,10.37,10.57,9.66,10.37,10.27,527650,120
2024/04/30,1,11.23,13.23,10.23,11.13,11.66,179750,68
2024/04/30,2,10.44,11.17,9.34,10.57,10.95,134400,55
2024/04/30,3,10.27,11.72,9.17,10.28,10.75,146450,59
2024/04/30,4,10.26,11.72,9.19,10.20,10.76,172450,65
2024/04/30,5,10.47,10.89,10.20,10.37,10.49,183650,65
2024/04/30,6,10.71,11.86,10.11,10.51,10.98,273000,86
2024/04/30,7,10.83,12.01,9.98,10.31,10.85,266100,80
2024/04/30,8,11.01,12.28,10.41,11.11,11.23,302650,97
2024/04/30,9,16.91,16.91,10.24,12.00,11.27,260100,89
2024/04/30,10,30.67,30.67,9.95,12.47,11.19,252900,98
2024/04/30,11,12.20,13.67,10.43,10.43,12.45,259750,79
2024/04/30,12,12.00,13.42,10.00,10.00,12.20,308750,108
2024/04/30,13,10.71,12.29,9.96,10.20,10.87,255050,86
2024/04/30,14,10.56,12.56,9.81,10.46,10.69,206100,90
2024/04/30,15,10.19,13.56,9.19,11.40,10.73,167000,76
2024/04/30,16,10.00,13.92,9.00,9.89,10.76,176850,75
2024/04/30,17,8.25,13.17,7.18,10.25,11.57,151900,76
2024/04/30,18,8.55,16.00,7.58,8.55,13.33,164150,77
2024/04/30,19,8.01,15.56,6.57,12.21,13.63,220500,109
2024/04/30,20,7.90,14.51,7.73,9.24,11.37,225750,106
2024/04/30,21,7.78,13.00,6.50,11.90,11.24,217200,102
2024/04/30,22,10.20,13.92,7.53,11.33,11.52,269050,115
2024/04/30,23,10.20,13.99,6.15,13.06,11.31,319400,138
2024/04/30,24,7.48,13.66,6.89,11.98,11.13,330100,137
2024/04/30,25,10.20,13.99,3.01,11.20,10.15,524950,188
2024/04/30,26,1.00,13.88,0.49,11.00,9.19,687750,221
2024/04/30,27,9.90,12.32,6.99,9.95,11.04,459050,135
2024/04/30,28,10.56,14.56,7.43,11.96,11.38,379900,154
2024/04/30,29,10.20,14.96,7.40,12.42,12.33,358850,184
2024/04/30,30,11.23,18.90,7.94,12.33,12.60,317550,177
2024/04/30,31,12.20,15.38,6.83,11.37,11.73,228200,143
2024/04/30,32,8.75,16.93,7.25,13.89,13.08,254900,153
2024/04/30,33,12.20,15.62,7.04,12.34,14.01,354650,184
2024/04/30,34,19.95,19.95,9.77,15.57,17.10,402650,188
2024/04/30,35,18.38,18.38,11.71,15.38,13.51,402750,185
2024/04/30,36,14.99,15.90,11.99,15.79,14.56,536150,266
2024/04/30,37,15.28,16.18,11.88,15.18,14.29,635650,255
2024/04/30,38,15.38,16.28,12.20,15.27,14.39,609850,228
2024/04/30,39,15.04,15.94,12.20,14.04,14.39,542600,209
2024/04/30,40,14.00,16.00,12.20,13.95,13.79,494100,221
2024/04/30,41,12.90,15.00,12.20,13.50,13.35,365400,177
2024/04/30,42,13.71,17.00,12.20,13.71,13.71,388200,183
2024/04/30,43,13.06,16.40,11.99,13.29,13.24,397100,161
2024/04/30,44,11.87,13.00,11.76,11.99,12.24,401800,194
2024/04/30,45,11.65,13.00,11.65,12.04,12.10,538400,186
