受渡日,時刻コード,売り入札量(kWh),買い入札量(kWh),約定総量(kWh),システムプライス(円/kWh),エリアプライス北海道(円/kWh),エリアプライス東北(円/kWh),エリアプライス東京(円/kWh),エリアプライス中部(円/kWh),エリアプライス北陸(円/kWh),エリアプライス関西(円/kWh),エリアプライス中国(円/kWh),エリアプライス四国(円/kWh),エリアプライス九州(円/kWh),売りブロック入札総量(kWh),売りブロック約定総量(kWh),買いブロック入札総量(kWh),買いブロック約定総量(kWh)
2015/04/02,31,5974000,1800000,701000,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,3801500,0,,
2015/04/02,32,5618500,1801500,712000,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,3801500,0,,
2015/04/02,33,5108000,1730500,562000,11.73,11.73,11.73,11.73,11.73,11.73,11.73,11.73,11.73,11.73,2947000,0,,
2015/04/02,34,4921000,1795000,528500,11.73,11.73,11.73,11.73,11.73,11.73,11.73,11.73,11.73,11.73,2947500,0,,
2015/04/02,35,4415000,1635000,471000,12.05,12.05,12.05,12.05,12.05,12.05,12.05,12.05,12.05,12.05,2947500,0,,
2015/04/02,36,4371500,1707500,463000,11.59,11.59,11.59,11.59,11.59,11.59,11.59,11.59,11.59,11.59,2227500,0,,
2015/04/02,37,3590000,1672000,398000,13.17,13.17,13.17,13.17,13.17,13.17,13.17,13.17,13.17,13.17,2227500,0,,
2015/04/02,38,3646500,1776000,500500,13.53,13.53,13.53,13.53,13.53,13.53,13.53,13.53,13.53,13.53,1552000,0,,
2015/04/02,39,3857000,1719000,452000,12.39,12.39,12.39,12.39,12.39,12.39,12.39,12.39,12.39,12.39,1551000,0,,
2015/04/02,40,3816500,1613500,444000,11.71,11.71,11.71,11.71,11.71,11.71,11.71,11.71,11.71,11.71,1551000,0,,
2015/04/02,41,3956500,1526000,544500,11.42,11.42,11.42,11.42,11.42,11.42,11.42,11.42,11.42,11.42,1576000,0,,
2015/04/02,42,4071500,1477500,552000,11.33,11.33,11.33,11.33,11.33,11.33,11.33,11.33,11.33,11.33,1572000,0,,
2015/04/02,43,4251500,1421500,722500,11.10,11.10,11.10,11.10,11.10,11.10,11.10,11.10,11.10,11.10,1707000,0,,
2015/04/02,44,4291000,1421500,705000,10.94,10.94,10.94,10.94,10.94,10.94,10.94,10.94,10.94,10.94,1706500,0,,
2015/04/02,45,4018500,1433500,643000,10.93,10.93,10.93,10.93,10.93,10.93,10.93,10.93,10.93,10.93,1556500,0,,
2015/04/02,46,3837000,1421500,660500,10.91,10.91,10.91,10.91,10.91,10.91,10.91,10.91,10.91,10.91,1406500,0,,
2015/04/02,47,3722000,1371000,668000,10.14,10.14,10.14,10.14,10.14,10.14,10.14,10.14,10.14,10.14,1121500,0,,
2015/04/02,48,3385000,1359000,674500,10.14,10.14,10.14,10.14,10.14,10.14,10.14,10.14,10.14,10.14,846500,0,,
2015/04/03,1,2872500,1316500,659000,10.11,10.11,10.11,10.11,10.11,10.11,10.11,10.11,10.11,10.11,1474000,0,,
2015/04/03,2,4249000,1426500,659500,10.11,10.11,10.11,10.11,10.11,10.11,10.11,10.11,10.11,10.11,2314000,0,,
2015/04/03,3,4878500,1281500,627500,9.93,9.93,9.93,9.93,9.93,9.93,9.93,9.93,9.93,9.93,2724000,0,,
2015/04/03,4,5056000,1273500,629000,9.93,9.93,9.93,9.93,9.93,9.93,9.93,9.93,9.93,9.93,2724000,0,,
2015/04/03,5,5023500,1271000,596000,10.11,10.11,10.11,10.11,10.11,10.11,10.11,10.11,10.11,10.11,2620500,0,,
2015/04/03,6,5053500,1317500,601000,10.11,10.11,10.11,10.11,10.11,10.11,10.11,10.11,10.11,10.11,2620500,0,,
2015/04/03,7,5033500,1411000,603000,10.94,10.94,10.94,10.94,10.94,10.94,10.94,10.94,10.94,10.94,2620500,0,,
2015/04/03,8,5034000,1510000,637000,11.13,11.13,11.13,11.13,11.13,11.13,11.13,11.13,11.13,11.13,2620500,0,,
2015/04/03,9,5106500,1561500,697000,11.31,11.31,11.31,11.31,11.31,11.31,11.31,11.31,11.31,11.31,2620500,0,,
2015/04/03,10,5004500,1564500,700000,11.31,11.31,11.31,11.31,11.31,11.31,11.31,11.31,11.31,11.31,2520500,0,,
2015/04/03,11,5004000,1553000,652000,11.10,11.10,11.10,11.10,11.10,11.10,11.10,11.10,11.10,11.10,2520500,0,,
2015/04/03,12,4953000,1541500,650500,11.10,11.10,11.10,11.10,11.10,11.10,11.10,11.10,11.10,11.10,2520500,0,,
2015/04/03,13,4119500,1570000,628000,11.10,11.10,11.10,11.10,11.10,11.10,11.10,11.10,11.10,11.10,2520500,0,,
2015/04/03,14,3965000,1533500,620000,11.07,11.07,11.07,11.07,11.07,11.07,11.07,11.07,11.07,11.07,2520500,0,,
2015/04/03,15,3871500,1482000,638500,10.91,10.91,10.91,10.91,10.91,10.91,10.91,10.91,10.91,10.91,2192000,0,,
2015/04/03,16,3214500,1502500,643000,10.91,10.91,10.91,10.91,10.91,10.91,10.91,10.91,10.91,10.91,1522000,0,,
2015/04/03,17,3118500,1470000,503000,11.39,11.39,11.39,11.39,11.39,11.39,11.39,11.39,11.39,11.39,1364500,0,,
2015/04/03,18,3564000,1642500,484000,11.71,11.71,11.71,11.71,11.71,11.71,11.71,11.71,11.71,11.71,1365000,0,,
2015/04/03,19,2796000,1852500,439500,14.34,14.34,14.34,14.34,14.34,14.34,14.34,14.34,14.34,14.34,1201000,0,,
2015/04/03,20,2741500,1893500,408000,14.50,14.50,14.50,14.50,14.50,14.50,14.50,14.50,14.50,14.50,1206500,0,,
2015/04/03,21,3031000,2021000,513500,14.87,14.87,14.87,14.87,14.87,14.87,14.87,14.87,14.87,14.87,1210500,4000,,
2015/04/03,22,3020500,2016500,504000,14.87,14.87,14.87,14.87,14.87,14.87,14.87,14.87,14.87,14.87,1210500,4000,,
2015/04/03,23,3248500,2127500,559000,14.87,14.87,14.87,14.87,14.87,14.87,14.87,14.87,14.87,14.87,2060500,4000,,
2015/04/03,24,3356000,1874500,499000,14.24,14.24,14.24,14.24,14.24,14.24,14.24,14.24,14.24,14.24,2060500,4000,,
2015/04/03,25,4623500,1800000,681000,12.02,12.02,12.02,12.02,12.02,12.02,12.02,12.02,12.02,12.02,2242500,4000,,
2015/04/03,26,4624000,1668500,608500,11.74,11.74,11.74,11.74,11.74,11.74,11.74,11.74,11.74,11.74,2242500,4000,,
2015/04/03,27,3759000,2041500,552500,14.34,14.34,14.34,14.34,14.34,14.34,14.34,14.34,14.34,14.34,2243500,4000,,
2015/04/03,28,3719000,2113000,553000,14.34,14.34,14.34,14.34,14.34,14.34,14.34,14.34,14.34,14.34,2248000,4000,,
2015/04/03,29,3724000,2144000,570500,14.34,14.34,14.34,14.34,14.34,14.34,14.34,14.34,14.34,14.34,2223000,4000,,
2015/04/03,30,3749000,2141500,591000,14.50,14.50,14.50,14.50,14.50,14.50,14.50,14.50,14.50,14.50,2223000,4000,,
2015/04/03,31,3758500,2117500,529000,14.43,14.43,14.43,14.43,14.43,14.43,14.43,14.43,14.43,14.43,2223000,4000,,
2015/04/03,32,3766500,2098500,567000,14.81,14.81,14.81,14.81,14.81,14.81,14.81,14.81,14.81,14.81,2223000,4000,,
2015/04/03,33,3401000,2007500,527000,16.34,16.34,16.34,16.34,16.34,16.34,16.34,16.34,16.34,16.34,2218500,4000,,
2015/04/03,34,3333000,1938500,507000,15.57,15.57,15.57,15.57,15.57,15.57,15.57,15.57,15.57,15.57,2218500,4000,,
2015/04/03,35,2962000,1867000,414000,14.34,14.34,14.34,14.34,14.34,14.34,14.34,14.34,14.34,14.34,1393500,4000,,
2015/04/03,36,3101500,1874000,471500,14.61,14.61,14.61,14.61,14.61,14.61,14.61,14.61,14.61,14.61,1394000,4000,,
2015/04/03,37,2645500,1800500,448000,14.34,14.34,14.34,14.34,14.34,14.34,14.34,14.34,14.34,14.34,1394000,4000,,
2015/04/03,38,2680500,1770000,485500,14.34,14.34,14.34,14.34,14.34,14.34,14.34,14.34,14.34,14.34,1394000,4000,,
2015/04/03,39,3275500,1732500,533500,14.23,14.23,14.23,14.23,14.23,14.23,14.23,14.23,14.23,14.23,1394000,4000,,
2015/04/03,40,3248500,1692000,601000,14.23,14.23,14.23,14.23,14.23,14.23,14.23,14.23,14.23,14.23,1393500,4000,,
2015/04/03,41,3824000,1561000,578000,11.59,11.59,11.59,11.59,11.59,11.59,11.59,11.59,11.59,11.59,1392500,4000,,
2015/04/03,42,3886500,1542500,612000,11.59,11.59,11.59,11.59,11.59,11.59,11.59,11.59,11.59,11.59,1388500,0,,
2015/04/03,43,4224000,1465000,657500,11.32,11.32,11.32,11.32,11.32,11.32,11.32,11.32,11.32,11.32,1668500,0,,
2015/04/03,44,3700500,1388000,639000,11.10,11.10,11.10,11.10,11.10,11.10,11.10,11.10,11.10,11.10,1838000,0,,
2015/04/03,45,3649000,1414500,563500,11.10,11.10,11.10,11.10,11.10,11.10,11.10,11.10,11.10,11.10,1117500,0,,
2015/04/03,46,3523500,1398000,598500,11.10,11.10,11.10,11.10,11.10,11.10,11.10,11.10,11.10,11.10,967500,0,,
2015/04/03,47,3350500,1393500,678500,10.41,10.41,10.41,10.41,10.41,10.41,10.41,10.41,10.41,10.41,817500,0,,
2015/04/03,48,3127000,1331500,667500,10.41,10.41,10.41,10.41,10.41,10.41,10.41,10.41,10.41,10.41,547500,0,,
2015/04/04,1,2421000,1652500,647500,10.14,10.14,10.14,10.14,10.14,10.14,10.14,10.14,10.14,10.14,1327500,0,,
2015/04/04,2,3504000,1637000,563500,10.14,10.14,10.14,10.14,10.14,10.14,10.14,10.14,10.14,10.14,2087500,0,,
2015/04/04,3,3984500,1473500,531500,10.06,10.06,10.06,10.06,10.06,10.06,10.06,10.06,10.06,10.06,2147500,0,,
2015/04/04,4,3761000,1517500,562000,10.12,10.12,10.12,10.12,10.12,10.12,10.12,10.12,10.12,10.12,2147500,0,,
2015/04/04,5,4126000,1687500,612000,11.10,11.10,11.10,11.10,11.10,11.10,11.10,11.10,11.10,11.10,1949000,0,,
2015/04/04,6,4130000,1584500,616500,11.42,11.42,11.42,11.42,11.42,11.42,11.42,11.42,11.42,11.42,1949000,0,,
2015/04/04,7,4090500,1530000,559000,11.90,11.90,11.90,11.90,11.90,11.90,11.90,11.90,11.90,11.90,1949000,0,,
2015/04/04,8,4091500,1553500,537500,11.42,11.42,11.42,11.42,11.42,11.42,11.42,11.42,11.42,11.42,1949000,0,,
2015/04/04,9,4181000,1554000,562500,11.07,11.07,11.07,11.07,11.07,11.07,11.07,11.07,11.07,11.07,1964000,0,,
2015/04/04,10,4079000,1556000,559500,10.25,10.25,10.25,10.25,10.25,10.25,10.25,10.25,10.25,10.25,1864000,0,,
2015/04/04,11,4122000,1567000,555500,10.66,10.66,10.66,10.66,10.66,10.66,10.66,10.66,10.66,10.66,2217500,0,,
2015/04/04,12,4326000,1551000,638500,10.66,10.66,10.66,10.66,10.66,10.66,10.66,10.66,10.66,10.66,2217500,0,,
2015/04/04,13,4493000,1615500,701000,10.66,10.66,10.66,10.66,10.66,10.66,10.66,10.66,10.66,10.66,2492000,0,,
2015/04/04,14,4862000,1706000,690500,10.66,10.66,10.66,10.66,10.66,10.66,10.66,10.66,10.66,10.66,2712000,0,,
2015/04/04,15,4490500,1700000,751500,10.66,10.66,10.66,10.66,10.66,10.66,10.66,10.66,10.66,10.66,2889000,0,,
2015/04/04,16,3381000,1603500,722000,11.06,11.06,11.06,11.06,11.06,11.06,11.06,11.06,11.06,11.06,2269000,0,,
2015/04/04,17,3647000,1906000,718000,11.07,11.07,11.07,11.07,11.07,11.07,11.07,11.07,11.07,11.07,2024500,0,,
2015/04/04,18,4400500,1999500,808500,11.33,11.33,11.33,11.33,11.07,11.07,11.07,11.07,11.07,11.07,2530000,0,,
2015/04/04,19,4374500,1677500,692000,11.32,12.13,12.13,12.13,10.98,10.98,10.98,10.98,10.98,10.98,2366000,0,,
2015/04/04,20,4274000,1799000,684000,11.42,12.24,12.24,12.24,11.13,11.13,11.13,11.13,11.13,11.13,2367000,0,,
2015/04/04,21,4509000,1738500,667000,11.42,12.13,12.13,12.13,11.06,11.06,11.06,11.06,11.06,11.06,2267000,0,,
2015/04/04,22,4500000,1742500,669000,11.43,12.13,12.13,12.13,11.08,11.08,11.08,11.08,11.08,11.08,2267000,0,,
2015/04/04,23,4453500,1739500,681000,11.42,11.49,11.49,11.49,11.08,11.08,11.08,11.08,11.08,11.08,2267000,0,,
2015/04/04,24,4417000,1652500,691500,11.38,12.24,12.24,12.24,11.06,11.06,11.06,11.06,11.06,11.06,2367000,0,,
2015/04/04,25,4909500,1557000,767000,11.07,11.21,11.21,11.21,10.91,10.91,10.91,10.91,10.91,10.91,2553500,0,,
2015/04/04,26,4915000,1632000,802000,11.16,11.59,11.59,11.59,10.91,10.91,10.91,10.91,10.91,10.91,2553500,0,,
2015/04/04,27,4676000,1689000,732000,11.13,11.59,11.59,11.59,11.09,11.09,11.09,11.09,11.09,11.09,2554500,0,,
2015/04/04,28,4711500,1797000,736000,11.19,11.19,11.19,11.19,11.19,11.19,11.19,11.19,11.19,11.19,2454500,0,,
2015/04/04,29,4876000,1879500,787000,11.12,11.12,11.12,11.12,11.12,11.12,11.12,11.12,11.12,11.12,2454500,0,,
2015/04/04,30,4855000,1880000,788000,11.12,11.12,11.12,11.12,11.12,11.12,11.12,11.12,11.12,11.12,2454500,0,,
2015/04/04,31,5022000,1915000,820000,11.37,11.37,11.37,11.37,11.37,11.37,11.37,11.37,11.37,11.37,2454500,0,,
2015/04/04,32,4997000,1912500,808500,11.37,11.37,11.37,11.37,11.37,11.37,11.37,11.37,11.37,11.37,2454500,0,,
2015/04/04,33,4947000,1923000,797500,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,2454500,0,,
2015/04/04,34,4945500,1879500,786000,11.15,11.15,11.15,11.15,11.15,11.15,11.15,11.15,11.15,11.15,2454500,0,,
2015/04/04,35,4405500,1931000,709000,12.19,14.13,14.13,14.13,12.12,12.12,12.12,12.12,12.12,12.12,2454500,0,,
2015/04/04,36,4364000,1902000,693000,12.12,12.67,12.67,12.67,11.58,11.58,11.58,11.58,11.58,11.58,2455000,0,,
2015/04/04,37,3628000,1940500,701500,12.44,14.13,14.13,14.13,12.12,12.12,12.12,12.12,12.12,12.12,1843000,0,,
2015/04/04,38,3601000,1933500,693000,12.44,14.01,14.01,14.01,12.15,12.15,12.15,12.15,12.15,12.15,1843000,0,,
2015/04/04,39,3726500,1925500,713500,13.13,13.71,13.71,13.71,13.13,13.13,13.13,13.13,13.13,13.13,1870000,0,,
2015/04/04,40,3767000,1875000,726500,12.18,12.54,12.54,12.54,12.12,12.12,12.12,12.12,12.12,12.12,1869500,0,,
2015/04/04,41,3932500,1785000,646500,12.00,12.00,12.00,12.00,11.63,11.63,11.63,11.63,11.63,11.63,1868500,0,,
2015/04/04,42,3922500,1731500,682000,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,1868000,0,,
2015/04/04,43,4255000,1712000,717000,11.40,11.40,11.40,11.40,11.40,11.40,11.40,11.40,11.40,11.40,1854000,0,,
2015/04/04,44,3628500,1785500,725000,11.32,11.32,11.32,11.32,11.32,11.32,11.32,11.32,11.32,11.32,1954000,0,,
2015/04/04,45,3577000,1657500,637000,11.06,11.06,11.06,11.06,11.06,11.06,11.06,11.06,11.06,11.06,1958000,0,,
2015/04/04,46,3437500,1501000,529000,10.91,10.91,10.91,10.91,10.91,10.91,10.91,10.91,10.91,10.91,1768000,0,,
2015/04/04,47,3664000,1555000,508000,10.43,10.43,10.43,10.43,10.43,10.43,10.43,10.43,10.43,10.43,1548000,0,,
2015/04/04,48,2636000,1598000,513000,10.43,10.43,10.43,10.43,10.43,10.43,10.43,10.43,10.43,10.43,1228000,0,,
2015/04/05,1,3186000,1215000,470000,10.49,10.49,10.49,10.49,10.49,10.49,10.49,10.49,10.49,10.49,2216000,0,,
2015/04/05,2,4600000,1327000,457500,10.49,10.49,10.49,10.49,10.49,10.49,10.49,10.49,10.49,10.49,2896500,0,,
2015/04/05,3,5098500,1319500,450500,10.49,10.49,10.49,10.49,10.49,10.49,10.49,10.49,10.49,10.49,3116500,0,,
2015/04/05,4,5282500,1313500,445000,10.49,10.49,10.49,10.49,10.49,10.49,10.49,10.49,10.49,10.49,3616500,0,,
2015/04/05,5,5855000,1408500,539000,10.66,10.66,10.66,10.66,10.66,10.66,10.66,10.66,10.66,10.66,3911500,0,,
2015/04/05,6,6056000,1557500,687500,10.66,10.66,10.66,10.66,10.66,10.66,10.66,10.66,10.66,10.66,3911500,0,,
