年月日,時刻コード,始値(円/kWh),高値(円/kWh),安値(円/kWh),終値(円/kWh),平均(円/kWh),約定量合計(kWh),約定件数
2017/07/13,16,11.20,11.20,7.75,7.75,8.46,71600,67
2017/07/13,17,10.15,12.70,8.37,10.12,9.54,281750,111
2017/07/13,18,11.65,15.00,7.10,10.57,11.04,438400,112
2017/07/13,19,26.00,26.00,11.45,13.12,19.04,101000,44
2017/07/13,20,26.50,30.00,10.68,25.00,19.16,120750,52
2017/07/13,21,26.50,30.00,10.01,24.90,11.79,122300,53
2017/07/13,22,26.50,30.00,11.24,14.00,14.93,58400,55
2017/07/13,23,26.50,30.00,11.24,23.59,19.80,133400,57
2017/07/13,24,26.00,30.00,11.05,17.45,19.64,93800,55
2017/07/13,25,26.00,27.10,11.15,11.31,21.93,146000,86
2017/07/13,26,26.00,30.00,10.99,11.65,16.02,72300,57
2017/07/13,27,29.10,30.00,14.00,23.59,20.24,475400,146
2017/07/13,28,31.50,31.50,15.61,27.00,21.84,715150,403
2017/07/13,29,30.10,31.50,15.15,20.45,22.15,508150,152
2017/07/13,30,30.10,31.50,16.59,16.59,22.32,559450,356
2017/07/13,31,30.10,31.50,14.00,23.04,22.34,577000,153
2017/07/13,32,30.10,31.50,20.00,27.05,25.05,586200,154
2017/07/13,33,31.50,31.50,22.60,31.00,24.78,399100,115
2017/07/13,34,28.00,31.50,22.60,24.89,25.23,445750,128
2017/07/13,35,29.10,31.00,22.56,24.23,25.20,461000,144
2017/07/13,36,26.00,28.00,21.00,26.11,22.49,389200,122
2017/07/13,37,26.50,27.00,20.26,21.19,21.23,180450,75
2017/07/13,38,26.00,28.50,19.79,28.50,20.31,175150,72
2017/07/13,39,26.00,27.10,14.66,27.00,16.63,289550,99
2017/07/13,40,16.22,23.59,12.23,13.52,15.59,181950,101
2017/07/13,41,13.29,15.90,11.15,12.15,12.46,142250,101
2017/07/13,42,11.65,15.40,10.87,11.54,12.41,74500,74
2017/07/13,43,10.64,12.09,8.98,8.98,10.82,52750,87
2017/07/13,44,9.54,11.80,8.92,8.92,9.93,24350,63
2017/07/13,45,9.75,11.90,7.90,10.27,9.42,49950,52
2017/07/13,46,10.00,11.32,9.00,10.35,9.75,107200,79
2017/07/13,47,8.86,11.10,8.00,9.97,9.00,124650,92
2017/07/13,48,8.87,10.21,7.00,7.66,8.73,86250,89
2017/07/14,1,10.30,10.30,7.40,8.10,8.41,38450,55
2017/07/14,2,10.20,10.20,6.41,9.49,7.30,70350,51
2017/07/14,3,10.10,10.10,4.60,9.49,8.17,29400,43
2017/07/14,4,10.00,10.00,4.60,7.81,7.30,50050,46
2017/07/14,5,10.00,10.00,4.60,9.49,7.22,57450,45
2017/07/14,6,7.47,9.90,5.00,6.86,7.26,71200,49
2017/07/14,7,7.31,10.00,5.00,7.09,6.79,65700,43
2017/07/14,8,7.36,10.00,5.00,6.76,7.01,77350,48
2017/07/14,9,10.00,10.00,5.00,7.08,7.08,80850,47
2017/07/14,10,7.42,10.00,5.00,7.06,6.87,69700,52
2017/07/14,11,7.49,10.00,5.00,6.88,6.77,74900,52
2017/07/14,12,7.66,10.00,5.00,7.03,6.83,79350,51
2017/07/14,13,7.70,10.00,5.10,7.13,6.80,86750,48
2017/07/14,14,8.09,10.10,6.00,7.71,7.46,41900,49
2017/07/14,15,6.72,10.26,5.67,8.35,8.06,36900,58
2017/07/14,16,9.13,10.30,6.60,7.95,7.31,90000,61
2017/07/14,17,9.91,12.40,7.39,9.95,9.17,93250,80
2017/07/14,18,10.85,12.70,8.72,11.01,10.30,54950,69
2017/07/14,19,11.92,14.60,10.00,10.16,11.05,242600,90
2017/07/14,20,15.00,15.00,9.79,12.30,12.04,134700,72
2017/07/14,21,25.10,30.00,9.29,15.72,11.80,167750,49
2017/07/14,22,25.10,30.00,10.00,16.13,12.86,212900,85
2017/07/14,23,30.10,32.00,10.00,11.66,14.14,203250,87
2017/07/14,24,30.11,32.00,12.00,12.22,13.46,223950,68
2017/07/14,25,18.00,22.00,9.71,10.23,13.98,243900,108
2017/07/14,26,18.00,27.00,9.97,10.01,12.98,162450,103
2017/07/14,27,25.00,37.00,14.89,34.89,19.83,334750,109
2017/07/14,28,33.22,37.00,18.00,34.89,21.45,364550,94
2017/07/14,29,30.72,42.00,16.99,39.89,20.32,146400,61
2017/07/14,30,32.22,42.00,18.00,22.47,20.41,176400,65
2017/07/14,31,33.22,41.00,19.88,27.00,22.13,283550,77
2017/07/14,32,30.10,42.00,23.00,27.00,25.18,220200,68
2017/07/14,33,30.10,40.60,23.01,28.00,28.56,349850,113
2017/07/14,34,30.10,37.00,24.01,25.12,27.92,263450,75
2017/07/14,35,33.22,37.00,20.55,25.00,25.74,216450,69
2017/07/14,36,30.11,32.00,19.85,20.00,22.90,134550,73
2017/07/14,37,30.10,32.00,19.80,19.80,24.63,478150,158
2017/07/14,38,29.10,31.00,19.90,20.06,24.42,519800,162
2017/07/14,39,25.11,27.00,16.40,16.76,21.35,655250,211
2017/07/14,40,24.50,27.00,14.11,15.02,19.13,428000,147
2017/07/14,41,11.43,13.50,10.10,10.39,10.54,67100,46
2017/07/14,42,10.93,13.00,9.10,10.31,10.49,14200,49
2017/07/14,43,10.18,12.60,7.10,8.80,9.18,106800,102
2017/07/14,44,10.70,12.60,8.70,10.28,9.28,136450,111
2017/07/14,45,10.92,13.40,9.30,10.33,11.26,88100,93
2017/07/14,46,10.57,13.30,8.10,8.89,11.43,138600,84
2017/07/14,47,10.14,13.00,6.70,7.66,10.75,204700,92
2017/07/14,48,9.50,13.00,6.88,7.11,10.71,195000,92
2017/07/15,1,8.54,12.80,4.60,10.82,9.47,32750,46
2017/07/15,2,6.40,11.95,6.40,7.14,9.18,26200,41
2017/07/15,3,7.54,11.95,6.30,9.49,9.37,24850,38
2017/07/15,4,7.10,9.49,4.60,9.49,8.54,29050,47
2017/07/15,5,5.30,9.90,5.30,7.14,8.27,30150,40
2017/07/15,6,4.80,9.80,4.80,8.85,7.96,39000,35
2017/07/15,7,6.76,9.80,4.80,9.49,8.34,44200,43
2017/07/15,8,6.81,9.80,4.80,9.49,8.35,43350,37
2017/07/15,9,6.81,9.80,4.80,7.79,8.27,44350,42
2017/07/15,10,6.86,11.95,4.80,8.13,8.42,42950,45
2017/07/15,11,6.92,9.80,4.80,6.46,7.46,41150,44
2017/07/15,12,7.07,9.80,4.80,8.05,7.11,66900,41
2017/07/15,13,7.10,11.95,4.80,8.06,8.05,38350,42
2017/07/15,14,7.45,10.00,4.80,6.10,7.02,37500,49
2017/07/15,15,7.86,9.70,4.80,6.42,7.48,25100,39
2017/07/15,16,4.80,9.76,3.64,7.07,7.57,20050,43
2017/07/15,17,9.00,9.43,5.80,7.41,7.08,61250,53
2017/07/15,18,9.00,9.76,6.70,9.10,7.56,33950,49
2017/07/15,19,9.00,10.74,5.98,7.64,7.91,22550,45
2017/07/15,20,6.90,11.01,6.15,7.37,8.02,17500,65
2017/07/15,21,11.76,12.90,7.05,8.00,8.62,14350,43
2017/07/15,22,8.75,12.90,7.14,8.00,8.20,30450,48
2017/07/15,23,11.92,13.10,7.10,9.45,8.32,30650,52
2017/07/15,24,11.49,13.10,7.14,8.81,8.33,30450,47
2017/07/15,25,7.46,12.60,6.80,8.00,8.23,21400,54
2017/07/15,26,7.84,12.60,7.24,8.00,7.88,46100,63
2017/07/15,27,11.46,12.60,7.56,9.60,8.55,81900,66
2017/07/15,28,11.49,12.60,7.56,9.00,8.46,82200,66
2017/07/15,29,11.49,15.00,9.00,10.00,10.01,33000,51
2017/07/15,30,13.00,17.00,8.97,13.15,10.05,32050,44
2017/07/15,31,13.48,15.63,9.00,9.00,10.79,30250,58
2017/07/15,32,13.76,16.00,9.86,16.00,10.98,30250,43
2017/07/15,33,11.59,14.32,10.80,12.00,11.86,29500,110
2017/07/15,34,12.32,13.17,10.50,10.70,11.70,152650,73
2017/07/15,35,10.76,12.44,10.26,10.26,11.49,39800,60
2017/07/15,36,10.60,12.43,6.10,6.10,11.75,28300,51
2017/07/15,37,10.73,12.44,10.61,11.80,11.78,23400,52
2017/07/15,38,10.61,12.44,10.61,10.90,11.80,25650,46
2017/07/15,39,10.64,12.44,10.53,10.53,11.59,31650,64
2017/07/15,40,11.51,12.43,10.50,10.50,11.64,33050,64
2017/07/15,41,10.01,11.46,9.66,10.87,10.56,14750,52
2017/07/15,42,10.43,12.40,9.10,9.41,10.57,6800,38
2017/07/15,43,10.25,10.35,6.90,7.15,9.53,13850,38
2017/07/15,44,10.35,10.35,6.90,10.00,9.35,13400,39
2017/07/15,45,10.25,12.20,6.70,8.80,8.71,63800,53
2017/07/15,46,10.25,12.20,6.60,8.73,8.82,84250,55
2017/07/15,47,9.93,12.00,6.60,8.46,8.52,38450,42
2017/07/15,48,6.56,12.20,6.50,9.00,8.70,96600,56
2017/07/16,1,8.60,10.24,6.76,8.29,8.19,8200,27
2017/07/16,2,7.90,10.24,4.60,6.61,7.01,21250,32
2017/07/16,3,7.70,8.28,4.60,7.80,7.39,51950,39
2017/07/16,4,7.40,8.02,4.60,7.31,7.18,49900,41
2017/07/16,5,7.60,9.94,4.60,6.40,7.35,32400,38
2017/07/16,6,7.60,9.97,4.60,6.35,7.36,35800,39
2017/07/16,7,9.44,9.94,4.60,6.37,7.35,36700,38
2017/07/16,8,9.44,9.94,6.38,6.38,7.42,35300,30
2017/07/16,9,7.70,9.94,6.43,7.00,7.38,45000,40
2017/07/16,10,7.40,9.94,4.60,7.00,7.21,43250,39
2017/07/16,11,7.40,10.22,4.60,6.38,7.35,35150,40
2017/07/16,12,6.78,9.44,4.60,6.37,7.33,32800,37
2017/07/16,13,6.78,8.88,4.60,6.33,7.18,27000,37
2017/07/16,14,7.70,8.39,4.60,6.40,7.21,22400,36
2017/07/16,15,7.40,10.11,2.48,6.31,7.20,21100,31
2017/07/16,16,7.80,9.76,4.60,6.40,7.34,16350,33
2017/07/16,17,6.46,11.83,5.40,8.29,8.07,9750,32
2017/07/16,18,6.59,12.29,5.90,8.80,8.37,14450,33
2017/07/16,19,8.60,9.76,6.10,8.10,7.81,9350,32
2017/07/16,20,8.60,12.65,6.20,12.65,8.56,11850,42
2017/07/16,21,8.60,11.23,6.90,8.01,8.43,10150,34
2017/07/16,22,8.60,13.91,6.90,8.07,10.48,18500,40
2017/07/16,23,8.77,14.18,5.38,5.38,9.51,23100,40
2017/07/16,24,8.77,14.21,5.38,5.38,9.25,22700,41
2017/07/16,25,8.60,12.30,5.38,5.38,8.44,27800,55
2017/07/16,26,8.60,12.30,5.38,5.38,8.54,27800,61
2017/07/16,27,8.77,14.48,5.38,5.38,8.56,35450,51
2017/07/16,28,8.74,12.30,5.38,8.49,8.09,48300,53
2017/07/16,29,11.34,15.52,5.90,7.37,8.98,49600,61
2017/07/16,30,11.73,15.64,8.25,9.61,10.24,41500,58
2017/07/16,31,8.74,15.07,5.59,7.91,9.76,68100,83
2017/07/16,32,10.17,15.28,5.38,5.38,8.82,85950,100
2017/07/16,33,11.31,16.65,8.06,10.39,11.11,58400,67
2017/07/16,34,11.36,16.27,7.67,10.37,11.65,49400,67
2017/07/16,35,11.36,15.75,7.56,9.95,10.87,63850,96
2017/07/16,36,13.05,16.33,7.95,7.96,10.49,82600,117
2017/07/16,37,11.20,12.60,7.42,9.21,9.62,98200,81
2017/07/16,38,11.50,12.97,6.45,6.45,11.16,49150,69
2017/07/16,39,11.40,12.89,9.00,9.00,11.32,49050,74
2017/07/16,40,11.59,12.89,9.43,9.43,11.36,48050,68
2017/07/16,41,11.91,16.37,8.97,10.02,11.14,68500,70
2017/07/16,42,9.70,15.67,7.02,7.02,9.59,81450,72
2017/07/16,43,9.20,16.27,7.84,7.84,10.47,32050,48
2017/07/16,44,10.10,15.01,7.17,7.17,9.39,128100,76
2017/07/16,45,6.79,13.93,6.70,7.24,8.69,58150,55
2017/07/16,46,9.00,13.75,7.03,7.59,10.13,20650,40
2017/07/16,47,6.98,13.62,6.88,7.90,8.30,54450,62
2017/07/16,48,8.40,13.68,7.04,8.33,9.21,42200,38
2017/07/17,1,8.38,10.42,5.80,8.06,7.94,51200,56
2017/07/17,2,7.35,9.44,6.07,6.07,6.64,54500,48
2017/07/17,3,6.77,9.28,5.70,7.83,6.68,44150,47
2017/07/17,4,6.21,9.03,5.74,7.58,6.45,43900,48
2017/07/17,5,7.27,9.94,5.72,7.37,6.64,45150,48
2017/07/17,6,6.91,9.94,5.76,7.22,6.60,46400,51
2017/07/17,7,8.46,9.94,6.04,7.50,7.16,35000,35
2017/07/17,8,8.46,9.94,6.09,7.52,7.24,33450,33
2017/07/17,9,6.09,9.94,6.09,7.37,7.21,32850,32
2017/07/17,10,8.46,9.94,5.97,6.58,7.16,35350,40
2017/07/17,11,8.46,9.94,5.38,6.65,7.14,35200,39
2017/07/17,12,8.46,8.91,5.44,6.62,6.70,46050,43
2017/07/17,13,8.46,8.46,5.38,6.57,6.34,39350,47
2017/07/17,14,8.46,12.77,5.52,12.77,6.29,36800,48
2017/07/17,15,8.46,12.62,5.52,12.62,7.02,25050,34
2017/07/17,16,8.46,9.76,4.60,8.00,7.42,26200,44
2017/07/17,17,6.26,13.86,5.45,5.45,8.15,17650,49
2017/07/17,18,10.35,14.41,5.80,5.80,8.71,17000,47
2017/07/17,19,6.78,14.47,6.23,14.47,8.50,20350,48
2017/07/17,20,6.77,14.13,5.80,5.80,8.85,26950,54
2017/07/17,21,6.76,14.02,5.38,5.38,8.83,21050,45
2017/07/17,22,6.77,14.05,5.38,8.41,8.67,22850,54
2017/07/17,23,6.77,13.10,5.38,5.38,6.83,61550,60
2017/07/17,24,6.77,13.10,5.38,7.13,7.62,41500,64
2017/07/17,25,11.34,13.40,5.63,7.98,9.10,130000,123
2017/07/17,26,7.16,14.20,5.61,7.98,9.08,141950,88
2017/07/17,27,7.28,15.20,5.54,7.98,8.43,114750,88
2017/07/17,28,8.95,15.20,5.59,8.05,8.66,168050,94
2017/07/17,29,12.00,16.70,6.90,9.91,10.62,346250,103
2017/07/17,30,12.08,17.10,6.85,10.03,11.42,337450,141
2017/07/17,31,12.08,17.40,6.93,10.10,11.92,267000,494
2017/07/17,32,12.08,18.50,8.20,13.93,12.71,195450,82
2017/07/17,33,12.32,14.40,6.67,14.00,10.09,280250,129
2017/07/17,34,10.39,14.40,8.60,9.42,10.80,175800,120
2017/07/17,35,12.42,14.40,7.73,7.73,10.88,149100,146
2017/07/17,36,12.32,14.00,7.92,9.05,11.26,152750,116
2017/07/17,37,12.32,14.00,8.06,9.43,12.08,192350,94
2017/07/17,38,12.32,14.00,8.06,9.43,12.15,198800,102
2017/07/17,39,12.15,14.32,9.37,9.43,13.11,407250,118
2017/07/17,40,12.08,14.37,7.65,7.65,12.99,396900,114
2017/07/17,41,12.20,14.32,8.06,13.01,12.85,356900,160
2017/07/17,42,12.08,13.70,7.74,12.32,12.10,217400,95
2017/07/17,43,12.57,13.91,8.06,8.98,11.76,225250,97
2017/07/17,44,12.08,13.28,8.06,10.00,9.89,165550,96
2017/07/17,45,10.09,12.52,8.87,9.00,9.35,80750,43
2017/07/17,46,10.91,12.46,4.60,8.06,9.00,22900,38
2017/07/17,47,10.15,11.70,4.60,7.06,8.17,87750,78
2017/07/17,48,9.25,12.30,4.60,9.09,9.01,34050,41
2017/07/18,1,9.60,10.71,4.60,9.35,8.45,8300,27
2017/07/18,2,8.31,11.00,4.60,9.49,8.97,24250,37
2017/07/18,3,9.50,11.00,4.60,7.38,9.06,24950,37
2017/07/18,4,9.49,9.49,4.60,6.92,6.93,95050,60
2017/07/18,5,7.76,9.49,6.84,6.84,9.12,23450,33
2017/07/18,6,7.18,9.94,6.58,6.58,8.55,30150,32
2017/07/18,7,7.21,9.94,6.60,6.60,8.49,30550,40
2017/07/18,8,7.10,9.94,6.70,6.70,8.58,30150,32
2017/07/18,9,7.10,9.94,6.63,6.63,8.59,30500,35
2017/07/18,10,6.92,9.94,6.59,6.59,7.22,29800,29
2017/07/18,11,6.43,9.94,5.38,5.38,7.05,31750,34
2017/07/18,12,6.58,9.94,5.38,5.38,7.00,27050,36
2017/07/18,13,6.62,9.20,5.38,5.38,6.78,18400,32
2017/07/18,14,6.59,10.10,5.38,5.38,7.04,15050,40
2017/07/18,15,6.62,10.10,6.08,8.64,7.07,22550,38
2017/07/18,16,10.78,11.20,4.60,11.20,8.09,27400,55
2017/07/18,17,8.88,11.00,7.32,8.06,8.42,35000,59
2017/07/18,18,12.08,12.08,10.04,12.00,11.69,34650,54
2017/07/18,19,12.01,17.30,9.05,13.72,13.22,93050,46
2017/07/18,20,21.50,21.50,11.75,16.86,15.30,254000,74
2017/07/18,21,13.11,27.00,12.00,19.80,19.60,321100,140
2017/07/18,22,15.00,28.20,12.07,20.72,20.34,396500,121
2017/07/18,23,13.21,34.49,8.06,28.50,18.10,283500,88
2017/07/18,24,15.00,35.67,12.50,30.07,23.18,396850,126
2017/07/18,25,12.08,36.34,8.91,14.00,16.25,295050,67
2017/07/18,26,12.08,36.38,8.06,17.13,18.48,342550,94
2017/07/18,27,18.88,36.06,14.93,25.00,21.46,536800,192
2017/07/18,28,20.00,32.20,15.17,19.89,20.48,518800,170
2017/07/18,29,20.00,30.30,11.01,15.00,18.53,748250,218
2017/07/18,30,20.01,32.00,14.91,19.89,19.90,909200,203
2017/07/18,31,24.00,30.00,15.00,15.00,21.47,824700,216
2017/07/18,32,25.00,30.00,18.00,18.00,24.33,813300,218
2017/07/18,33,25.00,39.30,23.00,23.00,25.07,666700,177
2017/07/18,34,25.00,30.00,20.00,25.00,24.84,795200,192
2017/07/18,35,24.27,30.00,17.50,22.85,22.01,715600,271
2017/07/18,36,19.83,30.00,11.00,19.43,19.71,814800,221
2017/07/18,37,19.41,24.54,14.03,14.80,16.02,380400,124
2017/07/18,38,19.90,20.90,14.53,14.53,15.99,401050,127
2017/07/18,39,17.00,17.58,13.35,13.35,14.62,415050,109
2017/07/18,40,17.00,17.00,7.85,7.85,14.02,515950,133
2017/07/18,41,12.08,12.44,7.02,7.02,11.63,262900,83
2017/07/18,42,11.56,11.57,7.02,7.02,9.87,128200,87
2017/07/18,43,9.09,12.50,7.02,7.65,8.76,67250,83
2017/07/18,44,8.82,12.00,6.68,8.55,8.61,103050,70
2017/07/18,45,7.84,12.20,6.76,7.16,7.65,162300,100
2017/07/18,46,7.70,11.10,6.97,7.81,7.68,80300,66
2017/07/18,47,7.99,12.20,7.29,7.52,7.95,56250,55
2017/07/18,48,8.71,12.00,6.97,7.28,8.48,25950,54
2017/07/19,1,9.84,11.34,4.60,10.00,9.09,13750,39
2017/07/19,2,7.90,11.03,4.60,9.40,9.02,7600,33
2017/07/19,3,6.98,9.94,4.60,8.06,8.25,25250,41
2017/07/19,4,7.90,8.35,6.00,7.59,7.78,34750,49
2017/07/19,5,7.86,10.30,6.10,8.06,8.11,36850,46
2017/07/19,6,8.04,9.55,6.20,7.33,8.13,33950,50
2017/07/19,7,7.79,8.77,6.20,7.40,8.06,39700,49
2017/07/19,8,7.70,9.44,6.10,7.40,8.07,40250,50
2017/07/19,9,7.56,9.55,6.10,7.26,7.69,66500,50
2017/07/19,10,7.59,10.30,6.20,7.29,8.05,43000,53
2017/07/19,11,7.52,10.30,6.10,7.88,8.03,30000,56
2017/07/19,12,7.59,9.55,6.20,7.65,7.89,17000,45
2017/07/19,13,5.93,8.26,4.60,7.97,7.40,27400,51
2017/07/19,14,5.90,10.71,4.60,8.26,7.03,19400,46
2017/07/19,15,6.61,10.91,4.60,8.04,7.09,19250,41
2017/07/19,16,7.60,10.21,6.81,8.87,8.09,32200,58
2017/07/19,17,9.79,12.20,8.10,8.10,9.06,41750,61
2017/07/19,18,10.40,13.15,8.99,10.44,11.45,53250,61
2017/07/19,19,11.90,26.00,10.28,10.87,17.60,558050,157
2017/07/19,20,13.00,26.50,12.98,18.81,21.07,402650,125
2017/07/19,21,16.90,30.50,16.90,24.33,23.99,162850,61
2017/07/19,22,19.80,30.50,19.00,25.10,22.74,246600,70
2017/07/19,23,19.80,42.50,19.80,27.60,27.88,114250,58
2017/07/19,24,18.70,46.31,18.30,26.23,24.52,165300,58
2017/07/19,25,25.82,39.05,8.61,25.00,21.95,221000,81
2017/07/19,26,25.82,40.50,10.16,27.94,19.79,156400,75
2017/07/19,27,14.47,46.31,13.76,13.76,23.00,414550,154
2017/07/19,28,16.00,46.31,12.50,25.59,24.87,526800,188
2017/07/19,29,25.82,46.31,13.00,19.94,25.71,603300,127
2017/07/19,30,25.82,46.31,17.22,17.22,25.21,618400,138
2017/07/19,31,25.82,46.31,17.66,17.66,25.85,600400,142
2017/07/19,32,25.82,46.31,13.00,13.00,26.20,627400,153
2017/07/19,33,25.82,46.31,13.00,13.00,26.30,717900,172
2017/07/19,34,25.00,46.31,12.80,12.80,26.31,692850,194
2017/07/19,35,19.90,46.31,10.87,25.50,24.26,618800,174
2017/07/19,36,19.70,40.50,12.00,13.00,21.40,703400,209
2017/07/19,37,16.00,30.50,11.61,12.80,19.88,624600,300
2017/07/19,38,16.80,28.01,11.75,12.23,18.95,667900,289
2017/07/19,39,14.90,28.00,11.84,12.45,18.20,588150,545
2017/07/19,40,14.90,25.00,10.69,12.80,15.86,585550,178
2017/07/19,41,11.90,18.03,10.64,12.80,13.14,172550,94
2017/07/19,42,11.90,18.03,8.00,10.59,12.45,122550,85
2017/07/19,43,8.40,13.69,8.00,8.00,9.19,84750,101
2017/07/19,44,7.80,13.65,7.80,9.56,8.92,53750,85
2017/07/19,45,7.07,13.81,7.00,8.98,8.09,123300,82
2017/07/19,46,9.63,10.10,7.13,8.72,8.99,101800,83
2017/07/19,47,9.88,11.00,7.13,9.05,9.85,88700,90
2017/07/19,48,8.94,12.30,4.60,8.64,9.34,12250,44
2017/07/20,1,7.98,9.81,4.60,8.72,8.49,23450,44
2017/07/20,2,7.08,8.06,4.60,8.06,7.09,43950,63
2017/07/20,3,7.05,7.78,4.60,7.05,7.24,64750,71
2017/07/20,4,6.70,7.77,4.60,7.62,7.24,101850,87
2017/07/20,5,6.60,8.35,4.60,7.22,7.07,157000,81
2017/07/20,6,6.49,7.56,4.60,6.87,7.03,180700,96
2017/07/20,7,6.32,7.55,4.60,7.55,7.09,140300,88
2017/07/20,8,6.38,7.45,4.60,7.38,7.01,138500,98
2017/07/20,9,6.63,9.94,4.60,7.55,7.10,148800,83
2017/07/20,10,6.33,8.06,5.97,7.55,6.96,118400,78
2017/07/20,11,6.31,7.80,6.10,7.80,6.67,111450,83
2017/07/20,12,6.49,8.06,4.60,7.80,6.81,100450,82
2017/07/20,13,6.62,8.06,4.60,7.62,6.77,118300,96
2017/07/20,14,7.05,11.01,4.60,6.63,7.77,25800,56
2017/07/20,15,7.14,12.00,6.20,7.24,6.48,95200,80
2017/07/20,16,7.99,12.00,6.88,8.51,7.09,149700,108
2017/07/20,17,9.86,10.29,7.53,9.71,8.86,95900,88
2017/07/20,18,10.80,12.18,8.09,9.22,10.37,418150,113
2017/07/20,19,12.80,13.00,9.02,11.01,10.14,276050,130
2017/07/20,20,12.80,14.00,9.02,10.02,11.29,483150,218
2017/07/20,21,15.50,15.50,6.10,15.00,12.22,688600,136
2017/07/20,22,16.50,16.50,6.10,13.59,12.28,674500,152
2017/07/20,23,19.40,20.00,6.10,20.00,15.68,662300,142
2017/07/20,24,19.28,23.06,13.32,18.47,17.06,651650,143
2017/07/20,25,13.20,13.20,6.68,12.98,11.08,514100,134
2017/07/20,26,13.20,13.28,6.39,13.28,11.22,550200,139
2017/07/20,27,20.42,20.42,12.80,20.10,18.43,503150,155
2017/07/20,28,21.67,24.00,10.94,17.00,17.84,769350,158
2017/07/20,29,25.22,25.22,11.00,13.00,19.55,1057650,215
2017/07/20,30,25.22,25.22,10.92,17.45,20.16,1029650,218
2017/07/20,31,26.25,26.25,10.92,18.76,21.71,1131400,206
2017/07/20,32,29.62,29.62,11.43,24.62,25.43,1106000,217
2017/07/20,33,31.22,35.00,23.92,23.92,28.08,1218650,200
2017/07/20,34,29.26,29.26,22.01,28.15,26.87,1258800,236
2017/07/20,35,26.22,26.22,9.55,13.58,22.01,900750,249
2017/07/20,36,21.22,22.09,9.55,20.00,18.92,1073800,245
2017/07/20,37,19.90,20.90,10.98,20.00,16.76,799750,229
2017/07/20,38,16.00,17.00,11.84,16.31,15.04,654700,209
2017/07/20,39,14.97,15.97,10.30,15.47,13.65,468750,157
2017/07/20,40,12.50,13.50,8.88,13.45,11.69,341550,162
2017/07/20,41,12.20,13.45,7.71,7.71,12.09,310600,106
2017/07/20,42,12.08,13.45,8.48,11.43,10.66,186850,123
2017/07/20,43,10.42,11.42,10.00,10.91,10.45,48650,79
2017/07/20,44,10.25,11.25,8.04,10.24,9.41,82400,97
2017/07/20,45,11.80,11.80,8.04,10.13,9.47,118250,183
2017/07/20,46,11.60,12.05,8.04,10.20,9.20,131850,96
2017/07/20,47,11.40,11.40,7.00,9.68,8.23,48250,57
2017/07/20,48,8.94,30.00,4.60,8.07,10.15,37050,68
2017/07/21,1,9.60,12.00,4.60,8.50,8.01,59900,44
2017/07/21,2,7.88,10.98,4.60,9.48,7.59,40550,41
2017/07/21,3,7.06,9.00,4.60,7.78,7.38,67650,75
2017/07/21,4,8.80,10.44,4.60,7.33,7.36,30700,41
2017/07/21,5,6.78,10.88,4.60,7.08,7.44,37850,46
2017/07/21,6,6.86,10.82,4.60,7.43,7.51,68950,55
2017/07/21,7,6.88,10.86,6.48,6.99,7.47,47450,45
2017/07/21,8,6.93,10.86,6.60,7.83,7.47,42600,41
2017/07/21,9,6.88,10.86,6.48,6.99,7.50,44600,41
2017/07/21,10,6.89,10.86,6.49,9.12,7.54,38100,97
2017/07/21,11,6.86,10.81,4.60,6.94,7.45,40150,46
2017/07/21,12,6.78,10.89,4.60,7.18,7.43,34600,48
2017/07/21,13,6.86,8.70,4.60,7.32,7.32,16500,48
2017/07/21,14,7.61,8.50,4.60,8.28,7.43,26800,56
2017/07/21,15,7.78,9.00,4.60,5.39,6.80,65900,80
2017/07/21,16,8.40,9.97,6.76,8.75,7.36,87500,77
2017/07/21,17,11.85,11.85,7.24,10.53,8.40,106550,111
2017/07/21,18,11.88,12.19,9.75,12.19,10.78,138400,87
2017/07/21,19,12.03,12.24,9.37,10.91,11.16,266200,83
2017/07/21,20,12.20,12.42,9.13,11.13,11.54,540700,97
2017/07/21,21,15.07,16.12,9.02,15.11,12.86,716650,131
2017/07/21,22,12.22,17.12,8.60,17.12,11.71,707650,129
2017/07/21,23,18.27,22.10,12.50,22.02,16.76,617950,151
2017/07/21,24,21.12,22.10,12.50,22.02,16.62,381350,133
2017/07/21,25,10.92,25.00,9.70,10.96,11.41,93700,97
2017/07/21,26,11.66,25.00,7.26,10.81,11.11,128300,109
2017/07/21,27,23.22,24.12,10.92,10.92,18.84,834200,173
2017/07/21,28,25.22,26.02,10.50,10.92,17.98,865150,279
2017/07/21,29,26.22,27.20,11.54,19.00,19.87,672850,227
2017/07/21,30,26.22,27.20,17.22,27.12,21.06,609150,152
2017/07/21,31,25.90,27.00,16.93,25.00,20.41,556850,173
2017/07/21,32,26.22,26.79,20.00,21.24,23.26,570600,145
2017/07/21,33,25.00,25.72,12.32,22.41,19.79,389700,285
2017/07/21,34,25.00,25.72,12.30,18.28,18.45,334700,186
2017/07/21,35,12.48,25.00,12.37,17.00,13.77,289700,90
2017/07/21,36,12.32,25.00,12.20,17.00,13.69,412550,286
2017/07/21,37,12.32,25.00,11.37,13.45,13.01,309750,129
2017/07/21,38,12.20,25.00,10.16,13.45,13.33,299050,151
2017/07/21,39,12.08,25.00,10.74,13.45,13.14,326100,122
2017/07/21,40,11.58,25.00,10.30,12.00,14.04,202050,119
