年月日,時刻コード,始値(円/kWh),高値(円/kWh),安値(円/kWh),終値(円/kWh),平均(円/kWh),約定量合計(kWh),約定件数
2023/04/01,35,8.18,14.04,7.07,9.43,9.66,167100,130
2023/04/01,36,14.79,14.79,11.89,12.65,13.46,167750,76
2023/04/01,37,14.59,14.59,11.89,14.06,13.27,126900,58
2023/04/01,38,14.82,14.82,11.89,12.25,13.38,164650,71
2023/04/01,39,14.72,14.72,11.89,14.61,13.30,162600,74
2023/04/01,40,14.31,14.31,11.58,14.20,12.80,189700,70
2023/04/01,41,14.24,14.24,11.89,12.00,12.71,196850,57
2023/04/01,42,14.00,14.15,11.89,12.00,12.66,262800,74
2023/04/01,43,13.13,13.23,11.88,12.06,12.45,210650,83
2023/04/01,44,12.00,14.22,11.00,12.00,11.70,191300,74
2023/04/01,45,14.38,14.38,9.96,10.66,13.45,86850,54
2023/04/01,46,14.22,14.22,9.30,10.32,12.58,37150,60
2023/04/01,47,14.21,14.31,9.30,10.27,12.77,42300,61
2023/04/01,48,11.00,14.23,10.00,10.90,11.94,189000,122
2023/04/02,1,10.50,13.50,10.00,13.50,10.64,46350,46
2023/04/02,2,10.80,10.91,9.70,9.70,10.10,101050,31
2023/04/02,3,10.82,10.82,9.30,9.44,10.21,106600,36
2023/04/02,4,10.80,10.82,9.60,9.60,10.41,185950,41
2023/04/02,5,10.70,11.00,9.57,9.57,10.39,194550,43
2023/04/02,6,10.90,10.93,9.72,9.72,10.48,190550,34
2023/04/02,7,10.70,11.89,9.63,9.63,10.23,164750,45
2023/04/02,8,10.70,11.90,9.63,10.75,10.30,123150,33
2023/04/02,9,10.90,10.92,9.70,9.70,10.40,123300,32
2023/04/02,10,10.90,11.17,9.55,10.71,10.57,166900,43
2023/04/02,11,13.74,13.74,9.51,12.40,11.18,127250,35
2023/04/02,12,13.81,13.81,9.83,10.84,10.54,128950,40
2023/04/02,13,13.73,13.73,9.30,9.50,11.56,88800,47
2023/04/02,14,8.82,10.00,8.20,8.93,8.81,107600,62
2023/04/02,15,1.00,6.00,0.01,6.00,3.18,482450,148
2023/04/02,16,0.01,6.10,0.01,5.01,1.89,656500,212
2023/04/02,17,0.01,5.00,0.01,0.01,1.82,717900,191
2023/04/02,18,0.01,1.50,0.01,0.01,0.50,722050,171
2023/04/02,19,0.01,1.00,0.01,0.01,0.19,733450,157
2023/04/02,20,0.01,0.50,0.01,0.01,0.08,544600,121
2023/04/02,21,0.01,0.51,0.01,0.01,0.08,450900,108
2023/04/02,22,0.01,0.50,0.01,0.01,0.03,246250,92
2023/04/02,23,0.01,0.11,0.01,0.01,0.01,238350,80
2023/04/02,24,0.01,0.11,0.01,0.01,0.01,238250,86
2023/04/02,25,0.01,0.50,0.01,0.01,0.06,557300,115
2023/04/02,26,0.01,0.11,0.01,0.01,0.02,447600,114
2023/04/02,27,0.01,0.50,0.01,0.01,0.03,372700,115
2023/04/02,28,0.01,0.50,0.01,0.01,0.06,672650,150
2023/04/02,29,0.01,0.50,0.01,0.01,0.06,536150,137
2023/04/02,30,0.01,0.50,0.01,0.01,0.09,652600,135
2023/04/02,31,0.01,3.00,0.01,0.30,0.88,781950,214
2023/04/02,32,0.01,5.50,0.01,0.01,1.58,712300,184
2023/04/02,33,0.01,10.00,0.01,0.11,2.43,626400,235
2023/04/02,34,0.01,10.01,0.01,5.01,2.45,419050,209
2023/04/02,35,14.23,14.23,0.01,13.89,4.96,235450,139
2023/04/02,36,14.24,14.24,6.00,14.13,11.64,72950,65
2023/04/02,37,14.24,14.24,9.30,11.83,11.48,88600,75
2023/04/02,38,14.24,14.24,9.30,13.20,11.80,143650,99
2023/04/02,39,14.22,14.22,9.30,14.22,11.07,134000,92
2023/04/02,40,14.22,14.22,9.30,14.22,11.25,114750,91
2023/04/02,41,14.00,14.00,9.30,14.00,11.03,131500,97
2023/04/02,42,14.23,14.23,9.29,14.23,10.81,115500,91
2023/04/02,43,14.22,14.22,9.30,9.65,10.75,126600,106
2023/04/02,44,14.22,14.22,9.29,9.50,10.36,155100,101
2023/04/02,45,13.71,14.21,9.30,10.21,10.75,116350,103
2023/04/02,46,11.00,12.00,7.80,11.10,9.99,145450,126
2023/04/02,47,11.00,13.60,7.80,10.50,10.37,249700,131
2023/04/02,48,9.19,11.00,4.19,9.30,9.49,322200,141
2023/04/03,1,15.00,15.00,9.50,10.88,12.33,45050,56
2023/04/03,2,15.00,15.00,9.43,11.10,12.58,44750,45
2023/04/03,3,11.53,15.00,9.43,11.00,12.44,43550,46
2023/04/03,4,10.96,15.00,10.37,10.70,12.41,42850,51
2023/04/03,5,15.00,15.00,9.43,9.43,11.24,50650,63
2023/04/03,6,10.87,15.00,9.43,9.43,12.01,43400,59
2023/04/03,7,15.00,15.00,9.43,10.11,11.32,52300,74
2023/04/03,8,15.00,15.00,9.43,9.43,11.88,46200,63
2023/04/03,9,10.83,15.00,10.70,10.70,12.21,45550,58
2023/04/03,10,15.00,15.00,10.70,10.70,12.33,48600,65
2023/04/03,11,11.17,15.00,11.00,11.00,12.56,41700,47
2023/04/03,12,11.54,15.00,11.10,11.10,13.09,47200,46
2023/04/03,13,11.22,15.00,11.00,11.00,12.98,52400,58
2023/04/03,14,14.00,14.00,9.65,10.26,10.88,74900,67
2023/04/03,15,14.00,14.00,6.00,6.41,9.70,110050,72
2023/04/03,16,9.84,11.00,0.01,4.10,8.13,261150,106
2023/04/03,17,1.50,11.46,1.00,11.00,7.95,389600,117
2023/04/03,18,0.11,11.15,0.01,6.01,6.80,515150,158
2023/04/03,19,0.01,11.00,0.01,11.00,5.60,530900,167
2023/04/03,20,0.71,11.00,0.01,6.82,8.27,783650,151
2023/04/03,21,0.52,11.29,0.01,5.00,7.06,567400,163
2023/04/03,22,0.01,11.00,0.01,7.05,5.95,611000,199
2023/04/03,23,0.01,10.01,0.01,1.10,4.22,823400,239
2023/04/03,24,0.01,9.41,0.01,0.01,2.84,744950,240
2023/04/03,25,0.01,4.30,0.01,0.90,1.09,537750,201
2023/04/03,26,0.01,3.01,0.01,0.01,1.09,575750,200
2023/04/03,27,1.00,8.00,0.01,0.01,2.72,697450,264
2023/04/03,28,0.01,11.00,0.01,0.01,4.81,801650,272
2023/04/03,29,0.01,11.01,0.01,0.01,6.35,767050,273
2023/04/03,30,0.52,11.01,0.01,1.45,7.66,733750,230
2023/04/03,31,3.00,12.28,0.01,10.01,9.21,408550,202
2023/04/03,32,3.00,15.00,0.01,7.66,10.58,207450,153
2023/04/03,33,2.12,15.00,1.00,9.00,7.09,434500,208
2023/04/03,34,12.60,15.00,7.87,8.92,11.04,190400,151
2023/04/03,35,14.50,14.50,9.30,12.75,12.66,122900,147
2023/04/03,36,14.60,14.66,9.43,10.98,13.81,176750,124
2023/04/03,37,14.90,15.00,9.43,13.40,14.00,178650,121
2023/04/03,38,15.00,15.20,6.83,13.71,14.23,203850,145
2023/04/03,39,14.90,14.99,10.40,14.88,14.50,136800,117
2023/04/03,40,14.70,14.72,12.37,13.37,14.45,159950,103
2023/04/03,41,14.60,14.90,12.17,14.54,14.37,139250,95
2023/04/03,42,14.38,15.00,11.98,14.27,14.18,180050,105
2023/04/03,43,14.24,15.67,12.03,13.88,14.12,208300,106
2023/04/03,44,14.24,14.55,9.43,14.13,13.99,257750,125
2023/04/03,45,14.23,14.75,9.53,13.60,13.76,162050,102
2023/04/03,46,14.22,14.22,9.73,13.23,13.17,91950,96
2023/04/03,47,14.22,14.22,10.71,10.71,13.09,67150,101
2023/04/03,48,13.72,16.01,9.42,10.38,12.65,172600,122
2023/04/04,1,14.22,14.32,10.33,10.33,13.30,27850,37
2023/04/04,2,13.99,14.00,10.07,13.19,12.72,23400,29
2023/04/04,3,13.93,14.03,8.50,13.12,13.40,37200,34
2023/04/04,4,11.18,11.28,8.50,10.07,10.88,16300,31
2023/04/04,5,11.39,11.49,10.07,10.07,11.06,18350,35
2023/04/04,6,11.47,12.80,10.48,11.48,11.80,33100,42
2023/04/04,7,11.32,12.80,10.84,11.86,11.95,39750,45
2023/04/04,8,11.10,12.67,11.10,11.85,11.92,64650,47
2023/04/04,9,11.74,12.67,11.74,12.67,11.85,56800,40
2023/04/04,10,12.96,14.32,12.01,12.67,13.38,164650,75
2023/04/04,11,14.38,14.58,11.85,12.65,13.75,143300,70
2023/04/04,12,12.92,14.68,12.91,13.02,13.94,127000,44
2023/04/04,13,14.14,14.34,11.85,12.29,13.55,145800,60
2023/04/04,14,10.72,10.82,9.30,10.24,10.41,76800,53
2023/04/04,15,10.16,10.25,8.98,9.54,10.01,118450,71
2023/04/04,16,5.40,8.92,5.39,8.92,6.63,174900,99
2023/04/04,17,1.33,10.00,1.13,10.00,3.40,324350,156
2023/04/04,18,1.00,9.94,0.01,9.94,3.15,358350,164
2023/04/04,19,2.90,6.79,0.01,6.79,3.26,498100,181
2023/04/04,20,0.01,8.91,0.01,4.91,2.38,388850,155
2023/04/04,21,0.01,5.92,0.01,4.90,2.43,436400,142
2023/04/04,22,0.01,5.01,0.01,4.91,1.92,696500,233
2023/04/04,23,0.01,5.00,0.01,3.91,2.08,751650,245
2023/04/04,24,0.01,5.00,0.01,0.01,1.85,813050,254
2023/04/04,25,0.01,5.00,0.01,5.00,1.15,724550,227
2023/04/04,26,0.01,5.00,0.01,5.00,1.21,807800,240
2023/04/04,27,0.01,10.00,0.01,10.00,2.42,836300,284
2023/04/04,28,0.01,10.01,0.01,0.01,2.78,707650,212
2023/04/04,29,0.01,10.01,0.01,10.01,4.87,621900,216
2023/04/04,30,5.00,10.50,2.00,10.01,7.72,324650,182
2023/04/04,31,3.00,10.01,3.00,6.10,7.59,400700,213
2023/04/04,32,9.88,12.11,8.46,9.88,10.12,360300,168
2023/04/04,33,8.82,13.72,7.82,11.00,9.28,246200,175
2023/04/04,34,8.96,11.46,8.29,11.46,9.77,148400,150
2023/04/04,35,12.76,12.76,9.52,12.13,11.72,54450,79
2023/04/04,36,12.76,14.10,10.72,11.32,12.69,123600,133
2023/04/04,37,12.76,13.87,11.09,12.86,12.71,190800,138
2023/04/04,38,12.76,15.16,12.16,15.16,13.07,220850,139
2023/04/04,39,12.76,14.97,11.09,12.76,12.84,222600,137
2023/04/04,40,12.76,13.55,10.84,13.27,12.56,195400,131
2023/04/04,41,12.76,14.10,10.84,12.76,12.93,202550,130
2023/04/04,42,12.76,13.87,10.82,13.87,12.64,193400,139
2023/04/04,43,13.00,14.11,10.48,14.11,12.64,230400,139
2023/04/04,44,13.02,13.55,10.82,13.14,12.71,228800,132
2023/04/04,45,14.23,14.23,10.13,12.00,13.31,247450,119
2023/04/04,46,10.00,12.69,9.30,10.11,10.52,53300,75
2023/04/04,47,9.62,13.42,9.30,9.52,10.36,83200,75
2023/04/04,48,9.22,12.00,9.12,12.00,10.20,218100,126
2023/04/05,1,11.00,20.00,9.91,10.00,14.92,2423500,206
2023/04/05,2,10.72,20.00,9.52,10.00,14.54,2698000,229
2023/04/05,3,9.40,20.00,9.40,10.00,14.89,2449000,226
2023/04/05,4,9.62,20.00,9.52,10.00,14.44,2685700,228
2023/04/05,5,10.00,20.00,7.00,10.00,14.49,2702950,214
2023/04/05,6,11.00,20.00,7.00,7.00,14.85,2527600,212
2023/04/05,7,10.17,20.00,7.00,16.70,15.20,2545850,274
2023/04/05,8,10.31,20.00,8.61,16.18,15.44,2458350,262
2023/04/05,9,11.66,20.00,8.64,10.00,15.48,2339450,246
2023/04/05,10,10.20,20.00,8.60,10.10,15.30,2376900,250
2023/04/05,11,13.90,20.00,6.00,10.03,14.62,2581250,267
2023/04/05,12,14.09,20.00,6.00,10.07,15.38,2247000,236
2023/04/05,13,14.01,20.00,10.00,13.88,16.70,1720400,159
2023/04/05,14,11.19,20.00,10.00,11.09,16.30,1822300,162
2023/04/05,15,11.05,20.00,10.00,10.94,14.79,2373000,200
2023/04/05,16,11.15,20.00,10.00,10.60,14.63,2469850,226
2023/04/05,17,13.93,20.00,10.00,12.35,14.75,2655400,265
2023/04/05,18,13.96,20.00,10.00,13.96,15.23,2380000,241
2023/04/05,19,14.11,20.00,10.00,14.11,16.36,2095050,266
2023/04/05,20,11.44,20.00,10.00,11.34,16.36,1983900,219
2023/04/05,21,10.56,20.00,10.56,14.64,18.08,1768250,244
2023/04/05,22,10.04,20.00,9.94,10.37,17.61,1830500,243
2023/04/05,23,10.04,20.00,10.04,10.20,17.92,1806650,238
2023/04/05,24,10.05,20.00,10.05,10.10,17.55,1837700,243
2023/04/05,25,10.00,20.00,9.70,10.10,14.49,2367750,279
2023/04/05,26,10.04,20.00,9.74,9.94,14.32,2549500,272
2023/04/05,27,13.44,20.00,10.00,12.13,14.73,2745350,413
2023/04/05,28,14.12,20.00,10.00,12.23,14.62,2905550,463
2023/04/05,29,14.14,20.00,9.30,13.13,14.78,2756650,428
2023/04/05,30,13.81,20.00,10.00,13.81,14.78,2657100,384
2023/04/05,31,12.00,20.00,10.00,10.80,15.13,2215200,277
2023/04/05,32,11.26,20.00,10.00,11.26,16.00,2081300,272
2023/04/05,33,13.89,20.00,10.00,13.22,16.99,1992650,273
2023/04/05,34,14.22,20.00,10.00,14.00,17.16,1871700,254
2023/04/05,35,14.12,20.00,10.00,12.21,17.39,1773000,190
2023/04/05,36,14.77,20.00,10.00,13.91,17.32,1869000,188
2023/04/05,37,14.90,20.00,10.00,16.84,15.88,2491600,268
2023/04/05,38,14.90,20.00,10.00,20.00,15.66,2594950,293
2023/04/05,39,14.89,20.00,10.00,11.10,15.24,2481150,266
2023/04/05,40,14.76,20.00,10.00,10.74,15.13,2560450,275
2023/04/05,41,14.56,20.00,10.00,10.49,14.95,2601950,297
2023/04/05,42,14.19,20.00,10.00,10.89,14.75,2728000,285
2023/04/05,43,14.10,20.00,10.00,12.45,14.62,2732300,282
2023/04/05,44,13.59,20.00,10.00,12.06,14.67,2679550,243
2023/04/05,45,14.10,20.00,10.00,10.41,15.43,2372400,257
2023/04/05,46,13.83,20.00,9.87,11.34,14.54,2665800,323
2023/04/05,47,12.57,20.00,10.00,11.96,14.43,2703250,325
2023/04/05,48,8.92,20.00,8.82,10.80,14.20,2728700,285
2023/04/06,1,5.84,14.04,5.74,9.79,8.63,78900,54
2023/04/06,2,8.93,12.07,4.77,10.12,9.25,89600,56
2023/04/06,3,9.40,11.04,3.80,10.58,9.07,210200,64
2023/04/06,4,9.50,11.66,3.82,10.50,7.89,272450,62
2023/04/06,5,10.55,11.85,4.56,11.85,9.15,275950,84
2023/04/06,6,11.96,12.67,3.89,11.35,10.25,312450,104
2023/04/06,7,11.84,17.26,4.18,17.26,12.29,350750,119
2023/04/06,8,11.90,15.84,9.30,15.17,13.32,374350,111
2023/04/06,9,13.80,15.32,9.30,15.32,12.92,366050,129
2023/04/06,10,11.20,16.90,9.30,16.76,13.40,365050,126
2023/04/06,11,10.13,16.80,9.30,11.53,12.84,328650,121
2023/04/06,12,10.14,16.64,4.63,11.54,12.73,365350,146
2023/04/06,13,9.50,15.17,9.30,13.96,12.34,389350,142
2023/04/06,14,9.87,15.24,9.29,13.64,12.03,410000,156
2023/04/06,15,14.87,14.87,5.00,12.10,10.31,248400,58
2023/04/06,16,14.21,14.92,7.43,11.11,9.53,192900,103
2023/04/06,17,14.11,14.92,8.19,14.11,9.67,194700,123
2023/04/06,18,9.40,15.81,9.30,15.81,9.99,132300,93
2023/04/06,19,14.51,14.92,9.81,14.41,10.44,146950,104
2023/04/06,20,14.36,14.53,9.30,14.26,10.41,133700,75
2023/04/06,21,14.77,16.12,9.52,11.52,11.12,190700,91
2023/04/06,22,14.90,16.25,9.30,11.30,11.19,191150,129
2023/04/06,23,14.59,15.94,9.30,14.37,10.95,189800,108
2023/04/06,24,11.17,13.91,9.30,11.40,10.34,172150,120
2023/04/06,25,10.18,12.31,5.00,12.31,10.14,222200,148
2023/04/06,26,10.05,11.96,6.40,8.96,10.25,430550,182
2023/04/06,27,13.99,14.14,9.30,9.40,10.90,196600,129
2023/04/06,28,13.99,14.14,9.30,13.99,11.03,212500,137
2023/04/06,29,8.89,12.03,5.74,11.00,9.88,328550,192
2023/04/06,30,10.56,13.67,9.29,13.67,10.81,319950,166
2023/04/06,31,10.67,13.67,9.29,10.00,10.85,311300,151
2023/04/06,32,11.45,14.40,9.30,9.41,10.62,308350,143
2023/04/06,33,14.11,14.92,9.23,14.12,11.17,246800,135
2023/04/06,34,14.89,17.52,6.64,17.52,13.26,430800,204
2023/04/06,35,14.93,17.52,6.64,15.93,14.39,639350,232
2023/04/06,36,14.80,17.52,9.30,14.90,14.82,674950,231
2023/04/06,37,14.77,17.52,9.30,15.77,14.57,459850,186
2023/04/06,38,14.73,17.62,9.30,16.13,14.88,482650,196
2023/04/06,39,14.96,17.96,9.30,15.96,15.51,747350,231
2023/04/06,40,14.67,17.52,9.30,15.67,14.76,660450,212
2023/04/06,41,14.80,17.52,9.30,17.00,14.86,899950,250
2023/04/06,42,14.32,17.52,9.30,17.52,14.79,1016800,297
2023/04/06,43,14.22,17.52,5.24,16.47,14.78,981500,283
2023/04/06,44,14.20,17.20,8.16,14.30,14.08,1063650,306
2023/04/06,45,14.24,16.71,9.30,14.24,13.71,971550,321
2023/04/06,46,9.92,15.24,8.29,12.49,12.98,761300,298
2023/04/06,47,11.03,15.98,8.00,12.03,12.52,595150,233
2023/04/06,48,10.76,12.04,4.39,11.60,10.63,721750,252
2023/04/07,1,11.56,13.00,7.99,13.00,10.80,259200,116
2023/04/07,2,10.78,13.72,8.50,13.72,10.55,102600,90
2023/04/07,3,11.00,13.72,10.05,13.72,11.30,35950,38
2023/04/07,4,11.30,12.16,9.09,11.30,10.45,21950,31
2023/04/07,5,11.30,12.21,9.02,10.03,10.34,22600,34
2023/04/07,6,13.00,13.72,13.00,13.00,13.25,19800,20
2023/04/07,7,12.63,13.73,12.63,12.63,13.08,21100,19
2023/04/07,8,13.44,13.75,13.44,13.54,13.58,22850,27
2023/04/07,9,13.19,13.76,12.08,12.08,13.41,23900,30
2023/04/07,10,12.69,16.50,11.85,11.85,13.26,24200,38
2023/04/07,11,12.00,14.24,11.85,12.10,13.05,35150,46
2023/04/07,12,11.26,14.25,11.26,11.26,12.43,51700,44
2023/04/07,13,12.13,13.75,11.85,11.85,12.76,54050,53
2023/04/07,14,13.00,13.72,12.00,12.00,13.13,50350,35
2023/04/07,15,11.45,13.77,11.00,11.35,11.74,25200,37
2023/04/07,16,13.12,17.12,9.30,10.00,11.72,12850,38
2023/04/07,17,12.03,14.92,9.30,14.92,13.05,95050,66
2023/04/07,18,11.34,14.63,10.50,13.94,13.97,79500,52
2023/04/07,19,14.89,15.90,14.69,14.69,15.17,129150,65
2023/04/07,20,14.82,15.75,14.43,15.20,15.13,123850,70
2023/04/07,21,11.09,15.21,10.50,14.80,14.57,100500,52
2023/04/07,22,14.92,16.34,10.50,14.96,15.02,109900,59
2023/04/07,23,14.72,15.21,10.50,14.71,14.58,116550,53
2023/04/07,24,10.50,16.45,9.04,14.46,14.63,140100,84
2023/04/07,25,14.35,15.23,1.00,14.24,13.25,239900,111
2023/04/07,26,0.50,15.52,0.01,14.31,12.75,243550,124
2023/04/07,27,8.98,14.98,0.01,14.25,12.85,196400,104
2023/04/07,28,14.80,15.90,0.01,14.00,12.35,242550,117
2023/04/07,29,1.00,16.23,0.01,2.01,7.65,409100,217
2023/04/07,30,1.00,16.23,0.01,15.13,7.47,502700,249
2023/04/07,31,1.00,16.16,0.01,15.06,6.52,552400,234
2023/04/07,32,1.00,16.19,0.01,2.01,7.28,470150,216
2023/04/07,33,1.00,14.96,0.02,14.88,7.17,434350,182
2023/04/07,34,5.01,18.08,5.01,18.08,13.75,354350,176
2023/04/07,35,9.50,17.63,9.50,13.00,15.35,317100,204
2023/04/07,36,13.95,17.63,13.07,14.95,15.46,519100,179
2023/04/07,37,14.72,16.24,11.72,12.66,14.80,393600,221
2023/04/07,38,14.79,16.29,11.79,12.27,14.56,443150,223
2023/04/07,39,15.00,16.30,12.00,12.64,14.80,588950,234
2023/04/07,40,14.23,16.23,12.27,14.00,14.28,531100,227
2023/04/07,41,13.95,15.95,11.76,14.10,13.47,531800,193
2023/04/07,42,13.02,15.21,10.10,12.37,12.93,512950,190
2023/04/07,43,13.22,15.51,11.22,15.24,13.47,547400,178
2023/04/07,44,11.25,15.79,11.25,15.24,13.61,468350,202
2023/04/07,45,13.26,15.26,11.13,12.51,13.37,518800,173
2023/04/07,46,13.45,15.18,10.67,12.19,13.89,356850,161
2023/04/07,47,13.43,14.54,11.76,12.38,13.64,248600,125
2023/04/07,48,10.19,12.72,9.46,11.08,11.16,249200,111
2023/04/08,1,11.09,13.84,4.02,10.60,11.64,500600,143
2023/04/08,2,12.22,13.84,4.14,11.12,11.38,491900,139
2023/04/08,3,9.50,13.84,4.60,10.18,11.53,502250,148
2023/04/08,4,9.50,12.27,5.13,10.10,11.31,490350,139
2023/04/08,5,0.01,13.10,0.01,10.91,11.24,397100,131
2023/04/08,6,0.01,14.61,0.01,11.45,12.18,418800,128
2023/04/08,7,11.00,14.55,10.50,13.00,13.20,396800,124
2023/04/08,8,11.00,14.53,10.50,13.30,13.47,408150,135
2023/04/08,9,11.00,15.06,11.00,14.00,14.22,417700,123
2023/04/08,10,11.00,16.71,11.00,12.55,14.20,457950,146
2023/04/08,11,11.00,15.06,11.00,13.80,14.00,422250,124
2023/04/08,12,11.00,15.20,8.50,13.30,12.83,511050,134
2023/04/08,13,0.01,15.33,0.01,15.33,11.17,223050,93
2023/04/08,14,0.01,10.20,0.01,10.00,9.07,245150,124
2023/04/08,15,1.99,9.99,0.01,9.99,4.02,459200,211
2023/04/08,16,0.01,9.00,0.01,9.00,2.39,851850,294
2023/04/08,17,0.01,9.97,0.01,2.07,1.61,911100,306
2023/04/08,18,1.11,11.85,0.01,0.51,1.67,1040300,216
2023/04/08,19,1.87,14.66,0.01,0.01,3.46,1015250,200
2023/04/08,20,1.08,14.02,0.01,0.01,4.56,674100,171
2023/04/08,21,1.07,10.01,0.01,2.00,3.06,633100,160
2023/04/08,22,0.02,9.61,0.01,0.01,2.75,752300,182
2023/04/08,23,0.02,5.51,0.01,0.01,1.74,512800,118
2023/04/08,24,0.02,8.00,0.01,0.01,2.03,421900,100
2023/04/08,25,0.02,3.50,0.01,0.01,1.81,375850,77
2023/04/08,26,0.01,5.00,0.01,0.01,1.77,395700,90
2023/04/08,27,0.01,8.00,0.01,0.01,2.49,455650,119
2023/04/08,28,0.01,8.00,0.01,0.01,2.19,385450,137
2023/04/08,29,4.00,11.55,0.01,0.01,4.66,324950,145
2023/04/08,30,4.00,13.00,0.01,0.01,3.24,360200,141
2023/04/08,31,0.01,11.89,0.01,0.01,2.23,812550,189
2023/04/08,32,0.01,13.38,0.01,6.10,2.01,1055550,242
2023/04/08,33,0.01,8.00,0.01,0.11,2.13,564750,189
2023/04/08,34,1.00,8.00,0.01,2.09,2.77,548250,229
2023/04/08,35,10.34,13.00,5.34,10.34,10.54,347700,175
2023/04/08,36,13.91,14.90,11.87,13.90,13.83,347700,155
2023/04/08,37,14.01,16.10,12.00,14.00,14.78,391400,159
2023/04/08,38,14.25,17.15,12.00,14.00,15.85,608850,176
2023/04/08,39,14.25,16.10,12.00,14.14,14.99,403050,156
2023/04/08,40,14.07,16.14,12.00,13.96,14.77,272400,139
2023/04/08,41,14.01,16.81,12.00,13.90,15.66,398400,133
2023/04/08,42,13.99,16.58,12.00,13.88,15.09,273000,117
2023/04/08,43,13.91,14.90,11.07,13.89,14.15,315100,133
2023/04/08,44,13.00,15.00,11.83,13.89,14.08,349000,142
2023/04/08,45,13.00,14.73,11.31,13.00,13.76,372300,156
2023/04/08,46,7.23,12.57,5.23,12.32,12.11,278800,142
2023/04/08,47,6.94,12.14,4.94,11.37,11.20,305250,148
2023/04/08,48,6.94,11.90,4.94,10.71,11.16,434400,161
2023/04/09,1,11.33,13.72,10.00,11.30,11.33,82550,61
2023/04/09,2,11.21,12.21,10.10,11.32,11.20,67300,53
2023/04/09,3,11.07,14.00,10.00,11.18,11.62,83450,62
2023/04/09,4,10.55,13.75,10.10,10.66,11.19,80500,61
2023/04/09,5,10.75,13.72,10.00,10.86,11.26,78700,60
2023/04/09,6,10.96,13.00,10.00,11.69,11.05,98850,69
2023/04/09,7,13.70,16.28,10.00,15.99,14.50,348450,123
2023/04/09,8,15.00,15.84,10.00,14.89,14.44,328350,129
2023/04/09,9,13.00,16.11,10.00,14.89,15.02,331600,130
2023/04/09,10,16.45,16.62,10.00,14.09,15.18,324150,142
2023/04/09,11,13.00,16.21,11.00,14.09,15.22,350000,146
2023/04/09,12,13.70,16.57,10.00,13.60,15.06,346150,117
2023/04/09,13,10.00,15.89,9.90,15.89,13.73,388500,136
2023/04/09,14,1.10,12.17,1.00,8.21,5.48,606700,244
2023/04/09,15,0.01,10.01,0.01,5.35,2.68,791100,303
2023/04/09,16,0.01,6.01,0.01,1.78,1.00,964900,249
2023/04/09,17,0.01,0.11,0.01,0.11,0.02,407300,101
2023/04/09,18,0.01,0.01,0.01,0.01,0.01,323150,84
2023/04/09,19,0.01,0.01,0.01,0.01,0.01,257200,61
2023/04/09,20,0.01,0.01,0.01,0.01,0.01,258600,57
2023/04/09,21,0.01,0.01,0.01,0.01,0.01,257200,59
2023/04/09,22,0.01,0.01,0.01,0.01,0.01,257650,55
