受渡日,時刻コード,売り入札量(kWh),買い入札量(kWh),約定総量(kWh),システムプライス(円/kWh),エリアプライス北海道(円/kWh),エリアプライス東北(円/kWh),エリアプライス東京(円/kWh),エリアプライス中部(円/kWh),エリアプライス北陸(円/kWh),エリアプライス関西(円/kWh),エリアプライス中国(円/kWh),エリアプライス四国(円/kWh),エリアプライス九州(円/kWh),売りブロック入札総量(kWh),売りブロック約定総量(kWh),買いブロック入札総量(kWh),買いブロック約定総量(kWh)
2020/04/02,2,17825150,17779700,15373100,5.18,6.94,6.94,6.94,3.63,3.63,3.63,3.63,3.63,3.63,5327400,3417400,1772100,1393600
2020/04/02,3,18248300,18109550,15930250,4.87,7.21,7.21,7.21,4.03,4.03,4.03,4.03,4.03,4.03,5722650,3677650,2141600,1762600
2020/04/02,4,18484350,18089700,16016850,4.87,7.21,7.21,7.21,4.03,4.03,4.03,4.03,4.03,4.03,5895500,3720000,2213250,1834250
2020/04/02,5,18709400,18381250,16225200,4.65,7.17,7.17,7.17,4.04,4.04,4.04,4.04,4.04,4.04,6064850,3870850,2480550,2001050
2020/04/02,6,18913600,18478650,16295500,4.65,7.17,7.17,7.17,4.21,4.21,4.21,4.21,4.21,4.21,6210750,3961250,2634650,2155150
2020/04/02,7,19025900,18612000,16410600,4.65,7.13,7.13,7.13,4.30,4.30,4.30,4.30,4.30,4.30,6299150,4048650,2781300,2301800
2020/04/02,8,18980650,18426900,16224900,4.87,6.99,6.99,6.99,4.41,4.41,4.41,4.41,4.41,4.41,6250400,3858900,2826050,2346550
2020/04/02,9,18726300,18152450,15920500,4.87,7.13,7.13,7.13,4.43,4.43,4.43,4.43,4.43,4.43,6102450,3595450,2802000,2322000
2020/04/02,10,18438700,18018350,15666250,5.18,7.13,7.13,7.13,4.44,4.44,4.44,4.44,4.44,4.44,5876950,3357450,2808150,2328150
2020/04/02,11,18389850,17921550,15346750,5.91,7.75,7.75,7.75,4.87,4.87,4.87,4.87,4.87,4.87,5932950,3119450,2792900,2312900
2020/04/02,12,18465800,17799250,14930950,6.80,8.48,8.48,8.48,4.87,4.87,4.87,4.87,4.87,4.87,6177950,2884950,2755550,2276050
2020/04/02,13,18881650,17726450,14650650,6.75,8.63,8.63,8.63,4.87,4.87,4.87,4.87,4.87,4.87,6242500,2649500,2597850,2118350
2020/04/02,14,19287550,17515150,14658600,7.06,8.63,8.63,8.63,4.87,4.87,4.87,4.87,4.87,4.87,6207200,2338200,2460650,1981150
2020/04/02,15,20047800,17865500,14832000,6.75,8.71,8.71,8.71,4.87,4.87,4.87,4.87,4.87,4.87,6653600,2308000,2325500,1846500
2020/04/02,16,21063900,18192700,15182700,6.70,8.71,8.71,8.71,4.21,4.21,4.21,4.21,4.21,4.21,6947650,2309150,2090500,1693000
2020/04/02,17,23056600,18958350,16041200,4.87,9.40,6.50,6.50,4.21,4.21,4.21,4.21,4.21,4.21,7134750,2282700,2235950,1885950
2020/04/02,18,24111850,19707050,16597400,4.87,7.89,6.50,6.50,4.21,4.21,4.21,4.21,4.21,4.21,7549350,2352800,2491950,2141950
2020/04/02,19,25534350,19906950,17082450,4.87,10.79,6.48,6.48,3.63,3.63,3.63,3.63,3.63,3.63,8283200,2382650,2450450,2100450
2020/04/02,20,26624150,19926700,17563550,4.85,8.00,6.47,6.47,2.85,2.85,2.85,2.85,2.85,0.01,8781300,2380750,2550450,2200450
2020/04/02,21,28068850,19859350,17574950,4.11,6.33,6.33,6.33,3.16,3.16,3.16,3.16,3.16,0.01,9409700,2227400,2771450,2471450
2020/04/02,22,28886500,20169750,17931400,4.04,6.20,6.20,6.20,3.35,3.35,3.35,3.35,3.35,0.01,9502100,2077300,3005950,2805950
2020/04/02,23,29216300,20342200,18009200,4.01,6.18,6.18,6.18,3.41,3.41,3.41,3.41,3.41,0.01,9596000,2076700,3255950,3055950
2020/04/02,24,29547000,20412350,18104250,4.01,6.18,6.18,6.18,3.35,3.35,3.35,3.35,3.35,0.01,9741900,2074600,3477450,3177450
2020/04/02,25,30305200,19545250,18028250,1.71,5.88,5.88,5.88,1.00,1.00,1.00,1.00,1.00,0.01,9808650,2075350,3642450,3342450
2020/04/02,26,30406450,19382150,17908950,1.00,5.82,5.82,5.82,0.87,0.87,0.87,0.87,0.87,0.01,9816400,2074600,3641950,3341950
2020/04/02,27,29507600,20228950,18218150,4.02,6.18,6.18,6.18,2.04,2.04,2.04,2.04,2.04,0.01,9788500,2075200,3641950,3341950
2020/04/02,28,28907350,20236500,18185350,4.10,6.18,6.18,6.18,3.16,3.16,3.16,3.16,3.16,0.01,9413350,2074550,3541950,3341950
2020/04/02,29,27758300,20096900,17988750,4.50,6.35,6.35,6.35,3.41,3.41,3.41,3.41,3.41,0.01,8778450,2073650,3367950,3267950
2020/04/02,30,26943250,19934650,17957050,4.50,6.35,6.35,6.35,3.16,3.16,3.16,3.16,3.16,0.01,8370900,2222100,3259950,3159950
2020/04/02,31,26023200,19761450,18081800,4.38,6.35,6.35,6.35,1.73,1.73,1.73,1.73,1.73,0.01,7672400,2380100,3094550,2944550
2020/04/02,32,24446250,19522400,17535750,4.71,6.35,6.35,6.35,3.16,3.16,3.16,3.16,3.16,3.16,6962200,2495400,2778950,2528950
2020/04/02,33,23559050,19461250,17016500,4.87,6.75,6.75,6.75,3.44,3.44,3.44,3.44,3.44,3.44,6862650,2704350,2463300,2113300
2020/04/02,34,22275900,19252300,16518150,5.91,7.28,7.28,7.28,4.03,4.03,4.03,4.03,4.03,4.03,6579200,2636900,2127650,1777650
2020/04/02,35,21041750,18957150,16221300,7.59,8.68,8.68,8.68,4.87,4.87,4.87,4.87,4.87,4.87,6436800,2599500,1973500,1723500
2020/04/02,36,20183150,18828650,15947150,8.33,8.68,8.68,8.68,7.32,7.32,7.32,7.32,7.32,7.32,6341550,2641250,1842400,1592400
2020/04/02,37,20023750,19356700,16102850,8.81,8.94,8.94,8.94,7.89,7.89,7.89,7.89,7.89,7.89,6665050,3082000,1806150,1556150
2020/04/02,38,19868000,19769100,16172500,8.71,9.07,9.07,9.07,7.79,7.79,7.79,7.79,7.79,7.79,6688650,3297100,2042150,1642150
2020/04/02,39,19935250,19832200,16412900,8.66,9.07,9.07,9.07,7.40,7.40,7.40,7.40,7.40,7.40,6740600,3537750,2052150,1652150
2020/04/02,40,19912750,19900600,16581900,7.89,8.91,8.91,8.91,6.43,6.43,6.43,6.43,6.43,6.43,6663000,3782650,2075150,1675150
2020/04/02,41,19619700,20171050,16606200,7.80,8.93,8.93,8.93,7.30,7.30,7.30,7.30,7.30,7.30,6567800,3987650,2344200,1794200
2020/04/02,42,19974500,20298250,16797850,7.75,8.92,8.92,8.92,5.60,5.60,5.60,5.60,5.60,5.60,6897600,4223450,2384200,1834200
2020/04/02,43,20210550,20400850,16870150,7.59,8.75,8.75,8.75,7.00,7.00,7.00,7.00,7.00,7.00,7114850,4389950,2587200,2037200
2020/04/02,44,20339850,20302500,17050950,7.00,8.75,8.75,8.75,5.18,5.18,5.18,5.18,5.18,5.18,7067500,4398700,2717200,2167200
2020/04/02,45,19296650,20061000,16489450,7.58,8.67,8.67,8.67,7.00,7.00,7.00,7.00,7.00,7.00,6813800,4269800,2674700,2124700
2020/04/02,46,19103950,19544150,16311900,6.43,8.65,8.65,8.65,4.87,4.87,4.87,4.87,4.87,4.87,6493300,4089300,2446950,1996950
2020/04/02,47,18299000,18591950,15786900,6.97,8.52,8.52,8.52,5.18,5.18,5.18,5.18,5.18,5.18,5849650,3651650,1910950,1610950
2020/04/02,48,17372450,17679800,15304100,6.41,8.52,8.52,8.52,4.43,4.43,4.43,4.43,4.43,4.43,5109700,3477700,1269150,1169150
2020/04/03,1,17269500,18108550,15974850,6.42,6.90,6.90,6.90,4.04,4.04,4.04,4.04,4.04,4.04,4250300,3254800,1510000,1269500
2020/04/03,2,18362500,18685250,16448850,5.98,6.64,6.64,6.64,4.04,4.04,4.04,4.04,4.04,4.04,5222100,3725600,2243400,1954900
2020/04/03,3,18774300,19029200,16811300,5.18,6.76,6.76,6.76,4.09,4.09,4.09,4.09,4.09,4.09,5633000,3960000,2676000,2255000
2020/04/03,4,19098450,19201900,16885150,5.18,6.61,6.61,6.61,4.04,4.04,4.04,4.04,4.04,4.04,5853700,4069200,2921900,2400900
2020/04/03,5,19250900,19304800,16918300,5.18,6.63,6.63,6.63,4.04,4.04,4.04,4.04,4.04,4.04,5970550,3998550,3056100,2405100
2020/04/03,6,19158700,19406250,16951550,6.02,6.66,6.66,6.66,4.27,4.27,4.27,4.27,4.27,4.27,5914550,4071550,3108650,2457150
2020/04/03,7,19040600,19526200,16854950,6.43,6.73,6.73,6.73,4.87,4.87,4.87,4.87,4.87,4.87,5923000,4117500,3209800,2558300
2020/04/03,8,18883250,19467550,16824400,6.44,6.76,6.76,6.76,5.18,5.18,5.18,5.18,5.18,5.18,5927450,4116450,3166350,2515350
2020/04/03,9,18741550,19470050,16787850,6.47,6.92,6.92,6.92,5.18,5.18,5.18,5.18,5.18,5.18,5807950,4079950,3026400,2374900
2020/04/03,10,18725900,19539300,16757000,6.47,6.92,6.92,6.92,5.18,5.18,5.18,5.18,5.18,5.18,5809550,4069050,3025900,2374400
2020/04/03,11,18425700,19486100,16461650,6.70,7.60,7.60,7.60,6.71,6.71,6.71,6.71,6.71,6.71,5610550,3872050,3035900,2384400
2020/04/03,12,18287500,19382800,16111900,6.76,7.35,7.35,7.35,7.35,7.35,7.35,7.35,7.35,7.35,5582700,3626200,3002400,2350900
2020/04/03,13,18344700,19370000,15928050,7.03,8.42,8.42,8.42,7.40,7.40,7.40,7.40,7.40,7.40,5719150,3533650,2906950,2230450
2020/04/03,14,19192700,19134050,15796150,6.76,8.42,8.42,8.42,4.87,4.87,4.87,4.87,4.87,4.87,6395600,3301100,2521900,1845400
2020/04/03,15,20558050,19186300,16228700,6.57,8.42,8.42,8.42,4.04,4.04,4.04,4.04,4.04,4.04,7057200,3127300,2240350,1619350
2020/04/03,16,20968650,19017700,16074050,6.57,8.42,8.42,8.42,4.27,4.27,4.27,4.27,4.27,4.27,7003550,2715650,1954500,1417000
2020/04/03,17,22187450,19183400,16259850,6.07,6.47,6.47,6.47,4.21,4.21,4.21,4.21,4.21,4.21,6933100,2391550,2129000,1736000
2020/04/03,18,23101500,19415900,16605650,5.38,5.38,6.47,6.47,4.21,4.21,4.21,4.21,4.21,4.21,7285550,2298500,2155950,1762950
2020/04/03,19,24707550,19728700,16951300,4.87,5.35,6.37,6.37,4.21,4.21,4.21,4.21,4.21,4.21,7555200,2268650,2210850,1860850
2020/04/03,20,25689000,19827900,17194150,4.87,5.34,6.18,6.18,3.55,3.55,3.55,3.55,3.55,3.55,7887950,2191900,2382350,2032350
2020/04/03,21,27198850,19720500,17445550,4.06,5.26,6.06,6.06,3.44,3.44,3.44,3.44,3.44,3.44,8053050,2288250,2697850,2347850
2020/04/03,22,28233950,20036400,17902800,4.04,5.20,6.02,6.02,3.44,3.44,3.44,3.44,3.44,3.44,8415050,2287250,3133350,2808350
2020/04/03,23,29387400,19788900,17801400,3.76,5.16,5.81,5.81,3.72,3.72,3.72,3.72,3.72,3.72,8880000,2035200,3156850,2856850
2020/04/03,24,29864950,19668250,17780300,3.76,5.12,5.81,5.81,3.58,3.58,3.58,3.58,3.58,3.58,9157150,1884350,3231350,2931350
2020/04/03,25,30565450,18541300,17562650,1.00,4.00,4.00,4.00,2.74,2.74,2.74,2.74,2.74,2.74,9119500,1783700,3486850,3186850
2020/04/03,26,30663850,18436550,17541350,0.98,3.90,3.90,3.90,2.29,2.29,2.29,2.29,2.29,2.29,9162100,1782800,3486850,3186850
2020/04/03,27,29620850,19195550,17479050,3.75,5.07,5.85,5.85,3.18,3.18,3.18,3.18,3.18,3.18,9147750,1783450,3184650,2884650
2020/04/03,28,29211500,19329100,17485300,3.75,5.07,5.85,5.85,3.35,3.35,3.35,3.35,3.35,3.35,8869700,1931900,3167950,2867950
2020/04/03,29,28107700,19390650,17421150,3.96,5.07,6.08,6.08,3.35,3.35,3.35,3.35,3.35,3.35,8626950,2082150,3100150,2800150
2020/04/03,30,27303600,19374500,17280700,4.04,5.07,6.08,6.08,3.44,3.44,3.44,3.44,3.44,3.44,8277950,2181650,3098350,2798350
2020/04/03,31,25659350,19214050,16977650,4.87,5.07,6.15,6.15,3.44,3.44,3.44,3.44,3.44,3.44,7851500,2188200,2991250,2691250
2020/04/03,32,24378350,19187700,16708400,4.87,6.34,6.34,6.34,3.89,3.89,3.89,3.89,3.89,3.89,7289600,2283300,2795850,2495850
2020/04/03,33,22791650,19752100,16841850,6.02,6.80,6.80,6.80,4.43,4.43,4.43,4.43,4.43,4.43,7054750,2481450,2669350,2329350
2020/04/03,34,21910500,19957300,16716800,6.45,7.21,7.21,7.21,4.87,4.87,4.87,4.87,4.87,4.87,6801950,2558150,2496650,2156650
2020/04/03,35,21421100,19769700,16517450,7.30,8.71,8.71,8.71,6.93,6.93,6.93,6.93,6.93,6.93,6467800,2539500,2306650,1791650
2020/04/03,36,20602900,20247650,16186450,8.37,8.78,8.78,8.78,6.93,6.93,6.93,6.93,6.93,6.93,6264550,2712750,2377100,1687100
2020/04/03,37,20524650,20649900,16394800,8.66,10.91,8.91,8.91,6.45,6.45,6.45,6.45,6.45,6.45,6430150,2937150,2320400,1575400
2020/04/03,38,20259550,20961350,16447550,8.66,10.91,8.91,8.91,7.59,7.59,7.59,7.59,7.59,7.59,6481550,3176550,2412150,1667150
2020/04/03,39,20239300,21089750,16744650,8.60,8.96,8.96,8.96,5.83,5.83,5.83,5.83,5.83,5.83,6489150,3465600,2489000,1694000
2020/04/03,40,20668300,21359850,17156050,8.53,8.92,8.92,8.92,5.83,5.83,5.83,5.83,5.83,5.83,6806450,3822900,2727050,1932050
2020/04/03,41,20629500,21399150,17252050,8.05,8.89,8.89,8.89,5.18,5.18,5.18,5.18,5.18,5.18,6853550,4058750,2714500,1919500
2020/04/03,42,20785350,21467550,17365950,8.05,8.78,8.78,8.78,5.18,5.18,5.18,5.18,5.18,5.18,7043250,4257500,2723000,1928000
2020/04/03,43,20573000,21194450,17110000,7.79,8.75,8.75,8.75,5.18,5.18,5.18,5.18,5.18,5.18,7111000,4279100,2715900,1970900
2020/04/03,44,20591200,20924600,17081550,7.43,8.71,8.71,8.71,4.87,4.87,4.87,4.87,4.87,4.87,7004900,4205600,2671400,2076400
2020/04/03,45,19501350,20628300,16354300,6.94,8.65,8.65,8.65,5.30,5.30,5.30,5.30,5.30,5.30,6690500,4022500,2606400,2106400
2020/04/03,46,19437500,20116750,16408050,6.60,8.58,8.58,8.58,4.87,4.87,4.87,4.87,4.87,4.87,6379250,3837750,2421700,2021700
2020/04/03,47,18396150,19153750,15734650,6.67,8.44,8.44,8.44,5.77,5.77,5.77,5.77,5.77,5.77,5624200,3433700,1876850,1701850
2020/04/03,48,17370600,18134400,15343100,6.44,7.06,7.06,7.06,4.89,4.89,4.89,4.89,4.89,4.89,4819250,3276250,1370900,1320900
2020/04/04,1,15968200,16933350,14466250,6.48,6.66,6.66,6.66,4.87,4.87,4.87,4.87,4.87,4.87,4156050,2927900,1081950,981950
2020/04/04,2,16833750,17556500,15022900,6.38,6.83,6.83,6.83,4.22,4.22,4.22,4.22,4.22,4.22,5144350,3706500,1575100,1475100
2020/04/04,3,17264500,17662950,15264700,5.18,6.63,6.63,6.63,3.81,3.81,3.81,3.81,3.81,3.81,5611900,4077750,1689100,1589100
2020/04/04,4,17351500,17901050,15332000,5.59,6.58,6.58,6.58,4.22,4.22,4.22,4.22,4.22,4.22,5601200,4047500,2090850,1840850
2020/04/04,5,17400250,18113800,15257550,5.93,6.58,6.58,6.58,4.87,4.87,4.87,4.87,4.87,4.87,5631900,3951600,2349750,2099750
2020/04/04,6,17325000,18224050,15203750,6.38,6.58,6.58,6.58,5.70,5.70,5.70,5.70,5.70,5.70,5586200,3932750,2386500,2136500
2020/04/04,7,17214750,18368650,15261150,6.47,6.62,6.62,6.62,6.62,6.62,6.62,6.62,6.62,6.62,5458800,3899750,2382050,2132050
2020/04/04,8,17066900,18256850,15146400,6.47,6.61,6.61,6.61,6.61,6.61,6.61,6.61,6.61,6.61,5287250,3713200,2407050,2157050
2020/04/04,9,16780000,18004250,14956400,6.47,6.66,6.66,6.66,6.66,6.66,6.66,6.66,6.66,6.66,5018200,3454650,2382000,2132000
2020/04/04,10,16408750,17696600,14669500,6.48,6.66,6.66,6.66,6.66,6.66,6.66,6.66,6.66,6.66,4665050,3203000,2372000,2122000
2020/04/04,11,16523750,17504550,14504150,6.47,6.76,6.76,6.76,6.76,6.76,6.76,6.76,6.76,6.76,4758150,2973100,2412000,2162000
2020/04/04,12,16886200,17305350,14306050,6.42,6.60,6.60,6.60,5.18,5.18,5.18,5.18,5.18,5.18,4948850,2767800,2465500,2215500
2020/04/04,13,17638150,17154300,14392400,6.38,6.60,6.60,6.60,6.60,6.60,6.60,6.60,6.60,6.60,5392700,2597150,2500600,2300600
2020/04/04,14,18542400,16267500,14364650,4.87,6.47,6.47,6.47,3.81,3.81,3.81,3.81,3.81,3.81,5584950,2446400,2003500,2003500
2020/04/04,15,19399800,16229750,14697150,4.52,6.44,6.44,6.44,3.14,3.14,3.14,3.14,3.14,3.14,5858500,2440950,2024000,2024000
2020/04/04,16,20376900,16269550,14797200,4.38,5.42,6.44,6.44,2.00,2.00,2.00,2.00,2.00,2.00,6064900,2328600,1890000,1890000
2020/04/04,17,24421850,16041450,14785100,3.75,4.44,4.25,4.25,1.51,1.51,1.51,1.51,1.51,1.51,6769900,2067050,1781500,1781500
2020/04/04,18,25874600,15841450,14682100,3.17,4.43,4.31,4.31,0.03,0.03,0.03,0.03,0.03,0.03,7415900,1640250,1813500,1813500
2020/04/04,19,27889250,15335200,14820150,1.00,4.17,3.84,3.84,0.01,0.01,0.01,0.01,0.01,0.01,7892800,1241300,1934000,1934000
2020/04/04,20,29222150,15331250,15006750,0.01,3.90,3.79,3.79,0.01,0.01,0.01,0.01,0.01,0.01,8396600,939750,2039500,2039500
2020/04/04,21,30264800,14968150,14968150,0.01,1.00,1.00,1.00,0.01,0.01,0.01,0.01,0.01,0.01,8871450,788750,2142500,2142500
2020/04/04,22,30355350,14198050,14198050,0.01,0.50,0.50,0.50,0.01,0.01,0.01,0.01,0.01,0.01,9094750,787150,2210000,2210000
2020/04/04,23,30872000,14165600,14165600,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,9450000,786650,2251500,2251500
2020/04/04,24,31139300,14085850,14085850,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,9642450,785100,2264000,2264000
2020/04/04,25,31519950,13799350,13799350,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,9826200,785350,2264000,2264000
2020/04/04,26,31746800,13762500,13762500,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,9985600,784250,2263500,2263500
2020/04/04,27,31557900,13864750,13864750,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,10157600,783750,2263000,2263000
2020/04/04,28,31682600,14618600,14618600,0.01,1.00,1.00,1.00,0.01,0.01,0.01,0.01,0.01,0.01,10011050,782700,2263000,2263000
2020/04/04,29,31254300,14840650,14507850,0.01,3.90,3.79,3.79,0.01,0.01,0.01,0.01,0.01,0.01,9932800,931950,2363000,2263000
2020/04/04,30,30766950,15050450,14435850,0.01,3.90,3.79,3.79,0.01,0.01,0.01,0.01,0.01,0.01,9900350,1231600,2464200,2264200
2020/04/04,31,28897450,16224200,14490650,2.88,4.65,4.65,4.65,0.01,0.01,0.01,0.01,0.01,0.01,9434200,1378450,2515600,2215600
