電力受渡日,商品コード,入札価格(円/kWh),売入札量累積(MW),買入札量累積(MW),分断エリア連番
20250413,1,0.00,0.0,28967.4,
20250413,1,0.00,6499.4,28967.4,
20250413,1,0.01,20957.7,28967.4,
20250413,1,0.02,21247.3,28956.7,
20250413,1,0.03,21297.3,28946.5,
20250413,1,0.04,21321.9,28936.7,
20250413,1,0.05,21322.6,28936.7,
20250413,1,0.10,21322.6,28936.7,
20250413,1,0.29,21335.0,28556.6,
20250413,1,0.64,21401.9,28556.6,
20250413,1,0.68,21661.8,28556.6,
20250413,1,1.00,22085.9,28556.6,
20250413,1,1.54,22086.9,28458.4,
20250413,1,1.58,22087.9,28458.4,
20250413,1,1.81,22094.2,28458.4,
20250413,1,2.44,22095.2,28458.4,
20250413,1,2.48,22096.2,28458.4,
20250413,1,2.50,22096.2,28458.4,
20250413,1,3.00,22167.4,28436.9,
20250413,1,3.01,22171.1,28422.2,
20250413,1,3.23,22171.1,28422.2,
20250413,1,3.34,22172.1,27642.2,
20250413,1,3.38,22173.3,27642.2,
20250413,1,3.61,22179.6,27642.2,
20250413,1,4.00,22224.6,27642.2,
20250413,1,4.24,22225.6,27642.2,
20250413,1,4.28,22227.6,27642.2,
20250413,1,5.00,22304.5,27642.2,
20250413,1,5.14,22305.5,27249.9,
20250413,1,5.18,22307.5,27249.9,
20250413,1,5.40,22313.9,27249.9,
20250413,1,6.00,22365.9,27247.4,
20250413,1,6.01,22365.9,27236.2,
20250413,1,6.04,22366.9,27235.7,
20250413,1,6.08,22368.9,27235.7,
20250413,1,6.15,22368.9,27235.7,
20250413,1,6.50,22384.3,27235.3,
20250413,1,6.51,22384.4,27235.3,
20250413,1,6.60,22385.0,27235.3,
20250413,1,6.77,22385.0,27235.3,
20250413,1,6.81,22514.0,27205.2,
20250413,1,6.82,22575.0,27205.2,
20250413,1,6.88,22575.0,27205.2,
20250413,1,6.94,22672.0,26748.2,
20250413,1,6.97,22818.0,26748.2,
20250413,1,6.98,22820.9,26748.2,
20250413,1,7.00,22824.5,26748.2,
20250413,1,7.01,22832.1,26697.5,
20250413,1,7.02,22935.1,26695.0,
20250413,1,7.10,22980.0,26695.0,
20250413,1,7.15,22980.0,26695.0,
20250413,1,7.16,23053.0,26579.0,
20250413,1,7.20,23059.3,26579.0,
20250413,1,7.23,23059.3,26579.0,
20250413,1,7.43,23101.8,26553.4,
20250413,1,7.47,23224.8,26553.3,
20250413,1,7.50,23224.8,26553.3,
20250413,1,7.66,23224.8,26503.3,
20250413,1,7.68,23224.8,26474.3,
20250413,1,7.69,23224.8,26470.5,
20250413,1,7.71,23224.8,26440.5,
20250413,1,7.75,23224.8,26380.5,
20250413,1,7.76,23224.8,26365.5,
20250413,1,7.78,23224.8,26335.5,
20250413,1,7.80,23225.3,26275.5,
20250413,1,7.83,23255.3,26275.5,
20250413,1,7.84,23256.3,26245.5,
20250413,1,7.85,23256.3,26245.5,
20250413,1,7.88,23352.3,26185.5,
20250413,1,7.90,23352.3,26185.5,
20250413,1,7.91,23352.3,26155.5,
20250413,1,7.92,23352.3,26155.2,
20250413,1,7.93,23371.3,26065.2,
20250413,1,7.97,23371.3,26065.2,
20250413,1,8.00,23399.7,26035.2,
20250413,1,8.01,23404.8,25999.9,
20250413,1,8.07,23444.8,25999.5,
20250413,1,8.11,23589.8,25999.5,
20250413,1,8.13,23591.7,25999.5,
20250413,1,8.21,23591.7,25999.5,
20250413,1,8.24,23591.7,25984.5,
20250413,1,8.26,23593.7,25984.1,
20250413,1,8.33,23593.7,25984.1,
