電力受渡日,商品コード,入札価格(円/kWh),売入札量累積(MW),買入札量累積(MW),分断エリア連番
20221011,1,0.00,0.0,32523.8,
20221011,1,0.00,11166.1,32523.8,
20221011,1,0.01,28858.0,32523.8,
20221011,1,0.02,29253.9,32520.2,
20221011,1,0.03,29253.9,32511.5,
20221011,1,0.04,29285.5,32503.5,
20221011,1,0.06,29285.5,32503.5,
20221011,1,0.10,29803.8,32499.5,
20221011,1,0.20,29804.0,32499.5,
20221011,1,0.50,29806.4,32499.5,
20221011,1,0.87,29809.1,32499.5,
20221011,1,1.00,29981.4,32499.5,
20221011,1,2.00,30048.8,32439.6,
20221011,1,2.35,30055.8,32435.6,
20221011,1,2.50,30055.8,32435.6,
20221011,1,3.00,30190.3,32419.6,
20221011,1,4.60,30197.3,32359.6,
20221011,1,4.65,30243.2,32359.6,
20221011,1,5.00,30304.0,32359.6,
20221011,1,6.00,30304.0,32260.9,
20221011,1,6.01,30347.2,32260.7,
20221011,1,6.85,30355.0,32260.7,
20221011,1,7.11,30355.4,32260.7,
20221011,1,7.34,30355.4,32260.7,
20221011,1,8.00,30360.1,31760.7,
20221011,1,8.72,30360.1,31660.7,
20221011,1,9.10,30368.1,31650.7,
20221011,1,10.00,30519.1,31650.7,
20221011,1,10.50,30525.1,31635.5,
20221011,1,10.51,30525.2,31635.5,
20221011,1,10.85,30525.2,31635.5,
20221011,1,11.35,30533.2,31628.5,
20221011,1,11.50,30598.2,31628.5,
20221011,1,11.60,30598.2,31628.5,
20221011,1,11.61,30598.2,31627.9,
20221011,1,11.70,30598.2,31627.8,
20221011,1,11.95,30598.2,31619.4,
20221011,1,11.96,30603.2,31617.2,
20221011,1,12.00,30646.7,31617.2,
20221011,1,12.10,30646.7,31617.2,
20221011,1,13.01,30648.3,31616.9,
20221011,1,13.02,30651.5,31616.9,
20221011,1,13.20,30651.5,31616.9,
20221011,1,13.50,30651.5,31616.5,
20221011,1,13.60,30659.5,31616.1,
20221011,1,13.86,30659.5,31616.1,
20221011,1,14.90,30659.5,31615.2,
20221011,1,15.00,30718.1,31610.8,
20221011,1,15.40,30718.1,31584.4,
20221011,1,15.50,30718.1,31583.1,
20221011,1,15.60,30721.1,31582.6,
20221011,1,15.80,30721.1,31582.6,
20221011,1,15.85,30729.1,31582.4,
20221011,1,16.00,30729.1,31582.4,
20221011,1,16.01,30731.3,31575.8,
20221011,1,16.02,30731.8,31572.3,
20221011,1,16.20,30731.8,31572.3,
20221011,1,16.37,30732.5,31571.5,
20221011,1,16.80,30732.5,31571.5,
20221011,1,17.00,30855.6,31571.4,
20221011,1,17.06,30855.6,31559.1,
20221011,1,17.17,30855.6,31548.1,
20221011,1,17.19,30855.6,31538.1,
20221011,1,17.24,30855.6,31508.1,
20221011,1,17.43,30855.6,31484.1,
20221011,1,17.48,30855.6,31484.0,
20221011,1,17.54,30855.6,31478.0,
20221011,1,17.59,30855.6,31448.0,
20221011,1,17.60,30855.6,31418.0,
20221011,1,17.65,30855.6,31417.6,
20221011,1,17.70,30855.6,31387.6,
20221011,1,17.76,30855.6,31357.6,
20221011,1,17.82,30855.6,31327.6,
20221011,1,17.84,30855.6,31297.6,
