電力受渡日,商品コード,入札価格(円/kWh),売入札量累積(MW),買入札量累積(MW),分断エリア連番
20221113,1,0.00,0.0,33005.6,
20221113,1,0.00,10909.3,33005.6,
20221113,1,0.01,29091.6,33005.6,
20221113,1,0.02,29520.2,33000.7,
20221113,1,0.03,29520.2,32992.0,
20221113,1,0.04,29541.9,32984.0,
20221113,1,0.06,29541.9,32984.0,
20221113,1,0.20,29542.1,32980.0,
20221113,1,0.58,29688.5,32980.0,
20221113,1,0.60,29700.5,32980.0,
20221113,1,0.70,29701.5,32980.0,
20221113,1,0.80,29702.5,32980.0,
20221113,1,0.90,29703.5,32980.0,
20221113,1,0.91,29711.4,32980.0,
20221113,1,0.96,30050.7,32980.0,
20221113,1,1.00,30582.7,32980.0,
20221113,1,1.93,30585.7,32920.5,
20221113,1,2.00,30639.9,32920.5,
20221113,1,2.26,30640.9,32912.5,
20221113,1,2.31,30643.9,32912.5,
20221113,1,2.50,30643.9,32912.5,
20221113,1,3.00,30741.8,32896.5,
20221113,1,3.28,30744.8,32843.1,
20221113,1,3.50,30744.8,32843.1,
20221113,1,3.61,30745.8,32833.1,
20221113,1,3.66,30748.8,32833.1,
20221113,1,4.21,30759.9,32833.1,
20221113,1,4.37,30764.3,32833.1,
20221113,1,4.61,30790.0,32833.1,
20221113,1,4.63,30793.0,32833.1,
20221113,1,4.65,30825.4,32833.1,
20221113,1,4.96,30826.4,32833.1,
20221113,1,5.00,30930.6,32833.1,
20221113,1,5.01,30933.6,32700.8,
20221113,1,5.08,30934.9,32700.8,
20221113,1,5.98,30937.9,32700.8,
20221113,1,6.00,30937.9,32700.8,
20221113,1,6.27,30937.9,32700.6,
20221113,1,6.31,30938.9,32350.6,
20221113,1,6.36,30941.9,32350.6,
20221113,1,7.33,30944.9,32350.6,
20221113,1,7.66,30945.9,32350.6,
20221113,1,7.71,30948.9,32350.6,
20221113,1,8.00,30953.9,32350.6,
20221113,1,8.42,30965.1,32250.6,
20221113,1,8.68,30968.9,32250.6,
20221113,1,8.72,30968.9,32250.6,
20221113,1,8.73,30973.3,32232.6,
20221113,1,9.06,30976.3,32232.6,
20221113,1,9.21,31002.0,32232.6,
20221113,1,10.00,31330.0,32232.6,
20221113,1,10.03,31334.0,32085.5,
20221113,1,10.15,31335.3,32085.5,
20221113,1,10.36,31335.3,32085.5,
20221113,1,10.41,31338.3,32085.4,
20221113,1,10.50,31344.3,32085.4,
20221113,1,10.51,31344.4,32085.4,
20221113,1,11.38,31348.4,32085.4,
20221113,1,11.71,31348.4,32085.4,
20221113,1,11.76,31351.4,32084.8,
20221113,1,12.00,31351.4,32084.8,
20221113,1,12.50,31351.4,32060.5,
20221113,1,12.60,31351.4,32054.3,
20221113,1,12.62,31362.4,32053.4,
20221113,1,12.73,31366.4,32053.4,
20221113,1,13.00,31366.4,32053.4,
20221113,1,13.01,31367.9,32053.2,
20221113,1,13.02,31371.0,32053.2,
20221113,1,13.10,31375.3,32053.2,
20221113,1,13.11,31378.3,32053.2,
20221113,1,13.81,31404.0,32053.2,
20221113,1,14.08,31408.2,32053.2,
20221113,1,14.30,31408.2,32053.2,
20221113,1,14.46,31411.2,32052.8,
20221113,1,14.50,31411.2,32052.8,
20221113,1,14.70,31411.2,32052.7,
20221113,1,15.00,31456.1,32052.6,
20221113,1,15.23,31457.4,31995.4,
20221113,1,15.43,31462.4,31995.4,
20221113,1,15.60,31472.0,31995.4,
20221113,1,15.80,31472.0,31995.4,
