電力受渡日,商品コード,入札価格(円/kWh),売入札量累積(MW),買入札量累積(MW),分断エリア連番
20220808,1,0.00,0.0,39068.5,
20220808,1,0.00,14267.2,39068.5,
20220808,1,0.01,34019.1,39068.5,
20220808,1,0.02,34367.4,39053.3,
20220808,1,0.03,34367.4,39047.3,
20220808,1,0.04,34386.0,39033.8,
20220808,1,0.20,34386.3,39033.8,
20220808,1,0.75,34387.0,39033.8,
20220808,1,0.87,34389.9,39033.8,
20220808,1,1.00,34470.4,39033.8,
20220808,1,2.00,34522.3,39008.2,
20220808,1,2.05,34966.6,39003.2,
20220808,1,2.99,34966.6,39003.2,
20220808,1,3.00,35088.1,38963.2,
20220808,1,4.00,35088.1,38923.2,
20220808,1,4.30,35095.1,38918.2,
20220808,1,4.65,35265.8,38918.2,
20220808,1,4.94,35276.6,38918.2,
20220808,1,5.00,35285.7,38918.2,
20220808,1,5.14,35287.4,38833.5,
20220808,1,5.17,35290.1,38833.5,
20220808,1,5.25,35290.1,38833.5,
20220808,1,5.94,35290.1,38833.4,
20220808,1,6.00,35330.1,38333.4,
20220808,1,6.01,35359.3,38331.2,
20220808,1,6.55,35366.3,38331.2,
20220808,1,7.50,35366.3,38331.2,
20220808,1,8.00,35366.3,38330.2,
20220808,1,8.80,35373.9,38325.2,
20220808,1,9.20,35373.9,38325.2,
20220808,1,9.75,35373.9,38324.4,
20220808,1,9.87,35384.7,38324.2,
20220808,1,9.88,35384.7,38324.2,
20220808,1,10.00,35392.6,38324.1,
20220808,1,10.27,35394.3,37979.6,
20220808,1,10.30,35394.3,37979.6,
20220808,1,10.34,35397.0,37979.3,
20220808,1,10.88,35397.0,37979.3,
20220808,1,10.90,35397.0,37722.3,
20220808,1,11.05,35405.0,37459.9,
20220808,1,11.20,35405.0,37459.9,
20220808,1,11.73,35405.0,37268.7,
20220808,1,11.90,35405.0,37268.4,
20220808,1,11.95,35405.0,37268.1,
20220808,1,11.96,35409.0,37266.4,
20220808,1,12.00,35439.4,37266.4,
20220808,1,12.46,35439.8,37166.4,
20220808,1,13.00,35439.8,37166.4,
20220808,1,13.10,35439.8,37166.2,
20220808,1,13.20,35439.8,37119.2,
20220808,1,13.30,35447.8,37118.1,
20220808,1,13.33,35547.8,37118.0,
20220808,1,13.40,35547.8,37118.0,
20220808,1,13.80,35547.8,37117.5,
20220808,1,14.00,35547.8,37117.3,
20220808,1,14.04,35553.0,37115.2,
20220808,1,14.20,35553.0,37115.2,
20220808,1,14.50,35553.0,37114.2,
20220808,1,14.69,35553.1,37113.5,
20220808,1,14.79,35563.9,37113.5,
20220808,1,14.80,35563.9,37113.5,
20220808,1,14.91,35563.9,37113.4,
20220808,1,15.00,35596.2,37113.3,
20220808,1,15.01,35596.2,37113.3,
20220808,1,15.20,35596.2,37107.8,
20220808,1,15.40,35597.9,37103.5,
20220808,1,15.50,35600.5,37100.1,
20220808,1,15.55,35608.5,37100.1,
20220808,1,15.75,35638.5,37100.1,
20220808,1,15.76,35648.5,37100.1,
20220808,1,16.00,35648.5,37100.1,
20220808,1,16.05,35658.5,37099.4,
20220808,1,16.11,35658.5,37099.4,
20220808,1,16.16,35658.5,36999.4,
20220808,1,16.30,35658.5,36983.2,
20220808,1,16.32,35668.5,36983.0,
20220808,1,16.60,35678.5,36983.0,
20220808,1,16.69,35681.4,36982.7,
20220808,1,16.73,35681.4,36982.7,
20220808,1,16.88,35691.4,36979.3,
20220808,1,16.90,35691.4,36979.3,
20220808,1,16.91,35691.4,36979.1,
20220808,1,16.92,35691.4,36959.1,
20220808,1,16.93,35691.4,36909.1,
20220808,1,16.94,35691.4,36859.1,
20220808,1,16.98,35691.4,36809.1,
20220808,1,17.00,35691.4,36759.1,
20220808,1,17.08,35706.4,36757.7,
20220808,1,17.22,35894.2,36757.7,
20220808,1,17.35,35974.2,36757.7,
20220808,1,17.38,35974.2,36757.7,
20220808,1,17.40,35974.2,36757.5,
20220808,1,17.50,36064.2,36756.7,
20220808,1,17.54,36064.2,36756.7,
20220808,1,17.80,36064.2,36596.7,
20220808,1,17.96,36064.2,36588.4,
20220808,1,18.00,36133.5,36472.4,
20220808,1,18.20,36133.5,36472.4,
20220808,1,18.26,36133.5,36472.3,
20220808,1,18.30,36133.5,36302.3,
20220808,1,18.60,36133.5,36302.2,
20220808,1,18.70,36133.5,36302.1,
20220808,1,19.19,36133.5,36301.2,
20220808,1,19.21,36229.1,36292.9,
20220808,1,19.31,36229.1,36292.9,
20220808,1,19.52,36304.1,36285.5,
20220808,1,19.57,36304.1,36285.5,
20220808,1,19.59,36307.4,36230.8,
20220808,1,19.72,36318.3,36230.8,
20220808,1,19.90,36318.3,36230.8,
20220808,1,19.99,36318.3,36073.7,
20220808,1,20.00,36398.3,35992.7,
20220808,1,20.01,36508.1,35986.5,
20220808,1,20.02,36509.0,35964.1,
20220808,1,20.05,36509.0,35964.1,
20220808,1,20.10,36509.0,35963.3,
20220808,1,20.18,36509.0,35962.7,
20220808,1,20.22,36509.0,35815.7,
20220808,1,20.30,36509.0,35667.7,
20220808,1,20.53,36510.7,35667.5,
20220808,1,20.67,36513.4,35667.5,
20220808,1,20.71,36514.1,35667.5,
20220808,1,20.80,36526.6,35667.5,
20220808,1,20.90,36526.6,35667.5,
20220808,1,21.03,36526.6,35519.5,
20220808,1,21.80,36526.6,35519.4,
20220808,1,21.90,36526.6,35474.4,
20220808,1,22.00,36526.6,35471.3,
20220808,1,22.30,36526.6,35243.2,
20220808,1,22.90,36526.6,35235.9,
20220808,1,23.00,36526.6,35235.4,
20220808,1,23.10,36526.6,35225.4,
20220808,1,23.86,36546.6,35040.3,
20220808,1,23.99,36575.9,35040.3,
20220808,1,24.00,36575.9,35040.3,
20220808,1,24.01,36593.4,35004.3,
20220808,1,24.02,36594.8,35004.3,
20220808,1,24.08,36594.8,35004.3,
20220808,1,24.10,36594.8,34999.3,
20220808,1,24.15,36594.8,34997.1,
20220808,1,24.29,36594.8,34952.1,
20220808,1,24.55,36594.8,34042.1,
20220808,1,24.65,36641.5,34039.6,
20220808,1,25.00,36641.5,34039.3,
20220808,1,25.41,36673.5,34007.9,
20220808,1,25.50,36682.5,34007.9,
20220808,1,25.66,36684.2,34007.9,
20220808,1,25.83,36686.9,34007.9,
20220808,1,26.00,36686.9,34007.9,
20220808,1,26.53,36688.1,33999.8,
20220808,1,26.54,36688.1,33999.8,
20220808,1,26.66,36689.9,33886.8,
20220808,1,26.80,36689.9,33886.8,
20220808,1,26.90,36696.9,33884.8,
20220808,1,26.94,36696.9,33884.8,
20220808,1,27.00,36697.9,33884.7,
20220808,1,27.10,36698.9,33845.8,
20220808,1,27.20,36699.9,33845.8,
20220808,1,27.30,36700.9,33845.8,
20220808,1,27.39,36702.0,33845.8,
20220808,1,27.49,36703.8,33845.8,
20220808,1,27.65,36703.8,33845.8,
20220808,1,28.20,36703.8,33845.7,
20220808,1,28.24,36703.8,33845.5,
20220808,1,28.26,36705.0,33845.1,
20220808,1,28.33,36706.8,33845.1,
20220808,1,28.70,36706.8,33845.1,
20220808,1,28.76,36706.8,33845.0,
20220808,1,29.05,36706.8,33844.9,
20220808,1,29.12,36707.9,33843.7,
20220808,1,29.16,36709.7,33843.7,
20220808,1,29.30,36709.7,33843.7,
20220808,1,29.42,36729.7,33843.0,
20220808,1,29.60,36729.7,33843.0,
20220808,1,29.74,36729.7,33842.7,
20220808,1,29.77,36729.7,33813.7,
20220808,1,29.96,36729.7,33783.7,
20220808,1,29.99,36859.3,33746.7,
20220808,1,30.00,36891.4,33746.7,
20220808,1,30.50,36907.1,33729.6,
20220808,1,30.70,36907.1,33729.6,
20220808,1,31.03,36907.1,33729.5,
20220808,1,31.10,36910.1,33729.1,
20220808,1,31.21,36910.1,33729.1,
20220808,1,31.30,36910.1,33564.1,
20220808,1,31.94,36910.1,33563.8,
20220808,1,32.27,36910.1,33562.5,
20220808,1,32.28,36910.1,33512.5,
20220808,1,32.49,36910.1,33462.5,
20220808,1,32.65,36910.1,33365.5,
20220808,1,33.00,36910.1,33364.7,
20220808,1,33.06,36941.1,33364.6,
20220808,1,33.07,36960.1,33364.6,
20220808,1,33.12,37010.1,33364.6,
20220808,1,33.24,37010.1,33364.6,
20220808,1,33.66,37010.1,33360.3,
20220808,1,33.80,37010.1,33160.3,
20220808,1,33.90,37010.1,32994.3,
20220808,1,34.30,37010.1,32994.2,
20220808,1,34.34,37010.1,32987.1,
20220808,1,34.35,37011.1,32784.1,
20220808,1,34.54,37011.1,32784.1,
20220808,1,34.68,37011.1,32783.9,
20220808,1,35.00,37011.1,32752.9,
20220808,1,35.50,37011.1,32720.2,
20220808,1,36.00,37011.1,32720.1,
20220808,1,36.16,37011.1,32570.1,
20220808,1,36.36,37011.1,32420.1,
20220808,1,36.56,37011.1,32270.1,
20220808,1,36.73,37011.1,32120.1,
20220808,1,36.98,37011.1,31970.1,
20220808,1,37.19,37011.1,31820.1,
20220808,1,37.54,37011.1,31670.1,
20220808,1,38.11,37011.1,31520.1,
20220808,1,39.01,37028.0,31370.1,
20220808,1,39.02,37044.9,31342.7,
20220808,1,39.03,37044.9,31342.7,
20220808,1,39.50,37044.9,31192.7,
20220808,1,40.00,37044.9,31177.4,
20220808,1,40.12,37044.9,30995.6,
20220808,1,40.24,37044.9,30957.9,
20220808,1,41.84,37044.9,30949.5,
20220808,1,42.00,37044.9,30941.1,
20220808,1,42.77,37044.9,30906.1,
20220808,1,43.02,37044.9,30878.0,
20220808,1,43.46,37044.9,30860.6,
20220808,1,43.53,37044.9,30738.6,
20220808,1,45.00,37045.7,30708.6,
20220808,1,45.01,37045.7,29749.9,
20220808,1,45.10,37045.7,29733.5,
20220808,1,46.00,37045.7,29728.8,
20220808,1,47.00,37045.7,29688.9,
20220808,1,49.72,37045.7,29656.8,
20220808,1,50.00,37045.7,29654.0,
20220808,1,50.06,37181.7,29599.1,
20220808,1,50.90,37181.7,29599.1,
20220808,1,51.50,37317.7,29598.4,
20220808,1,51.62,37334.6,29598.4,
20220808,1,54.32,37334.6,29598.4,
20220808,1,55.00,37334.6,29441.0,
20220808,1,59.41,37334.6,29420.1,
20220808,1,60.00,37334.6,28984.1,
20220808,1,61.00,37334.6,28880.8,
20220808,1,70.00,37334.6,28877.0,
20220808,1,76.23,37334.6,28875.6,
20220808,1,79.90,37334.6,28874.6,
20220808,1,80.00,37334.6,28874.2,
20220808,1,80.01,37334.6,28601.4,
20220808,1,80.02,37334.6,28320.6,
20220808,1,80.10,37334.6,27904.1,
20220808,1,80.50,37334.6,27898.7,
20220808,1,81.00,37334.6,27895.8,
20220808,1,82.00,37334.6,27787.0,
20220808,1,82.01,37334.6,27653.7,
20220808,1,85.00,37334.6,27624.7,
20220808,1,85.10,37334.6,27616.4,
20220808,1,88.00,37334.6,27615.4,
20220808,1,90.00,37334.6,27609.4,
20220808,1,99.90,37334.6,27595.5,
20220808,1,100.00,37334.6,27573.5,
20220808,1,100.10,37334.6,27113.0,
20220808,1,101.00,37334.6,27111.1,
20220808,1,102.00,37334.6,27103.3,
20220808,1,103.01,37334.6,27082.9,
20220808,1,105.00,37334.6,27016.3,
20220808,1,117.11,37334.6,27010.1,
20220808,1,120.10,37334.6,26943.4,
20220808,1,130.00,37334.6,26929.2,
20220808,1,150.00,37334.6,26921.4,
20220808,1,190.00,37334.6,26844.4,
20220808,1,200.00,37334.6,26660.5,
20220808,1,200.01,37334.6,24793.8,
20220808,1,200.02,37334.6,23060.3,
20220808,1,200.10,37334.6,23026.9,
20220808,1,201.00,37334.6,23003.8,
20220808,1,210.00,37334.6,22610.7,
20220808,1,250.00,37334.6,20544.1,
20220808,1,299.00,37334.6,20471.8,
20220808,1,300.00,37334.6,20284.8,
20220808,1,548.66,37334.6,20171.0,
20220808,1,550.02,37334.6,19992.0,
20220808,1,900.00,37334.6,19891.1,
20220808,1,999.00,37335.8,19880.5,
20220808,1,999.99,37335.8,0.0,
20220808,2,0.00,0.0,38676.8,
20220808,2,0.00,14449.8,38676.8,
20220808,2,0.01,34222.5,38676.8,
20220808,2,0.02,34607.2,38662.2,
20220808,2,0.03,34607.2,38656.2,
20220808,2,0.04,34626.4,38642.8,
20220808,2,0.20,34626.7,38642.8,
20220808,2,0.75,34627.4,38642.8,
20220808,2,0.87,34630.5,38642.8,
20220808,2,1.00,34711.8,38642.8,
20220808,2,2.00,34767.0,38617.2,
20220808,2,2.05,35240.8,38612.2,
20220808,2,2.99,35240.8,38612.2,
20220808,2,3.00,35363.2,38572.2,
20220808,2,4.00,35363.2,38532.2,
20220808,2,4.01,35374.0,38527.2,
20220808,2,4.03,35377.9,38527.2,
20220808,2,4.30,35384.9,38527.2,
20220808,2,4.65,35556.0,38527.2,
20220808,2,5.00,35565.8,38527.2,
20220808,2,5.25,35565.8,38442.7,
20220808,2,5.94,35565.8,38442.6,
20220808,2,5.98,35567.5,37942.6,
20220808,2,6.00,35607.5,37942.6,
20220808,2,6.01,35635.5,37940.4,
20220808,2,6.55,35642.5,37940.4,
20220808,2,7.50,35642.5,37940.4,
20220808,2,8.00,35653.3,37939.4,
20220808,2,8.05,35657.3,37934.4,
20220808,2,8.80,35664.5,37934.4,
20220808,2,9.20,35664.5,37934.4,
20220808,2,9.75,35664.5,37933.6,
20220808,2,9.88,35664.5,37933.4,
20220808,2,10.00,35673.7,37933.3,
20220808,2,10.30,35673.7,37489.5,
20220808,2,10.90,35673.7,37489.2,
20220808,2,11.05,35681.7,37487.9,
20220808,2,11.25,35681.7,37487.9,
20220808,2,11.27,35681.7,37230.9,
20220808,2,11.39,35681.7,36969.9,
20220808,2,11.90,35681.7,36778.7,
20220808,2,11.95,35683.4,36778.4,
20220808,2,11.96,35687.4,36776.8,
20220808,2,12.00,35726.2,36776.8,
20220808,2,12.07,35730.2,36776.8,
20220808,2,12.44,35730.2,36776.8,
20220808,2,12.46,35730.6,36776.5,
20220808,2,13.00,35730.6,36776.5,
20220808,2,13.10,35730.6,36776.3,
20220808,2,13.20,35730.6,36737.3,
20220808,2,13.30,35738.6,36736.2,
20220808,2,13.34,35838.6,36736.1,
20220808,2,13.40,35838.6,36736.1,
20220808,2,13.80,35838.6,36735.7,
20220808,2,14.00,35838.6,36735.5,
20220808,2,14.04,35844.1,36733.4,
20220808,2,14.20,35844.1,36733.4,
20220808,2,14.50,35844.1,36732.4,
20220808,2,14.69,35844.4,36731.7,
20220808,2,14.80,35844.4,36731.7,
20220808,2,14.91,35844.4,36731.6,
20220808,2,15.00,35880.1,36731.5,
20220808,2,15.01,35880.1,36731.5,
20220808,2,15.20,35880.1,36726.2,
20220808,2,15.40,35880.1,36721.9,
20220808,2,15.55,35888.1,36718.3,
20220808,2,15.75,35898.1,36718.3,
20220808,2,15.76,35908.1,36718.3,
20220808,2,15.99,35919.0,36718.3,
20220808,2,16.00,35919.0,36718.3,
20220808,2,16.05,35929.0,36717.5,
20220808,2,16.09,35933.0,36717.5,
20220808,2,16.11,35933.0,36717.5,
20220808,2,16.16,35933.0,36617.5,
20220808,2,16.30,35933.0,36601.3,
20220808,2,16.32,35943.0,36601.1,
20220808,2,16.60,35953.0,36601.1,
20220808,2,16.69,35955.9,36600.8,
20220808,2,16.80,35955.9,36600.8,
20220808,2,16.84,35955.9,36582.8,
20220808,2,16.88,35965.9,36532.8,
20220808,2,16.90,35965.9,36532.8,
20220808,2,16.92,35965.9,36532.6,
20220808,2,16.93,35965.9,36482.6,
20220808,2,16.94,35965.9,36432.6,
20220808,2,16.95,35981.9,36382.6,
20220808,2,17.00,35981.9,36382.6,
20220808,2,17.22,36169.2,36381.2,
20220808,2,17.35,36249.2,36381.2,
20220808,2,17.40,36249.2,36381.2,
20220808,2,17.44,36249.2,36380.4,
20220808,2,17.53,36359.2,36377.1,
20220808,2,17.54,36359.2,36377.1,
20220808,2,17.80,36359.2,35896.9,
20220808,2,17.92,36360.9,35888.9,
20220808,2,17.96,36360.9,35888.9,
20220808,2,18.00,36428.8,35772.9,
20220808,2,18.20,36428.8,35772.9,
20220808,2,18.26,36428.8,35772.8,
20220808,2,18.30,36428.8,35602.8,
20220808,2,18.60,36428.8,35602.7,
20220808,2,18.70,36428.8,35602.6,
20220808,2,19.19,36428.8,35601.6,
20220808,2,19.21,36524.6,35593.5,
20220808,2,19.31,36524.6,35593.5,
20220808,2,19.52,36599.6,35586.1,
20220808,2,19.57,36599.6,35586.1,
20220808,2,19.59,36604.5,35533.0,
20220808,2,19.90,36604.5,35533.0,
20220808,2,19.99,36651.2,35375.8,
20220808,2,20.00,36731.2,35294.5,
20220808,2,20.01,36841.0,35288.5,
20220808,2,20.02,36841.8,35266.6,
20220808,2,20.05,36841.8,35266.6,
20220808,2,20.10,36841.8,35265.8,
20220808,2,20.11,36858.9,35265.2,
20220808,2,20.18,36858.9,35265.2,
20220808,2,20.22,36858.9,35118.2,
20220808,2,20.30,36858.9,34970.2,
20220808,2,20.80,36871.4,34970.0,
20220808,2,20.90,36871.4,34970.0,
20220808,2,20.92,36871.4,34823.0,
20220808,2,21.03,36871.4,34819.3,
20220808,2,21.30,36877.1,34819.2,
20220808,2,21.80,36877.1,34819.2,
20220808,2,21.90,36877.1,34774.2,
20220808,2,22.00,36877.1,34771.4,
20220808,2,22.30,36877.1,34545.8,
20220808,2,22.90,36877.1,34540.7,
20220808,2,23.00,36877.1,34540.2,
20220808,2,23.10,36877.1,34530.2,
20220808,2,23.16,36877.1,34350.2,
20220808,2,23.66,36877.1,34340.2,
20220808,2,23.78,36877.1,34340.1,
20220808,2,23.86,36897.1,34339.7,
20220808,2,23.89,36898.8,34339.7,
20220808,2,23.99,36926.8,34339.7,
20220808,2,24.00,36926.8,34339.7,
20220808,2,24.01,36944.1,34269.9,
20220808,2,24.02,36945.4,34269.9,
20220808,2,24.08,36945.4,34269.9,
20220808,2,24.10,36945.4,34269.8,
20220808,2,24.15,36945.4,34267.6,
20220808,2,24.29,36945.4,34222.6,
20220808,2,24.55,36945.4,33312.6,
20220808,2,25.00,36945.4,33311.6,
20220808,2,25.41,36975.4,33274.6,
20220808,2,25.50,36984.4,33274.6,
20220808,2,26.00,36984.4,33274.6,
20220808,2,26.20,36984.4,33271.4,
20220808,2,26.54,36984.4,33270.7,
20220808,2,26.80,36984.4,33157.7,
20220808,2,26.90,36991.4,33156.7,
20220808,2,27.00,36992.4,33156.7,
20220808,2,27.10,36993.4,33148.3,
20220808,2,27.20,36994.4,33148.3,
20220808,2,27.30,36995.4,33148.3,
20220808,2,28.20,36995.4,33148.0,
20220808,2,28.66,36995.4,33147.8,
20220808,2,28.70,36995.4,33146.7,
20220808,2,28.76,36995.4,33146.6,
20220808,2,28.78,36995.4,33146.5,
20220808,2,29.08,36995.4,33142.3,
20220808,2,29.42,37015.4,33141.6,
20220808,2,29.74,37015.4,33141.6,
20220808,2,29.77,37015.4,33104.6,
20220808,2,29.86,37022.8,33066.6,
20220808,2,29.96,37022.8,33066.6,
20220808,2,29.99,37144.1,33020.6,
20220808,2,30.00,37176.8,33020.6,
20220808,2,30.50,37192.7,33014.7,
20220808,2,31.03,37192.7,33014.7,
20220808,2,31.05,37192.7,33014.4,
20220808,2,31.10,37195.7,33006.3,
20220808,2,31.20,37195.7,33006.3,
20220808,2,31.49,37195.7,32999.8,
20220808,2,32.51,37195.7,32834.8,
20220808,2,32.52,37195.7,32784.8,
20220808,2,32.63,37195.7,32734.8,
20220808,2,33.15,37195.7,32677.8,
20220808,2,33.37,37226.7,32671.8,
20220808,2,33.38,37245.7,32671.8,
20220808,2,33.45,37245.7,32671.8,
20220808,2,33.57,37295.7,32477.8,
20220808,2,33.59,37295.7,32477.8,
20220808,2,33.90,37295.7,32290.8,
20220808,2,34.01,37295.7,32290.7,
20220808,2,34.35,37296.7,31966.7,
20220808,2,34.62,37296.7,31966.7,
20220808,2,34.71,37296.7,31966.4,
20220808,2,35.00,37296.7,31877.4,
20220808,2,35.02,37296.7,31846.7,
20220808,2,35.45,37296.7,31840.2,
20220808,2,35.50,37296.7,31690.2,
20220808,2,35.68,37296.7,31690.1,
20220808,2,35.87,37296.7,31540.1,
20220808,2,36.14,37296.7,31390.1,
20220808,2,36.29,37296.7,31240.1,
20220808,2,36.52,37296.7,31090.1,
20220808,2,36.73,37296.7,30940.1,
20220808,2,36.99,37296.7,30790.1,
20220808,2,37.29,37296.7,30640.1,
20220808,2,37.74,37296.7,30490.1,
20220808,2,39.01,37313.3,30340.1,
20220808,2,39.02,37329.9,30313.4,
20220808,2,39.50,37329.9,30313.4,
20220808,2,40.00,37329.9,30297.1,
20220808,2,40.12,37329.9,30128.6,
20220808,2,40.60,37329.9,30097.4,
20220808,2,41.77,37329.9,30080.7,
20220808,2,41.93,37329.9,30074.3,
20220808,2,42.00,37329.9,30074.2,
20220808,2,42.33,37329.9,30040.2,
20220808,2,43.46,37329.9,30024.4,
20220808,2,43.53,37329.9,29902.4,
20220808,2,45.00,37330.7,29872.4,
20220808,2,45.01,37330.7,29018.6,
20220808,2,46.00,37330.7,29002.2,
20220808,2,47.00,37330.7,28966.2,
20220808,2,49.36,37466.7,28940.3,
20220808,2,49.48,37602.7,28940.3,
20220808,2,49.62,37738.7,28940.3,
20220808,2,49.72,37738.7,28940.3,
20220808,2,49.79,37874.7,28937.7,
20220808,2,50.00,37874.7,28937.7,
20220808,2,50.06,38010.7,28871.5,
20220808,2,50.70,38146.7,28871.5,
20220808,2,50.90,38146.7,28871.5,
20220808,2,51.62,38282.7,28870.9,
20220808,2,51.87,38418.7,28870.9,
20220808,2,52.12,38554.7,28870.9,
20220808,2,52.49,38690.7,28870.9,
20220808,2,52.76,38802.1,28870.9,
20220808,2,54.32,38802.1,28870.9,
20220808,2,55.00,38802.1,28730.8,
20220808,2,59.41,38802.1,28710.0,
20220808,2,60.00,38802.1,28299.0,
20220808,2,61.00,38802.1,28201.8,
20220808,2,70.00,38802.1,28198.3,
20220808,2,76.34,38802.1,28197.0,
20220808,2,79.90,38802.1,28196.0,
20220808,2,80.00,38802.1,28195.7,
20220808,2,80.01,38802.1,27936.0,
20220808,2,80.02,38802.1,27665.0,
20220808,2,80.10,38802.1,27286.6,
20220808,2,80.50,38802.1,27281.5,
20220808,2,81.00,38802.1,27278.9,
20220808,2,82.00,38802.1,27196.4,
20220808,2,82.01,38802.1,27108.3,
20220808,2,85.00,38802.1,27092.1,
20220808,2,85.10,38802.1,27083.7,
20220808,2,88.00,38802.1,27082.8,
20220808,2,90.00,38802.1,27077.1,
20220808,2,99.90,38802.1,27064.1,
20220808,2,100.00,38802.1,27042.2,
20220808,2,100.10,38802.1,26595.9,
20220808,2,101.00,38802.1,26529.8,
20220808,2,102.00,38802.1,26458.2,
20220808,2,105.00,38802.1,26438.5,
20220808,2,120.10,38802.1,26432.3,
20220808,2,130.00,38802.1,26419.3,
20220808,2,150.00,38802.1,26412.1,
20220808,2,190.00,38802.1,26335.2,
20220808,2,200.00,38802.1,26281.9,
20220808,2,200.01,38802.1,24529.0,
20220808,2,200.02,38802.1,22792.0,
20220808,2,200.10,38802.1,22761.8,
20220808,2,201.00,38802.1,22738.2,
20220808,2,210.00,38802.1,22351.3,
20220808,2,250.00,38802.1,22172.5,
20220808,2,299.00,38802.1,22104.3,
20220808,2,300.00,38802.1,21934.4,
20220808,2,548.66,38802.1,21820.6,
20220808,2,550.02,38802.1,21647.6,
20220808,2,900.00,38802.1,21546.7,
20220808,2,999.00,38802.1,21536.1,
20220808,2,999.99,38802.1,0.0,
20220808,3,0.00,0.0,38614.2,
20220808,3,0.00,14276.6,38614.2,
20220808,3,0.01,34583.1,38614.2,
20220808,3,0.02,34998.6,38599.9,
20220808,3,0.03,34998.6,38593.9,
20220808,3,0.04,35018.3,38580.6,
20220808,3,0.20,35018.6,38580.6,
20220808,3,0.50,35018.8,38580.6,
20220808,3,0.75,35019.5,38580.6,
20220808,3,0.87,35022.6,38580.6,
20220808,3,1.00,35103.7,38580.6,
20220808,3,2.00,35158.9,38555.4,
20220808,3,2.05,35672.0,38550.4,
20220808,3,2.99,35672.0,38550.4,
20220808,3,3.00,35795.1,38510.4,
20220808,3,3.81,35805.9,38470.4,
20220808,3,4.00,35805.9,38470.4,
20220808,3,4.30,35812.9,38465.4,
20220808,3,4.40,35816.8,38465.4,
20220808,3,4.65,35988.1,38465.4,
20220808,3,5.00,35997.9,38465.4,
20220808,3,5.25,35997.9,38381.6,
